Date,ACS,ACX,AMS,ANA,BBVA,BKT,CABK,COL,ELE,ENG,FDR,FER,GRF,IAG,IBE,IDR,ITX,LOG,MAP,MRL,MTS,NTGY,RED,REP,ROVI,SAB,SAN,SCYR,SLR,TEF
2015-01-29,-0.009280073277558316,0.008387365569999899,0.0002804184940731381,0.023070530186557754,0.0018404026749178893,0.0025869036323574062,0.024599646671535493,0.03749420759593359,0.021663541141886324,0.00652391885583736,0.0033898306038978193,-0.0053831728324630415,-0.009753510624942887,0.0072269915970425164,0.012533758939755809,0.09744412308722163,0.005914381051378607,-0.0024600821118132502,-0.002692663061211137,-0.004204629581315777,-0.006928657127111774,0.011555409100600347,0.0005239837092297613,0.01616261580102257,0.019728215079712834,0.039392265841860154,0.018764087107438408,0.01883980172694452,0.006688981750297954,0.013544158913596348
2015-01-30,-0.013837678054437056,-0.002647994595832334,-0.00014050904058389514,0.00047296594633905095,-0.011772556214505325,-0.0171960683270644,-0.034091275125557104,-0.045610544661024634,-0.019874772925224,-0.012905677848454379,0.03066676849444932,-0.0031228021152424662,-0.0061555003311077475,-0.060218811679303534,-0.013292505132588315,-0.010646001260768,-0.00914117087367049,-0.005526581670539719,0.00503774925310557,-0.016807111522591938,0.010567045118520722,-0.033332477183172685,-0.01679827991898218,-0.0041354968762626725,-0.0018348173876293619,-0.04615554763422603,-0.020756138163070745,-0.022581215694485148,-0.013245214201674278,-0.006741601733170823
2015-02-02,-0.011705596910787335,-0.022980727492750142,-0.012522139394340492,-0.012831820558954921,0.002491321433149136,0.0014588004218633105,-0.012200003830130215,0.03097233022991696,-0.013053616176539697,-0.021390203904252413,0.01195568375708668,-0.0028408675911094227,-0.009414958081082732,-0.029731401712674993,-0.010335540356004872,-0.002212440929913069,-0.004774190143004044,0.011397096871196269,-0.007060008771481799,-0.007462718187929185,0.00469479654866031,-0.011310461501862643,-0.02419102489072206,0.009756157961794958,-0.001833223065509131,-0.005347731729734795,-0.0001685014822869144,0.009049923191794458,-0.006688981750297861,-0.01380390629599546
2015-02-03,0.016929099870138863,0.009188417331775401,-0.007618559809567743,0.027411849725410296,0.0264434204178896,0.0055888806322777,0.01159952108923851,0.02390553659874923,0.010725399177555507,0.0028959959083405054,0.03056262071439213,0.019702318975585553,-0.011667485782358962,0.00028369205601477165,0.0017975585432061616,0.008553629191033557,0.010770055980114258,0.000611447807409001,0.012000068978029898,0.0,0.03836719885734176,0.0035993207094289536,0.014127884936965316,0.031556045034575,0.003633061466932995,0.012286706223378723,0.029091726869774476,0.03093351406559019,0.019672747143666937,0.014065968651796257
2015-02-04,-0.01140294263346845,0.005333322723709138,0.005791437512521875,0.0,0.00762978369475325,-0.007332977666553242,-0.015967384304822887,-0.01104978794560292,-0.0005683562943601656,-0.011437014142621084,0.0,0.01190326317810546,-0.006392421780643859,0.022583362852803133,-0.004260830120219409,-0.014026014153723022,-0.0026410731017010593,0.010620712475508476,-0.0026524872704128803,0.0009350160524412629,-0.027870778069311625,-0.0225327587929235,-0.009962225760488207,-0.017710207541628057,0.020327743235112123,-0.01050822338043118,-0.005003692018955644,-0.0017186301693942478,-0.026145255656358113,-0.0034020446956928613
2015-02-05,0.0071696844729975855,0.009848572908710919,0.00945608348291834,0.0034268138076539506,0.00666174410329636,0.002758153285286164,0.028354082871289533,0.0032362456579170477,-0.009476074464455659,0.003862056928596163,0.020067543847594575,0.011637653293496093,-0.00013700617902566783,0.017075441016230743,-0.0011640425749008458,0.043357161480283034,0.010664762494517142,-0.005451264337527935,0.0050293836508282785,-0.003247507928701663,0.02531499289573468,0.00689145656118666,0.009115348427846602,0.020436830605872397,-0.012006953123209135,0.007594673865305999,0.0024581070388934537,0.0437356303507932,0.07647036738218058,0.005730713989889034
2015-02-06,0.016742176342538256,-0.007223013297804583,0.0025351094673100303,0.004350516132213386,0.009515756616157046,0.015839207883373906,0.014447069565153858,-0.014551615446882613,-0.006360276420257457,-0.0033021550959826196,0.004946379860555984,0.0024762745983713925,0.0013707812026553048,0.0033095352272803033,-0.0051619693600409786,-0.019487052474552485,-0.005135540790330139,-0.002721917638003404,-0.00234238283551548,0.011998293272900433,-0.011036052686656618,0.008548067112228523,-0.004962723828654609,-0.003915110208388489,0.022661520209823063,0.0013304370735600323,0.003425650133430029,0.024090749302725926,0.012195261569588601,0.0011387732614185357
2015-02-09,-0.01575341450193894,0.002294435600437226,-0.018496490257601948,-0.023418784956773755,-0.014395901904736866,-0.029361223750117373,-0.011241852779362141,-0.01813729119412258,-0.011764886459930783,-0.01492563587570856,0.019544577857628517,-0.011666748135254557,-0.012848146991963204,-0.0005554514324047245,-0.01035572782095572,-0.0007652331013739563,-0.016059124747718943,-0.03929348670895981,-0.005385415917038272,-0.0027485118632589577,0.03304788338427586,-0.003940888004511611,-0.021933688851346642,0.0012154640120762884,-0.0032206117324838006,-0.020843654721467132,-0.009276159843091712,0.012337381605084737,0.04706753644646394,-0.001153144440863708
2015-02-10,0.042004300532264574,0.0015255154663802646,0.005464564616541835,0.019372202412029582,0.007928699797383398,0.03096133020200701,0.014004004340324451,-0.0016569600978182568,0.011202978822031353,0.017534536747028023,-0.004930122193560878,0.016115881443765686,-0.0008300714312668544,0.005955998934821139,0.0039026502364478944,-0.00241682117076097,0.027057197991975597,-0.01599010700719526,0.006673358454873476,0.011802220418130397,-0.021058156518273155,0.011501348087713976,0.025418157206477752,-0.011557339038920943,-0.015061685968152555,0.010939287820976787,0.007943144890949555,0.011348269074167854,-0.035506725198355196,0.010323133535403652
2015-02-11,-0.01638605560268498,-0.020295499764435728,-0.0024381248745466723,-0.021688750308852252,0.0,-0.012320981766919828,-0.01604515877956269,-0.031801851978422634,-0.01471047342927204,0.003753772432612159,0.02955877446462218,-0.010813897270147465,-0.01927322983007368,0.026370812388475426,-0.023099705757581277,-0.03513041189087695,-0.02445667893218,0.0096000493143942,-0.016021737363680497,-0.0059455902804303575,-0.02387938197177453,-0.018344651181658362,-0.0071395032830592325,-0.014824223129721653,0.0031496058282366696,-0.015003770127988324,-0.015102707863089797,-0.040376516286790017,-0.030213750300396826,-0.010362754808563052
2015-02-12,0.04434759008632145,0.042752837365982184,0.01781816111644498,0.02819292796952206,0.02966556163155047,0.03277957379899862,0.014509589152668827,0.013378113144749086,0.010347423179841459,0.012734259829000399,0.006472508512691137,0.019654586589439214,-0.01194898962887128,0.019195381770814424,0.01294130486042311,0.01349461248292018,0.019954632506017107,0.015469914452595709,0.022852462619513344,0.012646956754950731,0.041973604797467624,0.028273875297439095,0.000676299286910056,0.021202165399471465,-0.01104114885383687,0.019461853157189415,0.02591542314688747,0.021647832475197047,0.0,0.012690080135305669
2015-02-13,0.012957812410608055,0.05371860642118585,0.0005632345300899165,0.009320880579629362,0.021403945342935465,0.015873188727685842,0.0338429437165338,0.0032894734255888504,-0.0058651417605690755,-0.0020440518713842008,0.013114929775130771,0.00978536216342659,0.01386165542069683,-0.015013871103965213,-0.002562547939927008,0.024062813295105668,0.0052681701522837195,-0.008701073435905456,0.004555796741873153,-0.0013407818049492293,0.0826267264295307,0.012614680833291146,-0.005272871247986231,0.017277815457503575,-0.0038805009266698496,0.021543919400886305,0.020884303612030593,0.011995355162649749,0.017804678380562166,0.0022788448059685405
2015-02-16,0.025294587882026303,0.019048168546152044,0.000987093046177473,-0.005798961617421969,-0.0036658395138986434,-0.0072993995027251755,0.00048705677229667104,-0.009917427277352968,-0.029247072260955034,-0.004103740476514385,0.03278979205930277,-0.002984688465019859,0.002243147695122163,0.005584595798731851,-0.013423032448585294,-0.0005467892641199218,-0.007735155139746593,0.015124304604300266,-0.00422010427281066,-0.0035492481478102598,0.00959488894744502,-0.006164128914479702,-0.025593039722577746,0.00029649136276216337,-0.0039108528115140385,0.003054753578037444,0.0014338801271613355,-0.012114938360274915,-0.01759574466597464,-0.0026591087524644396
2015-02-17,0.008829413382855816,0.006596119674566101,-0.0007045164480598253,0.016050248338953223,0.01662477616173025,0.013857039370686086,-0.005257277511268465,0.0,0.003327808526729523,0.009337136128970344,0.021225305301617616,0.00681851799656225,0.002372892414312739,0.013266270568152392,0.011240941001516402,-0.017364765965482736,0.010658673116483997,-0.009598144871140184,0.008527445139679804,-0.003565161074628603,-0.007402189582786443,-0.006045236709433953,0.018018547422427603,0.008637459774007173,0.04104336721100165,0.021249103518741715,0.011962805637384995,0.020487746481648625,0.005934800599554714,0.013026936005621288
2015-02-18,0.00781488589237504,0.004832639564276727,0.0008390093738074461,-0.003377363093126947,0.013945974362483364,0.011149638364269803,-0.0002487691308964386,0.008285004008287349,0.00029850190646175544,-0.005375875717627719,0.07339817127059178,-0.007328041011007384,0.01421408608789848,-0.013506733076814182,-0.01098160125635291,0.006925843060713644,0.013855265003950705,0.016153534331939216,0.007744526615050659,0.009294058711894773,0.01007280942294703,-0.013813371299159665,-0.010294510863906826,0.003527421205089033,0.006769499493618893,0.011187813259855878,0.01097897458024563,-0.0018150727035713635,0.01162802671208485,-0.00303720966261455
2015-02-19,0.011329793794586011,0.0182355197371874,0.011160872666082558,0.01708404459653868,0.010865351302127423,0.017881507827343143,0.0032390738483404824,0.0322609081276015,0.0047633271299199545,0.0050228077318043764,-0.003081663593968977,0.006244069046259877,0.0015020226683358038,0.019802802167967534,0.021304598483120208,0.01150685105665364,0.02868901054995727,0.016047003515333336,0.0060888035800112095,0.009653522552916283,-0.02274459577378873,0.004396692749822268,0.010358493457383001,-0.0011791599461823858,0.01930276886540034,0.018660179917623806,0.009339938398877532,0.0061712077630679905,0.028170850475742706,0.012893623796861788
2015-02-20,0.0034016099798256936,0.012912210119106284,-0.004303542265543749,-0.001062130318636373,0.003992914681331638,0.01893085598228843,-0.016170107316519473,0.0,0.0032626637233629054,0.002410329699477216,0.0324352821239367,0.0005415775553813753,-0.012894587739952196,-0.020165096877450737,-0.0055719842981638845,0.0014031072600243747,-0.007117526238491635,0.028291689915166996,-0.0019218590162638392,0.006980733736312094,-0.0056892314490660885,0.009010140757177829,0.0024688025919274584,-0.0026639100528807313,-0.0014471423539232705,0.024177649334721916,-0.0026494778811438644,-0.005655362628417203,-0.015584777987487312,0.005253297665079319
2015-02-23,-0.0007374866680459676,0.00201273013596227,0.01124223124127805,-0.010963476001384389,-0.0059561282264763,0.0007172033859100157,-0.003254480704189743,-0.0063191304012038185,0.0029454652185805933,0.007508502202366429,0.023202912141066706,0.006715942240730037,0.00804855767536291,0.008654777650736793,-0.002681830938821395,-0.0057091175722145,0.003785545714474859,0.0005629174755218086,-0.008597394086054758,0.0,-0.029421505889364166,0.00791651059204722,0.01626058307158639,-0.005597376320186375,-0.01368401502254856,0.005697989823148114,-0.004948887324019841,0.0037761690692808287,0.07410801309097848,-0.0018603588112876997
2015-02-24,0.003240971666452229,0.001002194379021548,-0.013549265538430754,0.034057230230530366,-0.007531130775319816,-0.005433131927314935,0.014888598400041446,0.014140011807539389,0.0,0.008695698854858828,0.003095974848549928,-0.001337874494079297,-0.011751988310706143,-0.0026008296195839478,0.018197381628560088,-0.0044650623294144156,0.007489371387220668,-0.004777251556244394,0.0044628504388707435,0.01290340003071017,0.012680767895749108,0.013741079597325087,0.011311564736689015,0.007640305055929889,0.024764499235347057,0.003240094475269997,-0.0015467732889949727,0.02273928200467876,0.0,0.008882372238329746
2015-02-25,-0.0005902485240594966,-0.010742016773529045,0.012434555249370845,0.0011618042309667737,-0.0019292118053124366,-0.0060441575106766,-0.010674104175533557,-0.004691131833768988,0.03804035432553922,-0.0023707691557144504,0.0,0.03245832200446991,0.00871939279497648,-0.00989725346610123,-0.010690021777958263,0.005225391420712856,0.001254655768596362,-0.005936387312558607,-0.007015358531209029,0.05041691179961014,-0.010653195491246784,0.00046951498854443607,-0.0015823150234488769,0.0,-0.0014296255537774901,-0.020534423151468764,-0.002954693447757663,-0.011785135611374077,-0.12686671254675982,0.03016037540325299
2015-02-26,0.02106904001050706,0.02657855040655279,0.007124247574622309,-0.006543054070223428,0.016864207248140594,0.02547721069262346,0.026641882659112853,0.04879011804678982,-0.001384445392870201,0.0001828711274184523,0.01536127053375201,0.0015773235356328868,0.01980266053972827,0.022036575808921696,0.008878778732626103,-0.0034842792174408633,0.008596101564424186,0.005793781309527266,0.011180466660569545,-0.014149300836942056,0.0130963800289842,0.004222391932795152,0.006964989990944944,-0.002036947929829125,-0.004301043674320768,0.020619663280146756,0.0123840761717594,0.01565359599043416,-0.004728136931999001,0.011197486735696968
2015-02-27,-0.028781107450603027,0.009318461017016468,0.002717351568659063,0.02121741705698608,0.010860451465715175,-0.011523159132451997,0.013097421988053769,-0.03303600533984312,0.002493425707961087,0.004569138887704999,-0.0046261008166574935,-0.0026363968161668156,-0.011245314231085117,0.010938818427642053,-0.0037591349893462095,0.032019830357280246,0.007146675336369913,-0.021787354667804727,-0.0028630727453729933,-0.023065352836581465,0.003175704742455419,0.012816189632576842,-0.0028852639124500837,0.005223468346715992,0.018479575944433304,0.010235169529888434,0.0004592996682623612,-0.029022951903230586,-0.03373810861372711,0.003243797204131761
2015-03-02,0.0003009423490465313,-0.009289605865490365,-0.008912902210306965,-0.011885324156687443,-0.001113983474715523,-0.0008539587432340486,-0.006514669028571466,-0.012195261569588702,-0.004692954971983138,-0.015236605190866757,-0.006230543734639519,-0.007419286701254789,-0.011249409319921947,0.005713227147043904,-0.00444261527777191,-0.017754554914070325,0.013830053756148021,0.021157130567815086,0.005712527675034693,-0.019235288858593574,-0.02068076601233938,0.003686636636761072,0.004069016161240525,-0.0014490435306582815,-0.02187032225880425,-0.006128620453963341,-0.0012221376732695181,0.005886833916406936,0.009901061633650749,-0.0017936886874834056
2015-03-03,-0.015433838043970768,-0.014654835355044905,0.0006779500305416906,-0.02074492724949876,-0.018069090543936375,-0.02532872343490325,-0.02878075969175977,-0.031010280880879502,-0.016667010096742832,-0.020703841276356234,-0.02014012551800994,-0.0093496685846598,-0.021648313031651007,-0.03599361596065275,-0.016306526002912502,-0.013294475339201035,-0.007954098887884436,-0.0185084290258922,-0.018787374422036086,-0.015580464061489859,-0.010855696631681901,-0.013395161980218173,-0.027098387816663433,-0.008743840078444936,0.014472018626680183,-0.018977582202847215,-0.017574035130091085,-0.02488092690438321,0.019512796067434404,-0.01986705054944926
2015-03-04,-0.0010691600132772703,-0.01171264220327257,0.017926241022821948,0.008326681830154663,0.0030417898574881448,-0.0024743285386902365,-0.010228326866277011,-0.006329128843763311,-0.012370201180779365,-0.006418752583334895,0.015798101405066718,0.0055963610765903254,0.016203263816147017,0.018910960702751105,0.0013320637641393923,0.022397331882039448,-0.01181327211231924,0.009823834143644359,0.003188775133360583,-0.008298889275490466,-0.010208431104919348,0.0020908394753282903,-0.003878837245982896,-0.006714360296385975,0.015356794849740835,0.000833401104121957,0.004164384380947935,-0.004455456259913948,-0.014458069884836276,0.005083457920260576
2015-03-05,0.009682273471565993,0.025966430076577757,0.013238212761810222,0.01486853456480487,0.005253455300656793,0.00029095743989289105,-0.0030120715596493527,0.001573600458754368,0.008144994312549175,0.013923116426066163,0.021672727923084698,0.014807186536928292,0.022196995771944728,-0.011520799946196736,0.004648913363360697,0.08050028888130914,-0.0005379499748706505,0.011520799059646956,0.007590146803378016,0.009140158167840532,0.00871463177261472,0.0006958737182910576,0.0018690036054453774,0.0002915387543892477,0.007230717116166672,0.0024927886384348325,0.0038328864559424927,0.01277962557070924,0.04717862768344666,-0.0028943594404965836
2015-03-06,-0.0012027348522949924,0.05993044144231774,-0.0005249840757565356,-0.009334476358513056,0.005887868556054971,-0.0024667889044472846,0.038352758639470325,0.017067929406421177,-0.025682231649326554,-0.02037041055000432,0.0075472344259608325,-0.006829607274288211,0.0008164044587048029,-0.021017931892283563,-0.014381513559094578,0.005412003568096723,0.003927828743923288,-0.0043022499219755326,-0.001888587868621729,-0.005806822950586729,0.016676456288763825,-0.025993661076377957,-0.03410722006643452,-0.007891218557602222,-0.011494368400598594,0.0070057562062842155,-0.010744651678691557,-0.006117880865600387,0.004555812082213534,-0.007264837294942829
