funcid,dim,milestone,error
17,10,1,4.006593e+02
17,10,2,3.960154e+02
17,10,3,3.609847e+02
17,10,5,1.969550e+02
17,10,10,1.225934e+02
17,10,20,1.086603e+02
17,10,30,1.059657e+02
17,10,40,7.960868e+01
17,10,50,7.752410e+01
17,10,60,7.551456e+01
17,10,70,7.546815e+01
17,10,80,7.535674e+01
17,10,90,7.513476e+01
17,10,100,7.485384e+01
17,10,1,1.583478e+02
17,10,2,1.546375e+02
17,10,3,1.282179e+02
17,10,5,1.235487e+02
17,10,10,1.228192e+02
17,10,20,6.412598e+01
17,10,30,4.528254e+01
17,10,40,4.461907e+01
17,10,50,4.441398e+01
17,10,60,4.411157e+01
17,10,70,4.313064e+01
17,10,80,4.312768e+01
17,10,90,4.303795e+01
17,10,100,4.273889e+01
17,10,1,2.930509e+02
17,10,2,2.888056e+02
17,10,3,2.622328e+02
17,10,5,1.061090e+02
17,10,10,7.351169e+01
17,10,20,7.066708e+01
17,10,30,6.633763e+01
17,10,40,6.621833e+01
17,10,50,6.619617e+01
17,10,60,6.595257e+01
17,10,70,6.482459e+01
17,10,80,6.459502e+01
17,10,90,6.441584e+01
17,10,100,6.424911e+01
17,10,1,2.072380e+02
17,10,2,1.709814e+02
17,10,3,1.702962e+02
17,10,5,1.696778e+02
17,10,10,8.953104e+01
17,10,20,8.619305e+01
17,10,30,8.279921e+01
17,10,40,8.060803e+01
17,10,50,8.035215e+01
17,10,60,7.996905e+01
17,10,70,7.873985e+01
17,10,80,7.822677e+01
17,10,90,7.819832e+01
17,10,100,7.807463e+01
17,10,1,2.855917e+02
17,10,2,2.427877e+02
17,10,3,1.337949e+02
17,10,5,8.224403e+01
17,10,10,6.918478e+01
17,10,20,6.282644e+01
17,10,30,6.121286e+01
17,10,40,5.917210e+01
17,10,50,5.851951e+01
17,10,60,5.779836e+01
17,10,70,5.573803e+01
17,10,80,5.560673e+01
17,10,90,5.537527e+01
17,10,100,5.535326e+01
17,10,1,2.011401e+02
17,10,2,1.977119e+02
17,10,3,1.909018e+02
17,10,5,1.213487e+02
17,10,10,1.069646e+02
17,10,20,9.505281e+01
17,10,30,9.480294e+01
17,10,40,9.480294e+01
17,10,50,9.168083e+01
17,10,60,9.091994e+01
17,10,70,8.761893e+01
17,10,80,8.266470e+01
17,10,90,8.247432e+01
17,10,100,7.936750e+01
17,10,1,2.849527e+02
17,10,2,2.842956e+02
17,10,3,2.024214e+02
17,10,5,1.164686e+02
17,10,10,8.506579e+01
17,10,20,8.041276e+01
17,10,30,7.624155e+01
17,10,40,7.535619e+01
17,10,50,6.682905e+01
17,10,60,6.584908e+01
17,10,70,6.473978e+01
17,10,80,6.403353e+01
17,10,90,6.326761e+01
17,10,100,6.249017e+01
17,10,1,2.426797e+02
17,10,2,2.411137e+02
17,10,3,2.410409e+02
17,10,5,2.037524e+02
17,10,10,8.393879e+01
17,10,20,8.113686e+01
17,10,30,6.593171e+01
17,10,40,6.364338e+01
17,10,50,6.360887e+01
17,10,60,6.303158e+01
17,10,70,6.268652e+01
17,10,80,6.266321e+01
17,10,90,6.242616e+01
17,10,100,6.235437e+01
17,10,1,2.071671e+02
17,10,2,2.071671e+02
17,10,3,1.977343e+02
17,10,5,1.312191e+02
17,10,10,1.064717e+02
17,10,20,7.538223e+01
17,10,30,7.271381e+01
17,10,40,7.130898e+01
17,10,50,6.981481e+01
17,10,60,6.977849e+01
17,10,70,6.814473e+01
17,10,80,6.748601e+01
17,10,90,6.748436e+01
17,10,100,6.748428e+01
17,10,1,2.973891e+02
17,10,2,2.097979e+02
17,10,3,2.096728e+02
17,10,5,1.387587e+02
17,10,10,9.324522e+01
17,10,20,7.022630e+01
17,10,30,6.795554e+01
17,10,40,6.663283e+01
17,10,50,6.539764e+01
17,10,60,6.456847e+01
17,10,70,6.440206e+01
17,10,80,6.423807e+01
17,10,90,6.421817e+01
17,10,100,6.410857e+01
17,10,1,1.918086e+02
17,10,2,1.829337e+02
17,10,3,1.817120e+02
17,10,5,1.140291e+02
17,10,10,8.964279e+01
17,10,20,6.723303e+01
17,10,30,6.635778e+01
17,10,40,6.580123e+01
17,10,50,6.513262e+01
17,10,60,6.498991e+01
17,10,70,6.467417e+01
17,10,80,6.423737e+01
17,10,90,6.246135e+01
17,10,100,6.066948e+01
17,10,1,1.766746e+02
17,10,2,1.706251e+02
17,10,3,1.240947e+02
17,10,5,9.523194e+01
17,10,10,8.539942e+01
17,10,20,7.947421e+01
17,10,30,7.018377e+01
17,10,40,6.901273e+01
17,10,50,6.604794e+01
17,10,60,6.313443e+01
17,10,70,6.037442e+01
17,10,80,6.008168e+01
17,10,90,5.991467e+01
17,10,100,5.686525e+01
17,10,1,3.825232e+02
17,10,2,9.911140e+01
17,10,3,8.973617e+01
17,10,5,8.558345e+01
17,10,10,8.373291e+01
17,10,20,7.052348e+01
17,10,30,6.984251e+01
17,10,40,6.857336e+01
17,10,50,6.715412e+01
17,10,60,6.663221e+01
17,10,70,6.574580e+01
17,10,80,6.574580e+01
17,10,90,6.572063e+01
17,10,100,6.566037e+01
17,10,1,2.551313e+02
17,10,2,2.525762e+02
17,10,3,1.330100e+02
17,10,5,1.135304e+02
17,10,10,7.645555e+01
17,10,20,7.324692e+01
17,10,30,6.023652e+01
17,10,40,5.139566e+01
17,10,50,4.973565e+01
17,10,60,4.925209e+01
17,10,70,4.844031e+01
17,10,80,4.791741e+01
17,10,90,4.752116e+01
