funcid,dim,milestone,error
19,10,1,1.095049e+06
19,10,2,4.970235e+04
19,10,3,3.597869e+03
19,10,5,1.113668e+03
19,10,10,1.078329e+03
19,10,20,7.219116e+01
19,10,30,6.683086e+01
19,10,40,6.678768e+01
19,10,50,6.653796e+01
19,10,60,6.653330e+01
19,10,70,6.653330e+01
19,10,80,6.653330e+01
19,10,90,6.653330e+01
19,10,100,6.653330e+01
19,10,1,3.064453e+05
19,10,2,3.026982e+05
19,10,3,1.959544e+05
19,10,5,7.989170e+04
19,10,10,1.054567e+04
19,10,20,1.052543e+04
19,10,30,9.326061e+03
19,10,40,9.297861e+03
19,10,50,9.297861e+03
19,10,60,9.297842e+03
19,10,70,9.296064e+03
19,10,80,9.295649e+03
19,10,90,9.295627e+03
19,10,100,9.295627e+03
19,10,1,4.110280e+06
19,10,2,2.936951e+04
19,10,3,2.936951e+04
19,10,5,2.168923e+04
19,10,10,1.306725e+04
19,10,20,6.404453e+02
19,10,30,6.403737e+02
19,10,40,2.775821e+02
19,10,50,2.775821e+02
19,10,60,2.775821e+02
19,10,70,2.775821e+02
19,10,80,2.775821e+02
19,10,90,2.774664e+02
19,10,100,2.774664e+02
19,10,1,1.553657e+06
19,10,2,3.343976e+05
19,10,3,3.340353e+05
19,10,5,2.374175e+05
19,10,10,4.601503e+01
19,10,20,4.209234e+01
19,10,30,4.159381e+01
19,10,40,4.123789e+01
19,10,50,4.117153e+01
19,10,60,4.116391e+01
19,10,70,4.115592e+01
19,10,80,4.107828e+01
19,10,90,4.107828e+01
19,10,100,4.100448e+01
19,10,1,1.425825e+07
19,10,2,7.738120e+04
19,10,3,5.393701e+04
19,10,5,4.244592e+03
19,10,10,4.129535e+03
19,10,20,8.079305e+02
19,10,30,3.097777e+02
19,10,40,3.086487e+02
19,10,50,3.075063e+02
19,10,60,3.075063e+02
19,10,70,3.073455e+02
19,10,80,3.042634e+02
19,10,90,3.026241e+02
19,10,100,3.026022e+02
19,10,1,1.330401e+05
19,10,2,6.660560e+04
19,10,3,5.372626e+04
19,10,5,5.199427e+04
19,10,10,6.840211e+02
19,10,20,6.835349e+02
19,10,30,6.835349e+02
19,10,40,6.833527e+02
19,10,50,6.833527e+02
19,10,60,6.833527e+02
19,10,70,6.832941e+02
19,10,80,6.830311e+02
19,10,90,6.830304e+02
19,10,100,6.828903e+02
19,10,1,4.544366e+04
19,10,2,4.544365e+04
19,10,3,2.229562e+04
19,10,5,2.765582e+03
19,10,10,2.458538e+03
19,10,20,2.456497e+03
19,10,30,2.455825e+03
19,10,40,2.455716e+03
19,10,50,7.958472e+02
19,10,60,7.800031e+02
19,10,70,7.799998e+02
19,10,80,7.799998e+02
19,10,90,7.799998e+02
19,10,100,7.799906e+02
19,10,1,3.004981e+05
19,10,2,1.391317e+05
19,10,3,5.581655e+03
19,10,5,3.514604e+03
19,10,10,3.512226e+03
19,10,20,6.611187e+02
19,10,30,6.474999e+02
19,10,40,6.412757e+02
19,10,50,6.412757e+02
19,10,60,6.357176e+02
19,10,70,6.357176e+02
19,10,80,6.353182e+02
19,10,90,6.347037e+02
19,10,100,6.347037e+02
19,10,1,2.746935e+06
19,10,2,3.810170e+05
19,10,3,2.053937e+04
19,10,5,1.450725e+04
19,10,10,2.484093e+03
19,10,20,7.440438e+02
19,10,30,7.436231e+02
19,10,40,7.433928e+02
19,10,50,7.433928e+02
19,10,60,7.433928e+02
19,10,70,7.433928e+02
19,10,80,7.426000e+02
19,10,90,7.426000e+02
19,10,100,7.426000e+02
19,10,1,8.629929e+05
19,10,2,3.636070e+04
19,10,3,3.194175e+04
19,10,5,3.111451e+04
19,10,10,3.064591e+03
19,10,20,8.314781e+02
19,10,30,5.757950e+02
19,10,40,5.754243e+02
19,10,50,5.754243e+02
19,10,60,5.752961e+02
19,10,70,5.752961e+02
19,10,80,5.752961e+02
19,10,90,5.751219e+02
19,10,100,5.751219e+02
19,10,1,8.105076e+04
19,10,2,7.831169e+04
19,10,3,7.831006e+04
19,10,5,7.610804e+02
19,10,10,4.526023e+02
19,10,20,4.456909e+02
19,10,30,4.456909e+02
19,10,40,4.450229e+02
19,10,50,4.450198e+02
19,10,60,4.450198e+02
19,10,70,4.443608e+02
19,10,80,4.439859e+02
19,10,90,4.439819e+02
19,10,100,4.439011e+02
19,10,1,1.167425e+06
19,10,2,7.048474e+05
19,10,3,2.057636e+05
19,10,5,9.907532e+03
19,10,10,7.433965e+02
19,10,20,3.275508e+01
19,10,30,2.908648e+01
19,10,40,2.853623e+01
19,10,50,2.852471e+01
19,10,60,2.852471e+01
19,10,70,2.801429e+01
19,10,80,2.798201e+01
19,10,90,2.798201e+01
19,10,100,2.798201e+01
19,10,1,5.467125e+06
19,10,2,5.759462e+05
19,10,3,1.208739e+05
19,10,5,1.698832e+03
19,10,10,7.982782e+02
19,10,20,4.361330e+02
19,10,30,7.640587e+01
19,10,40,7.640587e+01
19,10,50,7.640587e+01
19,10,60,7.640587e+01
19,10,70,6.744953e+01
19,10,80,6.744953e+01
19,10,90,6.742248e+01
19,10,100,6.732207e+01
19,10,1,2.394737e+06
19,10,2,1.457489e+06
19,10,3,1.895579e+05
19,10,5,1.061608e+05
19,10,10,3.778946e+03
19,10,20,2.425948e+03
19,10,30,2.416898e+03
19,10,40,2.393157e+03
19,10,50,2.391086e+03
19,10,60,3.729657e+02
19,10,70,2.744506e+02
19,10,80,2.744506e+02
19,10,90,2.744506e+02
19,10,100,2.744506e+02
19,10,1,5.396467e+06
19,10,2,8.718561e+05
19,10,3,3.393800e+04
19,10,5,2.662698e+03
19,10,10,2.631116e+03
19,10,20,2.872090e+01
19,10,30,2.744940e+01
19,10,40,2.744940e+01
19,10,50,2.744940e+01
19,10,60,2.744940e+01
19,10,70,2.744940e+01
19,10,80,2.744940e+01
19,10,90,2.744940e+01
19,10,100,2.725689e+01
19,10,1,7.648836e+06
19,10,2,5.316713e+05
19,10,3,1.745633e+05
19,10,5,9.692698e+04
19,10,10,7.864874e+02
19,10,20,7.773692e+02
19,10,30,7.753330e+02
19,10,40,7.753269e+02
19,10,50,7.751709e+02
19,10,60,4.029253e+02
19,10,70,2.673848e+02
19,10,80,2.668490e+02
19,10,90,2.668490e+02
19,10,100,2.668490e+02
19,10,1,7.372427e+05
19,10,2,5.964273e+03
19,10,3,5.108864e+03
19,10,5,4.947452e+03
