funcid,dim,milestone,error
26,50,1,1.614922e+04
26,50,2,1.463160e+04
26,50,3,1.427421e+04
26,50,5,1.220478e+04
26,50,10,1.066677e+04
26,50,20,1.041277e+04
26,50,30,1.023183e+04
26,50,40,1.018309e+04
26,50,50,9.936853e+03
26,50,60,9.886190e+03
26,50,70,9.845320e+03
26,50,80,9.734047e+03
26,50,90,9.688786e+03
26,50,100,9.663220e+03
26,50,1,1.320999e+04
26,50,2,1.262790e+04
26,50,3,1.193903e+04
26,50,5,1.092289e+04
26,50,10,1.081504e+04
26,50,20,1.075958e+04
26,50,30,1.069632e+04
26,50,40,1.064997e+04
26,50,50,1.053901e+04
26,50,60,1.047226e+04
26,50,70,1.042663e+04
26,50,80,1.038208e+04
26,50,90,1.032922e+04
26,50,100,1.026851e+04
26,50,1,1.434324e+04
26,50,2,1.364666e+04
26,50,3,1.211760e+04
26,50,5,1.105629e+04
26,50,10,1.022741e+04
26,50,20,1.010727e+04
26,50,30,9.719952e+03
26,50,40,9.672279e+03
26,50,50,9.618492e+03
26,50,60,9.584666e+03
26,50,70,9.551748e+03
26,50,80,9.498570e+03
26,50,90,9.427097e+03
26,50,100,9.380981e+03
26,50,1,1.440384e+04
26,50,2,1.382683e+04
26,50,3,1.241888e+04
26,50,5,1.209616e+04
26,50,10,1.034400e+04
26,50,20,9.588071e+03
26,50,30,9.502669e+03
26,50,40,9.442706e+03
26,50,50,9.400075e+03
26,50,60,9.362625e+03
26,50,70,9.300451e+03
26,50,80,9.238647e+03
26,50,90,9.202385e+03
26,50,100,9.155055e+03
26,50,1,1.575996e+04
26,50,2,1.332564e+04
26,50,3,1.306365e+04
26,50,5,1.130359e+04
26,50,10,1.095433e+04
26,50,20,1.085879e+04
26,50,30,1.080017e+04
26,50,40,1.076805e+04
26,50,50,1.070985e+04
26,50,60,1.066842e+04
26,50,70,1.060388e+04
26,50,80,1.054663e+04
26,50,90,1.050260e+04
26,50,100,1.044126e+04
26,50,1,1.637453e+04
26,50,2,1.466695e+04
26,50,3,1.334211e+04
26,50,5,1.240394e+04
26,50,10,9.108649e+03
26,50,20,8.717100e+03
26,50,30,8.689688e+03
26,50,40,8.645475e+03
26,50,50,8.604965e+03
26,50,60,8.563938e+03
26,50,70,8.519512e+03
26,50,80,8.447652e+03
26,50,90,8.409324e+03
