funcid,dim,milestone,error
17,30,1,1.132556e+04
17,30,2,6.584072e+03
17,30,3,1.848582e+03
17,30,5,1.281243e+03
17,30,10,1.253620e+03
17,30,20,8.594406e+02
17,30,30,8.180258e+02
17,30,40,8.073394e+02
17,30,50,8.015892e+02
17,30,60,6.482318e+02
17,30,70,6.435618e+02
17,30,80,6.339518e+02
17,30,90,6.190495e+02
17,30,100,6.091101e+02
17,30,1,6.815595e+03
17,30,2,3.626674e+03
17,30,3,2.291571e+03
17,30,5,1.703690e+03
17,30,10,8.977837e+02
17,30,20,8.123964e+02
17,30,30,7.793457e+02
17,30,40,7.604575e+02
17,30,50,7.506857e+02
17,30,60,7.239927e+02
17,30,70,7.148834e+02
17,30,80,7.002971e+02
17,30,90,6.924382e+02
17,30,100,6.872891e+02
17,30,1,3.434115e+03
17,30,2,2.376291e+03
17,30,3,1.651162e+03
17,30,5,1.080201e+03
17,30,10,8.682234e+02
17,30,20,8.271640e+02
17,30,30,7.254573e+02
17,30,40,6.996638e+02
17,30,50,6.806829e+02
17,30,60,6.418680e+02
17,30,70,6.189425e+02
17,30,80,5.848387e+02
17,30,90,5.650912e+02
17,30,100,5.405399e+02
17,30,1,6.453448e+03
17,30,2,2.217490e+03
17,30,3,1.586170e+03
17,30,5,1.424104e+03
17,30,10,1.082974e+03
17,30,20,7.504621e+02
17,30,30,7.377674e+02
17,30,40,7.273088e+02
17,30,50,7.149453e+02
17,30,60,7.076596e+02
17,30,70,6.955802e+02
17,30,80,6.905631e+02
17,30,90,6.744415e+02
17,30,100,6.671870e+02
17,30,1,1.930704e+03
17,30,2,1.603272e+03
17,30,3,1.091880e+03
17,30,5,1.016321e+03
17,30,10,7.795553e+02
17,30,20,5.554533e+02
17,30,30,5.388786e+02
17,30,40,5.370371e+02
17,30,50,5.317881e+02
17,30,60,5.274402e+02
17,30,70,5.220575e+02
17,30,80,5.205172e+02
17,30,90,5.182610e+02
17,30,100,5.091245e+02
17,30,1,1.185900e+04
17,30,2,3.509516e+03
17,30,3,2.749084e+03
17,30,5,1.170804e+03
17,30,10,1.111469e+03
17,30,20,1.085550e+03
17,30,30,1.073049e+03
17,30,40,8.227454e+02
17,30,50,7.504478e+02
17,30,60,7.286664e+02
17,30,70,7.026717e+02
17,30,80,6.871976e+02
17,30,90,6.406727e+02
17,30,100,6.192683e+02
17,30,1,2.997265e+03
17,30,2,2.468784e+03
17,30,3,1.727397e+03
17,30,5,1.331521e+03
17,30,10,8.044246e+02
17,30,20,6.514184e+02
17,30,30,5.478377e+02
17,30,40,5.320816e+02
17,30,50,5.275094e+02
17,30,60,5.209291e+02
17,30,70,5.176493e+02
17,30,80,5.155716e+02
17,30,90,5.104235e+02
17,30,100,5.053802e+02
17,30,1,2.589353e+03
17,30,2,1.894760e+03
17,30,3,1.885243e+03
17,30,5,1.266149e+03
17,30,10,9.036951e+02
17,30,20,7.851544e+02
17,30,30,7.742544e+02
17,30,40,7.666539e+02
17,30,50,5.911227e+02
17,30,60,5.790544e+02
17,30,70,5.496936e+02
17,30,80,5.356276e+02
17,30,90,5.021626e+02
17,30,100,4.831606e+02
17,30,1,2.133960e+03
17,30,2,1.592775e+03
17,30,3,1.591669e+03
17,30,5,1.359529e+03
17,30,10,8.212744e+02
17,30,20,7.912162e+02
17,30,30,6.027004e+02
17,30,40,5.842076e+02
17,30,50,5.664106e+02
17,30,60,5.503826e+02
17,30,70,5.390034e+02
17,30,80,5.063866e+02
17,30,90,4.957885e+02
17,30,100,4.834157e+02
17,30,1,2.820623e+04
17,30,2,1.304457e+04
17,30,3,3.217390e+03
17,30,5,1.975476e+03
17,30,10,1.490362e+03
17,30,20,1.292690e+03
17,30,30,9.245642e+02
17,30,40,9.029878e+02
17,30,50,8.913825e+02
17,30,60,8.794966e+02
17,30,70,8.639972e+02
17,30,80,8.555288e+02
17,30,90,8.461360e+02
17,30,100,8.411098e+02
17,30,1,6.676977e+03
17,30,2,3.589805e+03
17,30,3,2.163915e+03
17,30,5,1.142122e+03
17,30,10,1.064120e+03
17,30,20,7.866043e+02
17,30,30,7.756981e+02
17,30,40,7.701861e+02
17,30,50,7.600500e+02
17,30,60,7.481862e+02
17,30,70,7.405399e+02
17,30,80,7.354857e+02
17,30,90,7.311089e+02
17,30,100,7.275169e+02
17,30,1,6.592700e+03
17,30,2,4.456992e+03
17,30,3,3.200188e+03
17,30,5,1.902297e+03
17,30,10,1.220193e+03
17,30,20,8.722709e+02
17,30,30,6.043952e+02
17,30,40,5.593901e+02
17,30,50,5.350362e+02
17,30,60,5.166298e+02
17,30,70,4.980169e+02
17,30,80,4.584089e+02
17,30,90,4.379491e+02
17,30,100,4.256633e+02
17,30,1,3.362755e+03
17,30,2,1.598000e+03
17,30,3,1.573487e+03
17,30,5,1.294469e+03
17,30,10,1.072897e+03
17,30,20,9.321377e+02
17,30,30,9.255885e+02
17,30,40,9.157773e+02
17,30,50,9.110143e+02
17,30,60,9.091005e+02
17,30,70,9.049512e+02
17,30,80,9.009797e+02
17,30,90,8.624495e+02
17,30,100,8.242920e+02
17,30,1,1.779119e+03
17,30,2,1.594619e+03
17,30,3,1.387890e+03
17,30,5,1.353927e+03
17,30,10,1.327993e+03
17,30,20,1.195041e+03
17,30,30,1.028508e+03
17,30,40,9.882527e+02
17,30,50,9.726738e+02
17,30,60,9.632479e+02
17,30,70,9.459764e+02
17,30,80,9.426776e+02
17,30,90,9.341845e+02
17,30,100,8.698996e+02
17,30,1,2.318388e+03
17,30,2,1.828000e+03
17,30,3,1.782302e+03
17,30,5,1.363093e+03
17,30,10,9.629812e+02
17,30,20,7.019904e+02
17,30,30,6.856931e+02
17,30,40,6.637933e+02
17,30,50,6.532265e+02
17,30,60,6.412731e+02
17,30,70,6.282627e+02
17,30,80,5.983144e+02
17,30,90,5.778656e+02
17,30,100,5.618536e+02
17,30,1,3.076114e+03
17,30,2,2.016273e+03
17,30,3,1.961121e+03
17,30,5,1.684688e+03
17,30,10,1.363054e+03
17,30,20,1.257467e+03
17,30,30,9.752437e+02
17,30,40,8.439848e+02
17,30,50,8.244166e+02
17,30,60,8.168121e+02
17,30,70,8.075591e+02
17,30,80,8.002676e+02
17,30,90,7.972786e+02
17,30,100,7.913909e+02
17,30,1,6.275760e+03
17,30,2,2.525159e+03
17,30,3,1.779702e+03
17,30,5,1.195656e+03
17,30,10,8.535619e+02
17,30,20,7.537264e+02
17,30,30,6.443806e+02
17,30,40,6.329394e+02
17,30,50,6.166983e+02
17,30,60,6.112233e+02
17,30,70,5.883153e+02
17,30,80,5.620277e+02
17,30,90,5.482530e+02
17,30,100,5.290815e+02
17,30,1,1.210391e+04
17,30,2,2.669114e+03
17,30,3,2.005922e+03
17,30,5,1.319546e+03
17,30,10,9.874356e+02
17,30,20,6.575405e+02
17,30,30,4.452364e+02
17,30,40,4.347818e+02
17,30,50,4.217177e+02
17,30,60,4.181821e+02
17,30,70,4.131481e+02
17,30,80,4.043680e+02
17,30,90,4.008183e+02
17,30,100,3.927867e+02
17,30,1,4.203583e+03
17,30,2,2.746037e+03
17,30,3,1.050226e+03
17,30,5,1.014791e+03
17,30,10,8.694961e+02
17,30,20,8.164471e+02
17,30,30,6.762767e+02
17,30,40,5.411273e+02
17,30,50,5.337434e+02
17,30,60,4.899844e+02
17,30,70,4.818200e+02
17,30,80,4.743027e+02
17,30,90,4.322146e+02
17,30,100,4.278921e+02
17,30,1,2.229142e+03
17,30,2,1.669747e+03
17,30,3,1.614887e+03
17,30,5,1.297903e+03
17,30,10,1.071215e+03
17,30,20,7.725870e+02
17,30,30,6.441160e+02
17,30,40,6.293572e+02
17,30,50,6.172772e+02
17,30,60,6.081345e+02
17,30,70,5.686615e+02
17,30,80,5.595697e+02
17,30,90,5.371397e+02
17,30,100,5.231269e+02
17,30,1,2.282392e+03
17,30,2,1.946613e+03
17,30,3,1.941586e+03
17,30,5,8.595096e+02
17,30,10,4.282089e+02
17,30,20,3.826497e+02
17,30,30,3.570511e+02
17,30,40,3.391072e+02
17,30,50,3.180974e+02
17,30,60,3.033323e+02
17,30,70,2.857906e+02
17,30,80,2.774422e+02
17,30,90,2.537073e+02
17,30,100,2.470404e+02
17,30,1,7.574543e+03
17,30,2,1.866231e+03
17,30,3,1.719280e+03
17,30,5,1.683092e+03
17,30,10,1.217598e+03
17,30,20,1.020579e+03
17,30,30,1.003047e+03
17,30,40,9.697089e+02
17,30,50,9.584068e+02
17,30,60,9.229885e+02
17,30,70,8.706153e+02
17,30,80,8.514662e+02
17,30,90,8.426677e+02
17,30,100,8.311471e+02
17,30,1,9.200231e+03
17,30,2,2.456438e+03
17,30,3,1.795699e+03
17,30,5,1.450295e+03
17,30,10,1.156214e+03
17,30,20,9.926225e+02
17,30,30,9.243719e+02
17,30,40,8.982227e+02
17,30,50,8.899839e+02
17,30,60,8.823906e+02
17,30,70,8.755032e+02
17,30,80,8.571204e+02
17,30,90,8.526662e+02
17,30,100,8.486964e+02
17,30,1,2.632214e+03
17,30,2,1.919439e+03
17,30,3,1.756127e+03
17,30,5,1.462338e+03
17,30,10,1.387663e+03
17,30,20,1.371236e+03
17,30,30,7.601287e+02
17,30,40,7.420718e+02
17,30,50,7.323657e+02
17,30,60,7.237127e+02
