funcid,dim,milestone,error
27,30,1,1.622343e+03
27,30,2,1.173896e+03
27,30,3,8.074608e+02
27,30,5,7.258127e+02
27,30,10,6.764413e+02
27,30,20,6.345284e+02
27,30,30,6.333499e+02
27,30,40,6.323464e+02
27,30,50,6.316639e+02
27,30,60,6.311545e+02
27,30,70,6.306092e+02
27,30,80,6.298100e+02
27,30,90,6.288532e+02
27,30,100,6.284846e+02
27,30,1,1.081159e+03
27,30,2,9.836615e+02
27,30,3,8.954281e+02
27,30,5,7.244673e+02
27,30,10,6.620991e+02
27,30,20,6.434310e+02
27,30,30,6.416174e+02
27,30,40,6.299912e+02
27,30,50,6.281462e+02
27,30,60,6.275361e+02
27,30,70,6.262490e+02
27,30,80,6.260457e+02
27,30,90,6.240334e+02
27,30,100,6.219866e+02
27,30,1,1.479084e+03
27,30,2,1.023142e+03
27,30,3,8.653194e+02
27,30,5,7.969235e+02
27,30,10,7.104259e+02
27,30,20,6.275336e+02
27,30,30,6.190716e+02
27,30,40,6.182485e+02
27,30,50,6.176120e+02
27,30,60,6.170150e+02
27,30,70,6.162208e+02
27,30,80,6.154657e+02
27,30,90,6.151174e+02
27,30,100,6.148020e+02
27,30,1,2.391617e+03
27,30,2,1.206516e+03
27,30,3,8.854127e+02
27,30,5,7.701507e+02
27,30,10,6.797157e+02
27,30,20,6.778306e+02
27,30,30,6.386596e+02
27,30,40,6.362095e+02
27,30,50,6.358518e+02
27,30,60,6.356526e+02
27,30,70,6.324411e+02
27,30,80,6.315503e+02
27,30,90,6.309053e+02
27,30,100,6.302203e+02
27,30,1,1.598277e+03
27,30,2,1.248850e+03
27,30,3,6.770144e+02
27,30,5,6.495001e+02
27,30,10,6.479018e+02
27,30,20,6.193560e+02
27,30,30,6.183578e+02
27,30,40,6.179356e+02
27,30,50,6.167643e+02
27,30,60,6.162251e+02
27,30,70,6.158810e+02
27,30,80,6.152010e+02
27,30,90,6.144843e+02
27,30,100,6.137193e+02
27,30,1,2.347214e+03
27,30,2,1.325925e+03
27,30,3,1.015185e+03
27,30,5,7.644990e+02
27,30,10,6.071403e+02
27,30,20,5.868549e+02
27,30,30,5.853032e+02
27,30,40,5.843799e+02
27,30,50,5.835123e+02
27,30,60,5.832888e+02
27,30,70,5.825714e+02
27,30,80,5.815386e+02
27,30,90,5.814228e+02
27,30,100,5.810838e+02
27,30,1,1.463609e+03
27,30,2,1.274825e+03
27,30,3,1.023235e+03
27,30,5,7.468656e+02
27,30,10,6.727237e+02
27,30,20,6.355785e+02
27,30,30,6.345051e+02
27,30,40,6.325448e+02
27,30,50,6.315871e+02
27,30,60,6.308821e+02
27,30,70,6.300342e+02
27,30,80,6.288961e+02
27,30,90,6.283543e+02
27,30,100,6.274020e+02
27,30,1,2.310986e+03
27,30,2,1.152307e+03
27,30,3,8.367747e+02
27,30,5,7.600046e+02
27,30,10,6.682159e+02
27,30,20,6.174415e+02
27,30,30,6.118443e+02
27,30,40,6.114740e+02
27,30,50,6.112029e+02
27,30,60,6.103690e+02
27,30,70,6.102443e+02
27,30,80,6.100023e+02
27,30,90,6.097166e+02
27,30,100,6.095277e+02
27,30,1,1.305030e+03
27,30,2,8.137165e+02
27,30,3,8.135348e+02
27,30,5,6.774765e+02
27,30,10,6.042045e+02
27,30,20,5.842313e+02
27,30,30,5.834895e+02
27,30,40,5.824430e+02
27,30,50,5.822018e+02
27,30,60,5.816957e+02
27,30,70,5.812264e+02
27,30,80,5.804245e+02
27,30,90,5.795867e+02
27,30,100,5.791260e+02
27,30,1,1.497569e+03
27,30,2,1.101321e+03
27,30,3,9.894657e+02
27,30,5,7.229268e+02
27,30,10,6.800244e+02
27,30,20,6.734759e+02
27,30,30,6.725194e+02
27,30,40,6.716772e+02
27,30,50,6.702953e+02
27,30,60,6.683515e+02
27,30,70,6.675082e+02
27,30,80,6.671201e+02
27,30,90,6.664951e+02
27,30,100,6.660825e+02
27,30,1,2.247258e+03
27,30,2,1.121454e+03
27,30,3,7.309368e+02
27,30,5,7.022074e+02
27,30,10,6.575494e+02
27,30,20,6.324905e+02
27,30,30,6.255634e+02
27,30,40,6.249820e+02
27,30,50,6.243373e+02
27,30,60,6.233321e+02
27,30,70,6.218749e+02
27,30,80,6.204250e+02
27,30,90,6.192501e+02
27,30,100,6.182556e+02
27,30,1,2.011516e+03
27,30,2,1.053285e+03
27,30,3,8.539741e+02
27,30,5,6.819827e+02
27,30,10,6.478144e+02
27,30,20,6.132611e+02
27,30,30,6.122205e+02
27,30,40,6.100534e+02
27,30,50,6.091499e+02
27,30,60,6.082209e+02
27,30,70,6.076147e+02
27,30,80,6.071032e+02
27,30,90,6.066219e+02
27,30,100,6.058678e+02
27,30,1,2.030503e+03
27,30,2,1.110212e+03
27,30,3,8.442104e+02
27,30,5,6.969603e+02
27,30,10,6.915574e+02
27,30,20,6.371236e+02
27,30,30,6.358628e+02
27,30,40,6.351051e+02
27,30,50,6.349285e+02
27,30,60,6.342664e+02
27,30,70,6.329291e+02
27,30,80,6.323724e+02
27,30,90,6.316912e+02
27,30,100,6.312036e+02
27,30,1,2.198734e+03
27,30,2,9.915312e+02
27,30,3,7.733965e+02
27,30,5,7.199319e+02
27,30,10,6.191083e+02
27,30,20,5.902108e+02
27,30,30,5.894432e+02
27,30,40,5.853847e+02
27,30,50,5.843852e+02
27,30,60,5.832566e+02
27,30,70,5.820370e+02
27,30,80,5.815882e+02
27,30,90,5.808939e+02
27,30,100,5.796353e+02
27,30,1,1.349092e+03
27,30,2,1.036264e+03
27,30,3,9.220807e+02
27,30,5,7.839755e+02
27,30,10,6.679289e+02
27,30,20,6.252860e+02
27,30,30,6.235469e+02
27,30,40,6.224207e+02
27,30,50,6.216331e+02
27,30,60,6.204294e+02
27,30,70,6.199500e+02
27,30,80,6.190505e+02
27,30,90,6.182181e+02
27,30,100,6.177584e+02
27,30,1,1.762174e+03
27,30,2,1.248203e+03
27,30,3,1.028243e+03
27,30,5,7.631028e+02
27,30,10,6.447133e+02
27,30,20,6.311766e+02
27,30,30,6.294072e+02
27,30,40,6.285760e+02
27,30,50,6.279114e+02
27,30,60,6.274382e+02
27,30,70,6.265702e+02
27,30,80,6.261336e+02
27,30,90,6.257171e+02
27,30,100,6.240996e+02
27,30,1,2.328906e+03
27,30,2,9.459151e+02
27,30,3,6.918304e+02
27,30,5,6.492607e+02
27,30,10,6.293059e+02
27,30,20,6.195882e+02
27,30,30,6.174843e+02
27,30,40,6.169912e+02
27,30,50,6.150454e+02
27,30,60,6.137048e+02
27,30,70,6.129231e+02
27,30,80,6.125557e+02
27,30,90,6.116174e+02
27,30,100,6.105910e+02
27,30,1,1.535020e+03
27,30,2,9.574055e+02
27,30,3,8.504719e+02
27,30,5,7.509459e+02
27,30,10,6.023562e+02
27,30,20,5.886421e+02
27,30,30,5.786559e+02
27,30,40,5.783056e+02
27,30,50,5.761580e+02
27,30,60,5.758921e+02
27,30,70,5.756538e+02
27,30,80,5.749963e+02
27,30,90,5.747001e+02
27,30,100,5.743691e+02
27,30,1,1.764228e+03
27,30,2,9.392403e+02
27,30,3,8.534337e+02
27,30,5,6.952651e+02
27,30,10,6.147948e+02
27,30,20,5.944123e+02
27,30,30,5.938006e+02
27,30,40,5.934098e+02
27,30,50,5.928022e+02
27,30,60,5.921070e+02
27,30,70,5.916899e+02
27,30,80,5.912217e+02
27,30,90,5.904598e+02
27,30,100,5.900014e+02
27,30,1,1.339486e+03
27,30,2,7.336434e+02
27,30,3,7.303563e+02
27,30,5,7.113105e+02
27,30,10,6.471821e+02
27,30,20,6.438960e+02
27,30,30,6.423637e+02
27,30,40,6.416987e+02
27,30,50,6.407180e+02
27,30,60,6.401807e+02
27,30,70,6.377837e+02
27,30,80,6.372493e+02
27,30,90,6.366362e+02
27,30,100,6.358878e+02
27,30,1,1.275843e+03
27,30,2,1.103815e+03
27,30,3,7.897813e+02
27,30,5,6.657664e+02
27,30,10,6.213289e+02
27,30,20,6.152025e+02
27,30,30,6.142538e+02
27,30,40,6.136225e+02
27,30,50,6.130295e+02
27,30,60,6.127334e+02
27,30,70,6.122629e+02
27,30,80,6.118519e+02
27,30,90,6.111098e+02
27,30,100,6.108928e+02
27,30,1,1.099640e+03
27,30,2,1.028286e+03
27,30,3,9.233232e+02
27,30,5,7.836411e+02
27,30,10,6.550328e+02
27,30,20,6.423915e+02
27,30,30,6.411178e+02
27,30,40,6.401097e+02
27,30,50,6.387891e+02
27,30,60,6.375977e+02
27,30,70,6.368429e+02
27,30,80,6.362137e+02
27,30,90,6.353816e+02
27,30,100,6.349540e+02
27,30,1,1.438707e+03
27,30,2,1.037691e+03
27,30,3,7.106264e+02
27,30,5,6.460498e+02
27,30,10,6.025777e+02
27,30,20,5.870103e+02
27,30,30,5.857754e+02
27,30,40,5.852511e+02
27,30,50,5.847001e+02
27,30,60,5.842432e+02
27,30,70,5.837100e+02
27,30,80,5.827493e+02
27,30,90,5.820107e+02
27,30,100,5.807725e+02
27,30,1,1.661527e+03
27,30,2,1.036689e+03
27,30,3,8.652908e+02
27,30,5,7.249919e+02
27,30,10,6.261335e+02
27,30,20,6.015014e+02
27,30,30,6.002622e+02
27,30,40,5.983366e+02
27,30,50,5.972458e+02
27,30,60,5.961121e+02
27,30,70,5.954246e+02
27,30,80,5.946511e+02
27,30,90,5.920444e+02
27,30,100,5.914693e+02
27,30,1,1.775043e+03
27,30,2,9.574004e+02
27,30,3,8.305473e+02
27,30,5,7.720192e+02
27,30,10,6.691676e+02
27,30,20,6.174668e+02
27,30,30,6.148385e+02
27,30,40,6.136690e+02
27,30,50,6.129223e+02
27,30,60,6.121362e+02
27,30,70,6.115189e+02
27,30,80,6.111007e+02
27,30,90,6.105262e+02
27,30,100,6.098759e+02
27,30,1,1.005972e+03
27,30,2,7.808858e+02
27,30,3,7.698253e+02
27,30,5,7.116616e+02
27,30,10,6.507869e+02
27,30,20,6.385169e+02
27,30,30,6.375520e+02
27,30,40,6.367457e+02
27,30,50,6.345199e+02
27,30,60,6.330888e+02
27,30,70,6.321403e+02
27,30,80,6.316742e+02
27,30,90,6.309125e+02
27,30,100,6.302692e+02
27,30,1,1.610841e+03
27,30,2,1.031939e+03
27,30,3,7.297018e+02
27,30,5,6.631359e+02
27,30,10,6.271862e+02
27,30,20,6.087548e+02
27,30,30,6.066246e+02
27,30,40,6.059836e+02
27,30,50,6.053284e+02
27,30,60,6.047169e+02
27,30,70,6.035905e+02
27,30,80,6.024486e+02
27,30,90,6.018223e+02
27,30,100,6.006091e+02
27,30,1,1.900902e+03
27,30,2,1.368896e+03
27,30,3,1.215432e+03
27,30,5,6.947855e+02
27,30,10,6.886264e+02
27,30,20,6.868638e+02
27,30,30,6.802129e+02
27,30,40,6.610752e+02
27,30,50,6.594489e+02
27,30,60,6.578304e+02
27,30,70,6.568832e+02
27,30,80,6.559368e+02
27,30,90,6.551646e+02
27,30,100,6.517182e+02
27,30,1,1.095533e+03
27,30,2,1.080737e+03
27,30,3,8.213017e+02
27,30,5,6.608653e+02
27,30,10,6.340385e+02
27,30,20,6.117332e+02
27,30,30,6.105931e+02
27,30,40,6.095751e+02
27,30,50,6.087439e+02
27,30,60,6.081666e+02
27,30,70,6.075519e+02
27,30,80,6.061899e+02
27,30,90,6.056020e+02
27,30,100,6.048091e+02
27,30,1,1.514883e+03
27,30,2,1.003857e+03
27,30,3,9.966058e+02
27,30,5,6.987141e+02
27,30,10,6.312466e+02
27,30,20,6.159524e+02
27,30,30,6.157432e+02
27,30,40,6.156545e+02
27,30,50,6.156063e+02
27,30,60,6.153642e+02
27,30,70,6.152488e+02
27,30,80,6.150550e+02
27,30,90,6.146452e+02
27,30,100,6.144485e+02
27,30,1,1.233692e+03
27,30,2,1.176110e+03
27,30,3,7.991765e+02
27,30,5,7.056957e+02
27,30,10,6.367744e+02
27,30,20,6.180942e+02
27,30,30,6.163753e+02
27,30,40,6.155136e+02
27,30,50,6.145719e+02
27,30,60,6.131384e+02
27,30,70,6.125810e+02
27,30,80,6.120697e+02
27,30,90,6.116762e+02
27,30,100,6.110582e+02
