funcid,dim,milestone,error
6,50,1,1.006853e+02
6,50,2,8.449866e+01
6,50,3,6.597151e+01
6,50,5,6.172474e+01
6,50,10,6.029742e+01
6,50,20,5.809718e+01
6,50,30,5.665848e+01
6,50,40,5.526772e+01
6,50,50,5.464224e+01
6,50,60,5.373571e+01
6,50,70,5.283359e+01
6,50,80,5.202793e+01
6,50,90,5.129213e+01
6,50,100,5.057968e+01
6,50,1,9.492878e+01
6,50,2,8.596868e+01
6,50,3,7.322926e+01
6,50,5,6.506774e+01
6,50,10,5.909672e+01
6,50,20,5.727336e+01
6,50,30,5.609637e+01
6,50,40,5.512723e+01
6,50,50,5.453187e+01
6,50,60,5.374876e+01
6,50,70,5.316383e+01
6,50,80,5.274959e+01
6,50,90,5.196828e+01
6,50,100,5.145957e+01
6,50,1,9.628381e+01
6,50,2,7.444137e+01
6,50,3,6.268249e+01
6,50,5,5.939118e+01
6,50,10,5.616353e+01
6,50,20,5.185651e+01
6,50,30,5.119795e+01
6,50,40,5.062761e+01
6,50,50,5.023586e+01
6,50,60,5.000895e+01
6,50,70,4.971328e+01
6,50,80,4.953320e+01
6,50,90,4.932658e+01
6,50,100,4.919443e+01
6,50,1,1.003074e+02
6,50,2,7.932937e+01
6,50,3,7.623915e+01
6,50,5,6.876264e+01
6,50,10,6.069684e+01
6,50,20,5.843538e+01
6,50,30,5.701547e+01
6,50,40,5.571199e+01
6,50,50,5.466298e+01
6,50,60,5.384679e+01
6,50,70,5.336080e+01
6,50,80,5.297976e+01
6,50,90,5.261218e+01
6,50,100,5.238569e+01
6,50,1,1.062127e+02
6,50,2,8.880689e+01
6,50,3,7.803600e+01
6,50,5,6.540815e+01
6,50,10,6.307338e+01
6,50,20,6.095434e+01
6,50,30,6.006425e+01
6,50,40,5.887510e+01
6,50,50,5.788953e+01
6,50,60,5.712771e+01
6,50,70,5.648536e+01
6,50,80,5.523467e+01
6,50,90,5.440840e+01
6,50,100,5.398754e+01
6,50,1,1.039636e+02
6,50,2,8.404994e+01
6,50,3,7.500936e+01
6,50,5,6.467177e+01
6,50,10,5.595608e+01
6,50,20,5.459102e+01
6,50,30,5.335270e+01
6,50,40,5.243726e+01
6,50,50,5.164182e+01
6,50,60,5.066450e+01
6,50,70,4.999083e+01
6,50,80,4.938474e+01
6,50,90,4.880851e+01
6,50,100,4.800058e+01
6,50,1,9.697064e+01
6,50,2,7.980758e+01
6,50,3,7.561252e+01
6,50,5,6.726717e+01
6,50,10,6.165249e+01
6,50,20,6.007933e+01
6,50,30,5.857971e+01
6,50,40,5.744637e+01
6,50,50,5.610244e+01
6,50,60,5.538924e+01
6,50,70,5.510340e+01
6,50,80,5.473794e+01
6,50,90,5.448638e+01
6,50,100,5.404385e+01
6,50,1,1.001475e+02
6,50,2,7.731907e+01
6,50,3,7.117128e+01
6,50,5,6.835530e+01
6,50,10,5.921658e+01
6,50,20,5.569498e+01
6,50,30,5.462638e+01
6,50,40,5.349836e+01
6,50,50,5.282839e+01
6,50,60,5.204515e+01
6,50,70,5.118832e+01
6,50,80,5.082513e+01
6,50,90,5.048022e+01
6,50,100,5.010176e+01
6,50,1,1.017505e+02
6,50,2,8.199618e+01
6,50,3,7.781530e+01
6,50,5,6.514450e+01
6,50,10,5.773441e+01
6,50,20,5.583276e+01
6,50,30,5.466883e+01
6,50,40,5.339729e+01
6,50,50,5.260183e+01
6,50,60,5.184525e+01
6,50,70,5.125614e+01
6,50,80,5.057795e+01
6,50,90,4.999009e+01
6,50,100,4.914304e+01
6,50,1,1.032272e+02
6,50,2,8.442931e+01
6,50,3,7.408847e+01
6,50,5,6.814393e+01
6,50,10,6.369158e+01
6,50,20,6.148198e+01
6,50,30,6.041731e+01
6,50,40,5.780364e+01
6,50,50,5.652735e+01
6,50,60,5.533905e+01
6,50,70,5.436861e+01
6,50,80,5.404721e+01
6,50,90,5.367750e+01
6,50,100,5.322248e+01
6,50,1,1.016186e+02
6,50,2,7.766473e+01
6,50,3,6.842271e+01
6,50,5,6.194081e+01
6,50,10,5.753725e+01
6,50,20,5.572736e+01
6,50,30,5.493646e+01
6,50,40,5.362486e+01
6,50,50,5.255137e+01
6,50,60,5.191883e+01
6,50,70,5.133165e+01
6,50,80,5.074608e+01
6,50,90,5.033025e+01
6,50,100,4.985908e+01
6,50,1,1.017258e+02
6,50,2,8.387973e+01
6,50,3,7.016355e+01
6,50,5,6.439623e+01
6,50,10,5.904195e+01
6,50,20,5.682457e+01
6,50,30,5.555826e+01
6,50,40,5.399321e+01
6,50,50,5.334139e+01
6,50,60,5.287973e+01
6,50,70,5.148613e+01
6,50,80,5.071119e+01
6,50,90,5.003966e+01
6,50,100,4.950632e+01
6,50,1,1.040182e+02
6,50,2,9.104312e+01
6,50,3,7.824172e+01
6,50,5,6.844579e+01
6,50,10,6.351137e+01
6,50,20,6.140451e+01
6,50,30,5.973526e+01
6,50,40,5.870284e+01
6,50,50,5.755475e+01
6,50,60,5.701493e+01
6,50,70,5.614774e+01
6,50,80,5.547435e+01
6,50,90,5.501551e+01
6,50,100,5.457354e+01
6,50,1,9.130620e+01
6,50,2,7.945492e+01
6,50,3,6.888427e+01
6,50,5,6.221553e+01
6,50,10,5.641118e+01
6,50,20,5.337117e+01
6,50,30,5.224048e+01
6,50,40,5.117199e+01
6,50,50,5.042461e+01
6,50,60,4.958827e+01
6,50,70,4.900074e+01
6,50,80,4.790290e+01
6,50,90,4.725223e+01
6,50,100,4.676484e+01
6,50,1,1.023923e+02
6,50,2,7.948675e+01
6,50,3,7.277145e+01
6,50,5,6.276780e+01
6,50,10,5.839893e+01
6,50,20,5.682956e+01
6,50,30,5.541278e+01
6,50,40,5.439315e+01
6,50,50,5.335002e+01
6,50,60,5.272764e+01
6,50,70,5.249691e+01
6,50,80,5.181412e+01
6,50,90,5.133566e+01
6,50,100,5.109008e+01
6,50,1,9.592661e+01
6,50,2,8.506107e+01
6,50,3,7.695309e+01
6,50,5,7.139348e+01
6,50,10,6.375569e+01
6,50,20,6.153741e+01
6,50,30,6.056472e+01
6,50,40,5.959899e+01
6,50,50,5.815121e+01
6,50,60,5.755149e+01
6,50,70,5.683357e+01
6,50,80,5.622394e+01
6,50,90,5.536003e+01
6,50,100,5.498726e+01
6,50,1,1.070963e+02
6,50,2,8.803740e+01
6,50,3,8.110989e+01
6,50,5,6.982716e+01
6,50,10,6.406933e+01
6,50,20,6.065005e+01
6,50,30,5.925607e+01
6,50,40,5.740462e+01
6,50,50,5.671636e+01
6,50,60,5.591952e+01
6,50,70,5.531467e+01
6,50,80,5.494909e+01
6,50,90,5.449186e+01
6,50,100,5.427171e+01
6,50,1,1.042614e+02
6,50,2,8.906600e+01
6,50,3,7.693239e+01
6,50,5,6.386918e+01
6,50,10,5.726499e+01
6,50,20,5.508890e+01
6,50,30,5.372233e+01
