funcid,dim,milestone,error
10,10,1,2.236806e+03
10,10,2,2.182450e+03
10,10,3,2.167630e+03
10,10,5,1.500385e+03
10,10,10,1.274774e+03
10,10,20,1.025622e+03
10,10,30,5.253457e+02
10,10,40,4.814149e+02
10,10,50,4.428384e+02
10,10,60,4.368926e+02
10,10,70,4.288715e+02
10,10,80,4.178881e+02
10,10,90,4.122150e+02
10,10,100,4.103362e+02
10,10,1,1.991096e+03
10,10,2,1.989495e+03
10,10,3,1.941403e+03
10,10,5,1.517465e+03
10,10,10,1.101956e+03
10,10,20,9.302363e+02
10,10,30,9.077577e+02
10,10,40,7.586517e+02
10,10,50,7.195699e+02
10,10,60,7.085190e+02
10,10,70,6.914758e+02
10,10,80,6.849272e+02
10,10,90,6.769255e+02
10,10,100,6.649328e+02
10,10,1,2.045930e+03
10,10,2,1.830694e+03
10,10,3,1.830112e+03
10,10,5,1.573996e+03
10,10,10,1.190661e+03
10,10,20,9.309312e+02
10,10,30,7.599725e+02
10,10,40,7.485448e+02
10,10,50,7.362591e+02
10,10,60,7.296213e+02
10,10,70,7.176648e+02
10,10,80,7.089965e+02
10,10,90,6.992297e+02
10,10,100,6.880820e+02
10,10,1,2.007054e+03
10,10,2,1.937056e+03
10,10,3,1.879585e+03
10,10,5,1.568249e+03
10,10,10,1.187066e+03
10,10,20,9.349031e+02
10,10,30,9.124854e+02
10,10,40,9.083390e+02
10,10,50,8.960370e+02
10,10,60,8.871904e+02
10,10,70,8.835052e+02
10,10,80,8.814802e+02
10,10,90,8.725488e+02
10,10,100,8.643889e+02
10,10,1,2.322221e+03
10,10,2,2.317873e+03
10,10,3,2.098046e+03
10,10,5,1.964968e+03
10,10,10,1.312850e+03
10,10,20,1.160042e+03
10,10,30,1.063545e+03
10,10,40,7.518278e+02
10,10,50,7.328864e+02
10,10,60,7.216346e+02
10,10,70,6.970005e+02
10,10,80,6.915614e+02
10,10,90,6.668324e+02
10,10,100,6.460613e+02
10,10,1,2.604787e+03
10,10,2,2.093214e+03
10,10,3,1.954228e+03
10,10,5,1.494896e+03
10,10,10,1.122481e+03
10,10,20,1.033352e+03
10,10,30,1.015051e+03
10,10,40,9.928239e+02
10,10,50,9.476860e+02
10,10,60,9.327741e+02
10,10,70,9.250997e+02
10,10,80,9.096821e+02
10,10,90,8.967317e+02
10,10,100,8.762885e+02
10,10,1,2.100431e+03
10,10,2,2.100431e+03
10,10,3,1.926602e+03
10,10,5,1.822893e+03
10,10,10,1.339101e+03
