funcid,dim,milestone,error
19,30,1,4.891363e+05
19,30,2,1.919081e+03
19,30,3,1.633439e+03
19,30,5,1.566903e+03
19,30,10,1.553688e+03
19,30,20,1.552298e+03
19,30,30,1.551600e+03
19,30,40,1.550932e+03
19,30,50,1.550276e+03
19,30,60,1.549572e+03
19,30,70,1.548898e+03
19,30,80,1.548422e+03
19,30,90,1.548006e+03
19,30,100,1.547305e+03
19,30,1,4.571768e+04
19,30,2,8.531104e+03
19,30,3,8.504518e+03
19,30,5,8.497112e+03
19,30,10,8.494527e+03
19,30,20,8.489334e+03
19,30,30,8.483123e+03
19,30,40,8.479622e+03
19,30,50,8.476298e+03
19,30,60,8.474289e+03
19,30,70,8.471150e+03
19,30,80,8.467953e+03
19,30,90,8.465262e+03
19,30,100,8.463699e+03
19,30,1,5.922569e+05
19,30,2,2.910067e+02
19,30,3,1.396680e+02
19,30,5,1.311480e+02
19,30,10,1.299658e+02
19,30,20,1.299197e+02
19,30,30,1.298698e+02
19,30,40,1.298255e+02
19,30,50,1.297813e+02
19,30,60,1.297429e+02
19,30,70,1.297122e+02
19,30,80,1.296715e+02
19,30,90,1.296553e+02
19,30,100,1.296299e+02
19,30,1,9.779983e+04
19,30,2,1.537177e+04
19,30,3,1.525534e+04
19,30,5,1.524278e+04
19,30,10,1.523615e+04
19,30,20,1.523005e+04
19,30,30,1.522189e+04
19,30,40,1.521539e+04
19,30,50,1.520621e+04
19,30,60,1.519766e+04
19,30,70,1.519393e+04
19,30,80,1.518968e+04
19,30,90,1.518473e+04
19,30,100,1.517685e+04
19,30,1,8.339683e+04
19,30,2,4.835228e+03
19,30,3,4.676076e+03
19,30,5,4.658017e+03
19,30,10,4.651992e+03
19,30,20,4.650445e+03
19,30,30,4.648313e+03
19,30,40,4.646839e+03
19,30,50,4.644475e+03
19,30,60,4.641939e+03
19,30,70,4.639900e+03
19,30,80,4.638059e+03
19,30,90,4.636786e+03
19,30,100,4.635896e+03
19,30,1,9.827329e+04
19,30,2,3.755691e+03
19,30,3,3.715236e+03
19,30,5,3.710310e+03
19,30,10,3.709230e+03
19,30,20,3.707153e+03
19,30,30,3.705736e+03
19,30,40,3.703440e+03
19,30,50,3.702058e+03
19,30,60,3.700348e+03
19,30,70,3.698760e+03
19,30,80,3.698164e+03
19,30,90,3.697879e+03
19,30,100,3.697273e+03
19,30,1,5.749536e+05
19,30,2,1.120867e+03
19,30,3,1.884108e+02
19,30,5,1.426476e+02
19,30,10,1.413051e+02
19,30,20,1.412347e+02
19,30,30,1.412040e+02
19,30,40,1.411685e+02
19,30,50,1.411145e+02
19,30,60,1.410756e+02
19,30,70,1.410427e+02
19,30,80,1.410054e+02
19,30,90,1.409702e+02
19,30,100,1.409139e+02
19,30,1,3.861649e+05
19,30,2,2.246437e+04
19,30,3,1.471738e+04
19,30,5,1.465034e+04
19,30,10,1.464475e+04
19,30,20,1.463494e+04
19,30,30,1.462868e+04
19,30,40,1.462216e+04
19,30,50,1.461738e+04
19,30,60,1.461252e+04
19,30,70,1.460873e+04
19,30,80,1.460027e+04
19,30,90,1.459353e+04
19,30,100,1.459039e+04
19,30,1,3.569774e+05
19,30,2,6.040010e+04
19,30,3,6.004121e+04
19,30,5,6.002645e+04
19,30,10,6.002556e+04
19,30,20,6.002556e+04
19,30,30,6.002556e+04
19,30,40,6.002556e+04
19,30,50,6.002556e+04
19,30,60,6.002556e+04
19,30,70,6.002556e+04
19,30,80,6.002556e+04
19,30,90,6.002556e+04
19,30,100,6.002556e+04
19,30,1,1.284795e+05
19,30,2,2.054720e+03
19,30,3,1.920045e+03
19,30,5,1.908798e+03
19,30,10,1.907199e+03
19,30,20,1.906349e+03
19,30,30,1.905507e+03
19,30,40,1.904636e+03
19,30,50,1.903888e+03
19,30,60,1.903048e+03
19,30,70,1.902185e+03
19,30,80,1.901580e+03
19,30,90,1.900975e+03
19,30,100,1.900049e+03
19,30,1,1.067997e+05
19,30,2,3.249373e+03
19,30,3,3.147281e+03
19,30,5,3.142081e+03
19,30,10,3.140999e+03
19,30,20,3.139490e+03
19,30,30,3.137747e+03
19,30,40,3.136206e+03
19,30,50,3.134980e+03
19,30,60,3.133661e+03
19,30,70,3.132320e+03
19,30,80,3.130906e+03
19,30,90,3.129549e+03
19,30,100,3.128104e+03
19,30,1,1.174314e+05
19,30,2,8.365498e+02
19,30,3,6.656637e+02
19,30,5,6.364038e+02
19,30,10,6.352180e+02
19,30,20,6.349173e+02
19,30,30,6.346370e+02
19,30,40,6.343867e+02
19,30,50,6.341095e+02
19,30,60,6.339812e+02
19,30,70,6.337167e+02
19,30,80,6.334808e+02
19,30,90,6.332383e+02
19,30,100,6.329864e+02
19,30,1,7.502022e+04
19,30,2,9.054776e+02
19,30,3,8.275727e+02
19,30,5,8.161088e+02
19,30,10,8.150773e+02
19,30,20,8.147475e+02
19,30,30,8.145781e+02
19,30,40,8.142668e+02
19,30,50,8.140554e+02
19,30,60,8.138486e+02
19,30,70,8.135945e+02
19,30,80,8.135355e+02
19,30,90,8.134245e+02
19,30,100,8.132671e+02
19,30,1,1.923910e+05
19,30,2,2.472621e+03
19,30,3,2.306004e+03
19,30,5,2.299816e+03
19,30,10,2.299337e+03
19,30,20,2.298189e+03
19,30,30,2.296911e+03
19,30,40,2.295677e+03
19,30,50,2.294789e+03
19,30,60,2.294544e+03
19,30,70,2.293874e+03
19,30,80,2.293109e+03
19,30,90,2.292299e+03
