funcid,dim,milestone,error
18,30,1,7.933988e+06
18,30,2,2.663548e+06
18,30,3,1.381886e+06
18,30,5,9.472735e+05
18,30,10,3.279211e+05
18,30,20,2.813263e+05
18,30,30,2.417272e+05
18,30,40,2.268459e+05
18,30,50,2.144764e+05
18,30,60,2.011287e+05
18,30,70,1.903408e+05
18,30,80,1.807229e+05
18,30,90,1.719737e+05
18,30,100,1.614409e+05
18,30,1,1.255684e+06
18,30,2,6.180578e+05
18,30,3,5.217139e+05
18,30,5,4.424308e+05
18,30,10,1.837450e+05
18,30,20,7.942938e+04
18,30,30,7.022490e+04
18,30,40,6.694640e+04
18,30,50,6.282308e+04
18,30,60,5.722674e+04
18,30,70,5.377089e+04
18,30,80,5.092021e+04
18,30,90,4.878891e+04
18,30,100,4.600318e+04
18,30,1,2.989907e+06
18,30,2,1.204834e+06
18,30,3,4.106307e+05
18,30,5,3.288500e+05
18,30,10,8.330504e+04
18,30,20,8.166744e+04
18,30,30,4.953111e+04
18,30,40,4.043984e+04
18,30,50,3.970710e+04
18,30,60,3.420875e+04
18,30,70,3.013791e+04
18,30,80,2.826951e+04
18,30,90,2.646269e+04
18,30,100,2.435519e+04
18,30,1,1.286111e+06
18,30,2,8.108970e+05
18,30,3,4.517583e+05
18,30,5,2.636073e+05
18,30,10,1.813611e+05
18,30,20,1.709839e+05
18,30,30,1.459951e+05
18,30,40,1.245239e+05
18,30,50,9.689754e+04
18,30,60,8.759123e+04
18,30,70,8.286709e+04
18,30,80,7.549410e+04
18,30,90,7.379156e+04
18,30,100,6.961344e+04
18,30,1,9.998787e+05
18,30,2,7.432514e+05
18,30,3,5.976613e+05
18,30,5,1.286277e+05
18,30,10,2.921328e+04
18,30,20,2.633206e+04
18,30,30,2.415893e+04
18,30,40,2.348004e+04
18,30,50,2.119738e+04
18,30,60,1.939919e+04
18,30,70,1.693621e+04
18,30,80,1.570407e+04
18,30,90,1.437368e+04
18,30,100,1.257045e+04
18,30,1,4.696069e+05
18,30,2,3.496185e+05
18,30,3,2.560881e+05
18,30,5,1.769000e+05
18,30,10,1.096007e+05
18,30,20,6.451447e+04
18,30,30,6.231348e+04
18,30,40,5.696733e+04
18,30,50,5.102215e+04
18,30,60,3.749646e+04
18,30,70,2.462907e+04
18,30,80,2.068880e+04
18,30,90,1.970487e+04
18,30,100,1.713935e+04
18,30,1,8.724492e+05
18,30,2,3.553023e+05
18,30,3,3.457490e+05
18,30,5,3.212099e+05
18,30,10,2.691666e+05
18,30,20,2.136760e+05
18,30,30,1.774585e+05
18,30,40,1.589463e+05
18,30,50,1.299514e+05
18,30,60,1.144392e+05
18,30,70,1.029606e+05
18,30,80,9.542165e+04
18,30,90,9.142719e+04
18,30,100,8.389162e+04
18,30,1,4.674156e+05
18,30,2,3.811503e+05
18,30,3,3.394324e+05
18,30,5,2.801620e+05
18,30,10,2.117918e+05
18,30,20,1.779204e+05
18,30,30,1.633036e+05
18,30,40,1.462985e+05
18,30,50,1.391876e+05
18,30,60,1.338366e+05
18,30,70,1.293555e+05
18,30,80,1.219680e+05
18,30,90,1.195785e+05
18,30,100,1.148491e+05
18,30,1,3.939880e+06
18,30,2,3.144878e+06
18,30,3,2.543968e+06
18,30,5,4.547961e+05
18,30,10,1.151796e+05
18,30,20,9.770232e+04
18,30,30,9.392544e+04
18,30,40,9.163228e+04
18,30,50,8.997844e+04
18,30,60,8.824600e+04
18,30,70,8.639048e+04
18,30,80,7.636564e+04
18,30,90,6.594188e+04
18,30,100,6.160446e+04
18,30,1,2.797262e+06
18,30,2,1.045736e+06
18,30,3,9.880531e+05
18,30,5,8.291806e+05
18,30,10,8.313977e+04
18,30,20,7.613651e+04
18,30,30,7.292871e+04
18,30,40,7.044781e+04
18,30,50,6.913580e+04
18,30,60,6.775411e+04
18,30,70,6.656573e+04
18,30,80,6.565575e+04
18,30,90,6.504143e+04
18,30,100,6.438821e+04
18,30,1,2.123369e+06
18,30,2,1.075365e+06
18,30,3,4.245906e+05
18,30,5,3.311058e+05
18,30,10,8.569273e+04
18,30,20,3.403969e+04
18,30,30,3.161914e+04
18,30,40,3.015529e+04
18,30,50,2.703898e+04
18,30,60,2.142024e+04
18,30,70,1.564763e+04
18,30,80,1.079022e+04
18,30,90,7.979923e+03
18,30,100,6.252164e+03
18,30,1,1.693149e+06
18,30,2,4.828965e+05
18,30,3,4.640362e+05
18,30,5,4.347310e+05
18,30,10,3.146510e+05
18,30,20,2.071822e+05
18,30,30,1.803599e+05
18,30,40,1.594818e+05
18,30,50,1.483720e+05
18,30,60,1.290779e+05
18,30,70,1.189655e+05
18,30,80,1.095224e+05
18,30,90,1.049384e+05
18,30,100,1.008003e+05
18,30,1,1.880215e+07
18,30,2,1.820165e+07
18,30,3,1.528920e+07
18,30,5,7.675930e+06
18,30,10,1.164399e+06
18,30,20,1.462828e+05
18,30,30,1.376120e+05
18,30,40,1.322825e+05
18,30,50,1.254096e+05
18,30,60,1.200767e+05
18,30,70,1.178444e+05
18,30,80,1.137472e+05
18,30,90,1.097634e+05
18,30,100,1.066166e+05
18,30,1,2.999429e+06
18,30,2,2.358488e+06
18,30,3,1.856672e+06
18,30,5,1.245303e+06
18,30,10,1.020549e+06
18,30,20,4.166670e+05
18,30,30,1.648301e+05
18,30,40,1.236638e+05
18,30,50,1.126428e+05
18,30,60,1.007921e+05
18,30,70,9.296930e+04
18,30,80,8.486136e+04
18,30,90,7.834243e+04
18,30,100,7.373792e+04
18,30,1,1.632968e+06
18,30,2,9.848551e+05
18,30,3,9.542175e+05
18,30,5,8.989135e+05
18,30,10,4.780383e+05
18,30,20,3.656591e+05
18,30,30,3.294005e+05
18,30,40,2.995110e+05
18,30,50,2.632030e+05
18,30,60,2.495657e+05
18,30,70,2.431878e+05
18,30,80,2.347642e+05
18,30,90,2.294313e+05
18,30,100,2.215811e+05
18,30,1,1.162908e+06
18,30,2,9.896759e+05
18,30,3,9.444975e+05
18,30,5,8.211385e+05
18,30,10,7.111897e+05
18,30,20,4.266625e+05
18,30,30,1.319722e+05
18,30,40,5.412852e+04
18,30,50,5.198696e+04
18,30,60,5.091328e+04
18,30,70,4.971342e+04
18,30,80,4.878246e+04
18,30,90,4.817308e+04
18,30,100,4.801194e+04
18,30,1,1.241449e+06
18,30,2,7.096310e+05
18,30,3,5.965532e+05
18,30,5,5.280262e+05
18,30,10,2.879323e+05
18,30,20,9.896278e+04
18,30,30,9.347611e+04
18,30,40,8.984938e+04
18,30,50,8.556036e+04
18,30,60,8.139660e+04
18,30,70,7.688617e+04
18,30,80,7.568179e+04
18,30,90,7.374862e+04
18,30,100,7.214140e+04
18,30,1,6.441773e+06
18,30,2,5.537643e+06
18,30,3,5.482351e+06
18,30,5,5.208118e+06
18,30,10,3.091372e+06
18,30,20,1.389766e+05
18,30,30,6.919089e+04
18,30,40,6.598954e+04
18,30,50,6.414337e+04
18,30,60,6.221145e+04
18,30,70,6.111368e+04
18,30,80,5.947257e+04
18,30,90,5.759063e+04
18,30,100,5.603929e+04
18,30,1,4.937090e+06
18,30,2,3.136725e+06
18,30,3,2.857926e+06
18,30,5,1.689045e+06
18,30,10,3.640062e+05
18,30,20,3.173913e+05
18,30,30,2.772890e+05
18,30,40,2.410734e+05
18,30,50,2.214425e+05
18,30,60,2.128624e+05
18,30,70,1.921003e+05
18,30,80,1.805883e+05
18,30,90,1.735219e+05
18,30,100,1.599520e+05
18,30,1,5.379114e+06
18,30,2,3.332976e+06
18,30,3,1.499979e+06
18,30,5,3.832917e+05
18,30,10,3.367295e+05
18,30,20,3.072231e+05
18,30,30,2.647265e+05
18,30,40,2.451104e+05
18,30,50,2.277474e+05
18,30,60,2.042249e+05
18,30,70,1.936020e+05
18,30,80,1.904744e+05
18,30,90,1.889097e+05
18,30,100,1.871276e+05
18,30,1,5.229521e+06
18,30,2,4.596164e+06
18,30,3,3.558428e+06
18,30,5,2.384232e+06
18,30,10,1.199713e+06
18,30,20,1.035938e+06
18,30,30,1.013088e+06
18,30,40,1.004293e+06
18,30,50,9.942225e+05
18,30,60,9.706812e+05
18,30,70,9.547862e+05
18,30,80,9.519461e+05
18,30,90,9.376417e+05
18,30,100,8.791420e+05
18,30,1,1.572448e+06
18,30,2,1.349568e+06
18,30,3,8.740941e+05
18,30,5,3.984046e+05
18,30,10,3.006281e+05
18,30,20,2.735947e+05
18,30,30,2.624583e+05
18,30,40,2.580240e+05
18,30,50,2.521201e+05
18,30,60,2.447691e+05
18,30,70,2.352592e+05
18,30,80,2.257354e+05
18,30,90,2.187618e+05
18,30,100,2.143190e+05
18,30,1,1.072916e+06
18,30,2,7.771982e+05
18,30,3,2.854153e+05
18,30,5,1.057090e+05
18,30,10,9.374991e+04
18,30,20,9.200614e+04
18,30,30,9.076515e+04
18,30,40,8.992220e+04
18,30,50,8.903950e+04
18,30,60,8.840558e+04
18,30,70,8.783524e+04
18,30,80,8.619950e+04
18,30,90,8.414180e+04
18,30,100,8.219519e+04
18,30,1,1.317709e+06
18,30,2,6.367216e+05
18,30,3,5.258596e+05
18,30,5,4.354790e+05
18,30,10,2.374214e+05
18,30,20,1.358160e+05
18,30,30,1.292702e+05
18,30,40,8.851328e+04
18,30,50,7.784150e+04
18,30,60,7.040195e+04
18,30,70,6.881589e+04
18,30,80,6.508543e+04
18,30,90,5.632696e+04
18,30,100,4.948308e+04
18,30,1,2.032389e+06
18,30,2,3.620678e+05
18,30,3,2.297795e+05
18,30,5,2.017968e+05
18,30,10,1.900542e+05
18,30,20,1.365594e+05
18,30,30,1.121449e+05
18,30,40,1.050431e+05
18,30,50,8.646338e+04
18,30,60,7.825679e+04
18,30,70,7.535098e+04
18,30,80,7.328972e+04
18,30,90,7.054830e+04
18,30,100,6.900072e+04
18,30,1,1.877913e+06
18,30,2,1.350505e+06
18,30,3,1.225000e+06
18,30,5,1.088007e+06
18,30,10,4.275855e+05
18,30,20,8.458088e+04
18,30,30,7.855209e+04
18,30,40,7.130306e+04
18,30,50,6.474030e+04
18,30,60,4.456397e+04
18,30,70,4.101727e+04
18,30,80,4.047385e+04
18,30,90,3.949516e+04
18,30,100,3.832504e+04
18,30,1,7.669452e+06
18,30,2,5.204290e+06
18,30,3,1.673568e+06
18,30,5,6.919765e+05
18,30,10,5.484416e+05
18,30,20,4.722624e+05
18,30,30,4.504391e+05
18,30,40,4.391570e+05
18,30,50,4.317037e+05
18,30,60,4.085402e+05
18,30,70,3.641854e+05
18,30,80,3.208839e+05
18,30,90,2.868516e+05
18,30,100,2.549664e+05
18,30,1,2.084192e+06
18,30,2,1.211287e+06
18,30,3,1.083853e+06
18,30,5,9.634135e+05
18,30,10,4.114902e+05
18,30,20,1.718920e+05
18,30,30,1.527845e+05
18,30,40,1.270717e+05
18,30,50,1.212655e+05
18,30,60,9.974149e+04
18,30,70,8.473413e+04
18,30,80,7.158556e+04
18,30,90,6.611110e+04
18,30,100,6.142103e+04
18,30,1,1.751651e+06
18,30,2,1.532178e+06
18,30,3,1.146495e+06
18,30,5,7.173430e+05
18,30,10,6.461168e+05
18,30,20,5.804674e+05
18,30,30,5.322688e+05
18,30,40,4.588508e+05
18,30,50,4.106872e+05
18,30,60,3.684889e+05
18,30,70,3.336334e+05
18,30,80,2.918806e+05
18,30,90,2.744001e+05
18,30,100,2.396131e+05
18,30,1,3.559903e+06
18,30,2,2.351254e+06
18,30,3,2.025718e+06
18,30,5,1.158121e+06
18,30,10,4.663946e+05
18,30,20,4.111433e+04
18,30,30,3.401881e+04
18,30,40,1.485588e+04
18,30,50,9.926976e+03
18,30,60,8.113345e+03
18,30,70,7.345072e+03
18,30,80,4.168463e+03
18,30,90,2.990346e+03
18,30,100,2.522815e+03
18,30,1,5.049973e+06
18,30,2,4.459565e+06
18,30,3,2.649841e+06
18,30,5,1.367667e+06
18,30,10,5.462571e+05
18,30,20,4.172310e+05
18,30,30,3.467900e+05
18,30,40,2.921386e+05
18,30,50,2.705210e+05
18,30,60,2.367512e+05
18,30,70,2.022598e+05
18,30,80,1.832416e+05
18,30,90,1.689192e+05
18,30,100,1.502956e+05
