funcid,dim,milestone,error
25,10,1,4.748958e+02
25,10,2,4.180111e+02
25,10,3,4.112295e+02
25,10,5,4.105198e+02
25,10,10,4.103909e+02
25,10,20,4.103909e+02
25,10,30,4.103909e+02
25,10,40,4.103909e+02
25,10,50,4.103909e+02
25,10,60,4.103909e+02
25,10,70,4.103909e+02
25,10,80,4.103909e+02
25,10,90,4.103909e+02
25,10,100,4.103909e+02
25,10,1,4.621882e+02
25,10,2,4.480950e+02
25,10,3,4.464249e+02
25,10,5,4.458745e+02
25,10,10,4.458379e+02
25,10,20,4.458379e+02
25,10,30,4.458379e+02
25,10,40,4.458379e+02
25,10,50,4.458379e+02
25,10,60,4.458379e+02
25,10,70,4.458379e+02
25,10,80,4.458379e+02
25,10,90,4.458379e+02
25,10,100,4.458379e+02
25,10,1,4.385801e+02
25,10,2,4.085924e+02
25,10,3,4.006633e+02
25,10,5,3.985518e+02
25,10,10,3.982546e+02
25,10,20,3.982546e+02
25,10,30,3.982546e+02
25,10,40,3.982546e+02
25,10,50,3.982546e+02
25,10,60,3.982546e+02
25,10,70,3.982546e+02
25,10,80,3.982546e+02
25,10,90,3.982546e+02
25,10,100,3.982546e+02
25,10,1,4.490311e+02
25,10,2,4.471697e+02
25,10,3,4.466736e+02
25,10,5,4.463436e+02
25,10,10,4.462861e+02
25,10,20,4.462861e+02
25,10,30,4.462861e+02
25,10,40,4.462861e+02
25,10,50,4.462861e+02
25,10,60,4.462861e+02
25,10,70,4.462861e+02
25,10,80,4.462861e+02
25,10,90,4.462861e+02
25,10,100,4.462861e+02
25,10,1,4.585442e+02
25,10,2,4.478211e+02
25,10,3,4.469346e+02
25,10,5,4.465028e+02
25,10,10,4.463879e+02
25,10,20,4.463879e+02
25,10,30,4.463879e+02
25,10,40,4.463879e+02
25,10,50,4.463879e+02
25,10,60,4.463879e+02
25,10,70,4.463879e+02
25,10,80,4.463879e+02
25,10,90,4.463879e+02
25,10,100,4.463879e+02
25,10,1,4.336816e+02
25,10,2,4.050786e+02
25,10,3,3.999658e+02
25,10,5,3.996096e+02
25,10,10,3.996031e+02
25,10,20,3.996031e+02
25,10,30,3.996031e+02
25,10,40,3.996031e+02
25,10,50,3.996031e+02
25,10,60,3.996031e+02
25,10,70,3.996031e+02
25,10,80,3.996031e+02
25,10,90,3.996031e+02
25,10,100,3.996031e+02
25,10,1,4.547708e+02
25,10,2,4.533216e+02
25,10,3,4.514633e+02
25,10,5,4.488652e+02
25,10,10,4.486959e+02
25,10,20,4.486959e+02
25,10,30,4.486959e+02
25,10,40,4.486959e+02
25,10,50,4.484233e+02
25,10,60,4.483434e+02
25,10,70,4.483434e+02
25,10,80,4.483434e+02
25,10,90,4.483434e+02
