funcid,dim,milestone,error
5,10,1,4.829431e+01
5,10,2,3.373431e+01
5,10,3,1.431568e+01
5,10,5,1.007575e+01
5,10,10,9.949586e+00
5,10,20,9.949586e+00
5,10,30,9.949586e+00
5,10,40,9.949586e+00
5,10,50,9.949586e+00
5,10,60,9.949586e+00
5,10,70,9.949586e+00
5,10,80,9.949586e+00
5,10,90,9.949586e+00
5,10,100,9.949586e+00
5,10,1,4.852212e+01
5,10,2,2.855298e+01
5,10,3,1.396761e+01
5,10,5,1.296027e+01
5,10,10,1.293446e+01
5,10,20,1.293446e+01
5,10,30,1.293446e+01
5,10,40,1.293446e+01
5,10,50,1.293446e+01
5,10,60,1.293446e+01
5,10,70,1.293446e+01
5,10,80,1.293446e+01
5,10,90,1.293446e+01
5,10,100,1.293446e+01
5,10,1,5.088977e+01
5,10,2,4.097804e+01
5,10,3,3.220029e+01
5,10,5,2.097987e+01
5,10,10,2.089410e+01
5,10,20,2.089410e+01
5,10,30,2.089410e+01
5,10,40,2.089410e+01
5,10,50,2.089410e+01
5,10,60,2.089410e+01
5,10,70,2.089410e+01
5,10,80,2.089410e+01
5,10,90,2.089410e+01
5,10,100,2.089410e+01
5,10,1,6.159667e+01
5,10,2,2.800245e+01
5,10,3,1.595829e+01
5,10,5,1.397671e+01
5,10,10,1.392940e+01
5,10,20,1.392940e+01
5,10,30,1.392940e+01
5,10,40,1.392940e+01
5,10,50,1.392940e+01
5,10,60,1.392940e+01
5,10,70,1.392940e+01
5,10,80,1.392940e+01
5,10,90,1.392940e+01
5,10,100,1.392940e+01
5,10,1,6.760020e+01
5,10,2,3.847766e+01
5,10,3,2.612937e+01
5,10,5,2.484564e+01
5,10,10,2.482345e+01
5,10,20,2.482345e+01
5,10,30,2.482345e+01
5,10,40,2.482345e+01
5,10,50,2.482345e+01
5,10,60,2.482345e+01
5,10,70,2.482345e+01
5,10,80,2.482345e+01
5,10,90,2.482345e+01
5,10,100,2.482345e+01
5,10,1,5.097506e+01
5,10,2,3.459845e+01
5,10,3,2.210687e+01
5,10,5,1.895309e+01
5,10,10,1.890420e+01
5,10,20,1.890420e+01
5,10,30,1.890420e+01
5,10,40,1.890420e+01
5,10,50,1.890420e+01
5,10,60,1.890420e+01
5,10,70,1.890420e+01
5,10,80,1.890420e+01
5,10,90,1.890420e+01
5,10,100,1.890420e+01
5,10,1,4.750131e+01
5,10,2,3.315202e+01
5,10,3,1.875778e+01
5,10,5,1.102562e+01
5,10,10,1.094454e+01
5,10,20,1.094454e+01
5,10,30,1.094454e+01
5,10,40,1.094454e+01
5,10,50,1.094454e+01
5,10,60,1.094454e+01
5,10,70,1.094454e+01
5,10,80,1.094454e+01
5,10,90,1.094454e+01
