funcid,dim,milestone,error
26,30,1,8.733822e+02
26,30,2,7.177783e+02
26,30,3,7.063025e+02
26,30,5,7.054464e+02
26,30,10,7.053897e+02
26,30,20,7.053326e+02
26,30,30,7.053326e+02
26,30,40,7.053326e+02
26,30,50,7.053326e+02
26,30,60,7.053326e+02
26,30,70,7.053326e+02
26,30,80,7.053326e+02
26,30,90,7.053326e+02
26,30,100,7.053326e+02
26,30,1,3.360988e+03
26,30,2,2.923765e+03
26,30,3,2.903493e+03
26,30,5,2.902471e+03
26,30,10,2.902470e+03
26,30,20,2.902470e+03
26,30,30,2.902470e+03
26,30,40,2.902470e+03
26,30,50,2.902470e+03
26,30,60,2.902470e+03
26,30,70,2.902470e+03
26,30,80,2.902470e+03
26,30,90,2.902470e+03
26,30,100,2.902470e+03
26,30,1,1.207112e+03
26,30,2,9.688212e+02
26,30,3,9.147559e+02
26,30,5,7.526276e+02
26,30,10,3.003622e+02
26,30,20,3.000000e+02
26,30,30,3.000000e+02
26,30,40,3.000000e+02
26,30,50,3.000000e+02
26,30,60,3.000000e+02
26,30,70,3.000000e+02
26,30,80,3.000000e+02
26,30,90,3.000000e+02
26,30,100,3.000000e+02
26,30,1,1.983502e+03
26,30,2,1.723352e+03
26,30,3,1.701424e+03
26,30,5,1.700866e+03
26,30,10,1.700865e+03
26,30,20,1.700865e+03
26,30,30,1.700865e+03
26,30,40,1.700865e+03
26,30,50,1.700865e+03
26,30,60,1.700865e+03
26,30,70,1.700865e+03
26,30,80,1.700865e+03
26,30,90,1.700865e+03
26,30,100,1.700865e+03
26,30,1,1.097999e+03
26,30,2,9.765594e+02
26,30,3,9.590996e+02
26,30,5,8.973352e+02
26,30,10,8.899365e+02
26,30,20,8.899358e+02
26,30,30,8.899358e+02
26,30,40,8.899358e+02
26,30,50,8.899358e+02
26,30,60,8.899358e+02
26,30,70,8.899358e+02
26,30,80,8.899358e+02
26,30,90,8.899358e+02
26,30,100,8.899358e+02
26,30,1,3.889849e+03
26,30,2,3.126528e+03
26,30,3,3.044901e+03
26,30,5,3.044001e+03
26,30,10,3.043999e+03
26,30,20,3.043999e+03
26,30,30,3.043999e+03
26,30,40,3.043999e+03
26,30,50,3.043999e+03
26,30,60,3.043999e+03
26,30,70,3.043999e+03
26,30,80,3.043999e+03
26,30,90,3.043999e+03
26,30,100,3.043999e+03
26,30,1,4.163131e+03
26,30,2,3.205878e+03
26,30,3,3.124659e+03
26,30,5,3.121462e+03
26,30,10,3.121423e+03
26,30,20,3.121423e+03
26,30,30,3.121423e+03
26,30,40,3.121423e+03
26,30,50,3.121423e+03
