funcid,dim,milestone,error
13,10,1,3.718455e+04
13,10,2,2.735503e+04
13,10,3,2.188786e+04
13,10,5,2.054629e+04
13,10,10,2.018069e+04
13,10,20,1.994561e+04
13,10,30,1.906708e+04
13,10,40,1.871096e+04
13,10,50,1.863367e+04
13,10,60,1.848230e+04
13,10,70,1.829248e+04
13,10,80,1.807365e+04
13,10,90,1.727072e+04
13,10,100,1.627727e+04
13,10,1,1.024122e+05
13,10,2,6.743231e+03
13,10,3,5.728232e+03
13,10,5,5.328083e+03
13,10,10,5.158958e+03
13,10,20,5.091530e+03
13,10,30,4.928727e+03
13,10,40,4.879106e+03
13,10,50,4.819282e+03
13,10,60,4.756882e+03
13,10,70,4.729848e+03
13,10,80,4.691741e+03
13,10,90,4.656838e+03
13,10,100,4.614887e+03
13,10,1,1.423473e+05
13,10,2,5.479468e+03
13,10,3,2.057761e+03
13,10,5,8.936964e+02
13,10,10,6.213637e+02
13,10,20,6.146694e+02
13,10,30,6.034140e+02
13,10,40,5.911477e+02
13,10,50,5.789375e+02
13,10,60,5.727263e+02
13,10,70,5.688718e+02
13,10,80,5.495839e+02
13,10,90,5.473804e+02
13,10,100,5.320489e+02
13,10,1,1.011585e+05
13,10,2,1.782283e+04
13,10,3,1.594383e+04
13,10,5,1.452752e+04
13,10,10,1.336547e+04
13,10,20,1.292604e+04
13,10,30,1.290114e+04
13,10,40,1.283423e+04
13,10,50,1.269734e+04
13,10,60,1.256385e+04
13,10,70,1.245313e+04
13,10,80,1.236581e+04
13,10,90,1.223999e+04
13,10,100,1.214589e+04
13,10,1,2.001414e+04
13,10,2,1.285830e+04
13,10,3,1.109866e+04
13,10,5,1.075002e+04
13,10,10,1.067347e+04
13,10,20,1.048738e+04
13,10,30,1.034064e+04
13,10,40,1.026871e+04
13,10,50,1.014354e+04
13,10,60,1.003753e+04
13,10,70,9.905478e+03
13,10,80,9.798355e+03
13,10,90,9.688326e+03
13,10,100,9.630771e+03
13,10,1,2.792424e+04
13,10,2,8.133753e+03
13,10,3,7.851759e+03
13,10,5,7.593738e+03
13,10,10,7.564375e+03
13,10,20,7.457672e+03
13,10,30,7.384496e+03
13,10,40,7.268223e+03
13,10,50,7.173361e+03
13,10,60,7.091386e+03
13,10,70,6.984409e+03
13,10,80,6.928541e+03
13,10,90,6.872657e+03
13,10,100,6.730978e+03
13,10,1,3.301074e+04
13,10,2,5.965894e+03
13,10,3,4.082103e+03
13,10,5,1.461950e+03
13,10,10,1.359138e+03
13,10,20,1.325864e+03
13,10,30,1.316021e+03
13,10,40,1.299991e+03
13,10,50,1.289488e+03
13,10,60,1.263197e+03
13,10,70,1.261256e+03
13,10,80,1.249145e+03
13,10,90,1.215682e+03
13,10,100,1.193346e+03
13,10,1,8.096880e+04
13,10,2,9.205557e+03
13,10,3,2.879036e+03
13,10,5,2.122297e+02
13,10,10,9.689304e+01
13,10,20,9.559800e+01
13,10,30,9.438332e+01
13,10,40,9.328737e+01
13,10,50,9.230434e+01
13,10,60,9.117648e+01
13,10,70,9.009145e+01
13,10,80,8.931617e+01
13,10,90,8.771899e+01
13,10,100,8.691803e+01
13,10,1,6.451030e+04
13,10,2,1.959442e+04
13,10,3,1.849006e+04
13,10,5,1.464709e+04
13,10,10,1.412730e+04
13,10,20,1.372436e+04
13,10,30,1.355233e+04
13,10,40,1.315241e+04
13,10,50,1.308571e+04
