funcid,dim,milestone,error
2,30,1,1.627147e+47
2,30,2,1.713464e+42
2,30,3,1.164470e+41
2,30,5,3.013874e+36
2,30,10,4.077160e+35
2,30,20,1.280010e+35
2,30,30,1.279975e+35
2,30,40,1.279975e+35
2,30,50,1.279975e+35
2,30,60,1.279975e+35
2,30,70,1.279975e+35
2,30,80,1.279975e+35
2,30,90,1.279975e+35
2,30,100,1.279975e+35
2,30,1,1.569751e+47
2,30,2,1.363496e+45
2,30,3,2.462499e+41
2,30,5,3.002280e+36
2,30,10,2.032417e+34
2,30,20,1.871840e+34
2,30,30,1.865025e+34
2,30,40,1.863205e+34
2,30,50,1.863205e+34
2,30,60,1.863205e+34
2,30,70,1.863205e+34
2,30,80,1.863205e+34
2,30,90,1.863205e+34
2,30,100,1.863205e+34
2,30,1,3.000698e+46
2,30,2,9.128184e+45
2,30,3,2.145077e+41
2,30,5,4.318367e+35
2,30,10,2.242007e+35
2,30,20,7.231675e+33
2,30,30,5.531512e+33
2,30,40,5.531512e+33
2,30,50,5.531512e+33
2,30,60,5.531512e+33
2,30,70,5.531512e+33
2,30,80,5.531512e+33
2,30,90,5.531512e+33
2,30,100,5.531512e+33
2,30,1,9.770629e+41
2,30,2,9.770629e+41
2,30,3,2.486644e+41
2,30,5,3.557842e+37
2,30,10,2.952362e+35
2,30,20,8.065627e+34
2,30,30,3.806020e+33
2,30,40,3.805472e+33
2,30,50,3.805472e+33
2,30,60,3.805472e+33
2,30,70,3.805472e+33
2,30,80,3.805472e+33
2,30,90,3.805472e+33
2,30,100,3.805472e+33
2,30,1,1.142275e+48
2,30,2,3.136000e+45
2,30,3,1.035419e+40
2,30,5,6.501961e+37
2,30,10,1.757930e+34
2,30,20,8.199709e+32
2,30,30,8.102159e+32
2,30,40,8.102159e+32
2,30,50,8.102159e+32
2,30,60,8.102159e+32
2,30,70,8.102159e+32
2,30,80,8.102159e+32
2,30,90,8.102159e+32
2,30,100,8.102159e+32
2,30,1,9.799938e+49
2,30,2,2.973937e+43
2,30,3,2.363743e+35
2,30,5,1.962096e+35
2,30,10,2.854264e+34
2,30,20,2.721260e+33
2,30,30,4.385872e+31
2,30,40,4.385872e+31
2,30,50,4.385796e+31
2,30,60,4.385796e+31
2,30,70,4.385796e+31
2,30,80,4.385796e+31
2,30,90,4.385796e+31
2,30,100,4.385796e+31
2,30,1,9.587058e+47
2,30,2,5.774394e+41
2,30,3,1.026164e+39
2,30,5,1.630531e+38
2,30,10,2.079199e+33
2,30,20,1.646270e+33
2,30,30,1.482621e+32
2,30,40,1.482621e+32
2,30,50,1.482621e+32
2,30,60,1.482621e+32
2,30,70,1.108514e+32
2,30,80,1.108514e+32
2,30,90,1.108514e+32
2,30,100,1.107621e+32
2,30,1,6.054461e+48
2,30,2,2.881157e+45
2,30,3,1.274504e+40
2,30,5,1.358882e+36
2,30,10,7.251178e+34
2,30,20,4.952547e+33
2,30,30,2.931325e+33
2,30,40,1.568603e+33
2,30,50,1.438842e+33
2,30,60,1.438842e+33
2,30,70,1.368626e+33
2,30,80,1.298091e+33
2,30,90,1.298091e+33
2,30,100,1.298091e+33
2,30,1,2.655434e+49
2,30,2,4.365723e+40
2,30,3,2.144471e+40
2,30,5,1.137215e+36
2,30,10,5.079383e+34
2,30,20,5.016713e+34
2,30,30,5.016713e+34
2,30,40,4.032042e+34
2,30,50,3.983629e+34
2,30,60,3.983629e+34
2,30,70,3.983629e+34
2,30,80,3.983629e+34
2,30,90,3.983629e+34
2,30,100,3.983629e+34
2,30,1,3.045777e+46
2,30,2,5.286804e+43
2,30,3,1.559871e+42
2,30,5,2.407664e+35
2,30,10,1.179000e+34
2,30,20,1.179000e+34
2,30,30,1.179000e+34
2,30,40,1.179000e+34
2,30,50,1.179000e+34
2,30,60,1.045515e+34
2,30,70,1.045515e+34
2,30,80,1.045515e+34
2,30,90,1.045515e+34
2,30,100,1.045515e+34
2,30,1,3.549657e+46
2,30,2,3.739917e+42
2,30,3,1.628362e+39
2,30,5,1.954869e+37
2,30,10,6.479236e+32
2,30,20,1.077286e+31
2,30,30,1.077286e+31
2,30,40,1.077286e+31
2,30,50,1.077286e+31
2,30,60,1.077286e+31
2,30,70,1.077286e+31
2,30,80,1.077286e+31
2,30,90,1.077286e+31
2,30,100,1.077286e+31
2,30,1,1.201599e+47
2,30,2,6.192878e+41
2,30,3,1.248845e+41
2,30,5,2.213068e+36
2,30,10,3.351505e+34
2,30,20,6.181510e+33
2,30,30,4.562299e+33
2,30,40,4.562299e+33
2,30,50,4.053924e+32
2,30,60,4.053924e+32
2,30,70,4.053924e+32
2,30,80,4.053924e+32
2,30,90,4.053924e+32
2,30,100,4.053924e+32
2,30,1,3.008235e+45
2,30,2,3.008235e+45
2,30,3,5.320362e+38
2,30,5,1.629260e+38
2,30,10,2.252315e+35
2,30,20,1.241199e+35
2,30,30,2.580604e+31
2,30,40,2.395313e+31
2,30,50,2.395300e+31
2,30,60,7.503579e+30
2,30,70,7.503444e+30
2,30,80,7.503444e+30
2,30,90,7.503444e+30
2,30,100,7.390728e+30
2,30,1,1.056704e+47
2,30,2,1.142274e+44
2,30,3,1.813037e+42
2,30,5,2.288305e+38
2,30,10,3.851494e+35
2,30,20,2.079193e+33
2,30,30,2.079193e+33
2,30,40,2.035808e+33
2,30,50,2.032650e+33
2,30,60,2.032650e+33
2,30,70,2.032650e+33
2,30,80,2.032650e+33
2,30,90,2.032650e+33
2,30,100,2.032650e+33
2,30,1,4.378088e+40
2,30,2,2.731514e+40
2,30,3,7.406131e+38
2,30,5,1.273855e+35
2,30,10,9.103647e+33
2,30,20,1.259459e+33
2,30,30,1.259343e+33
2,30,40,1.259305e+33
2,30,50,1.259305e+33
2,30,60,1.259305e+33
2,30,70,1.259305e+33
2,30,80,1.259305e+33
2,30,90,1.259305e+33
2,30,100,1.259305e+33
2,30,1,2.406330e+49
2,30,2,1.127256e+43
2,30,3,4.667916e+39
2,30,5,4.430463e+35
2,30,10,6.125201e+33
2,30,20,2.211656e+33
2,30,30,2.211655e+33
2,30,40,2.211655e+33
2,30,50,2.211655e+33
2,30,60,2.211655e+33
2,30,70,2.211655e+33
2,30,80,2.211655e+33
2,30,90,2.211655e+33
2,30,100,2.211655e+33
2,30,1,4.992442e+39
2,30,2,1.262050e+39
2,30,3,1.262049e+39
2,30,5,2.071801e+35
2,30,10,2.193352e+34
2,30,20,2.193188e+34
2,30,30,2.193188e+34
2,30,40,2.193188e+34
2,30,50,2.193188e+34
2,30,60,2.193188e+34
2,30,70,2.193188e+34
2,30,80,2.193188e+34
2,30,90,2.193188e+34
2,30,100,2.193188e+34
2,30,1,1.908182e+48
2,30,2,4.020028e+43
2,30,3,1.052292e+39
2,30,5,8.859885e+36
2,30,10,5.782886e+35
2,30,20,9.363543e+34
2,30,30,1.024971e+33
2,30,40,8.863013e+32
2,30,50,8.863013e+32
2,30,60,8.863013e+32
2,30,70,8.863013e+32
2,30,80,8.863013e+32
2,30,90,8.863013e+32
