funcid,dim,milestone,error
11,30,1,8.812290e+03
11,30,2,7.700386e+03
11,30,3,5.633665e+03
11,30,5,5.362552e+03
11,30,10,3.876895e+03
11,30,20,3.444563e+03
11,30,30,3.388550e+03
11,30,40,3.354513e+03
11,30,50,3.334048e+03
11,30,60,3.319089e+03
11,30,70,3.262635e+03
11,30,80,3.237830e+03
11,30,90,3.207625e+03
11,30,100,3.176266e+03
11,30,1,7.335052e+03
11,30,2,6.453079e+03
11,30,3,6.064565e+03
11,30,5,5.358641e+03
11,30,10,4.443135e+03
11,30,20,3.376929e+03
11,30,30,3.318088e+03
11,30,40,3.272998e+03
11,30,50,3.214102e+03
11,30,60,3.175176e+03
11,30,70,3.143995e+03
11,30,80,3.100117e+03
11,30,90,3.065072e+03
11,30,100,3.028399e+03
11,30,1,8.822281e+03
11,30,2,6.909835e+03
11,30,3,2.967168e+03
11,30,5,2.603285e+03
11,30,10,1.899559e+03
11,30,20,1.857144e+03
11,30,30,1.669724e+03
11,30,40,1.633843e+03
11,30,50,1.585917e+03
11,30,60,1.551649e+03
11,30,70,1.525887e+03
11,30,80,1.503703e+03
11,30,90,1.484838e+03
11,30,100,1.459272e+03
11,30,1,8.833924e+03
11,30,2,4.015476e+03
11,30,3,3.873565e+03
11,30,5,3.634317e+03
11,30,10,3.544247e+03
11,30,20,3.452877e+03
11,30,30,3.419676e+03
11,30,40,3.360693e+03
11,30,50,3.335515e+03
11,30,60,3.298016e+03
11,30,70,3.262818e+03
11,30,80,3.229206e+03
11,30,90,3.210645e+03
11,30,100,3.188291e+03
11,30,1,7.349201e+03
11,30,2,6.089060e+03
11,30,3,4.589596e+03
11,30,5,3.696291e+03
11,30,10,3.559838e+03
11,30,20,3.499421e+03
11,30,30,3.481864e+03
11,30,40,3.455337e+03
11,30,50,3.419183e+03
11,30,60,3.400888e+03
11,30,70,3.383290e+03
11,30,80,3.367850e+03
11,30,90,3.351626e+03
11,30,100,3.323178e+03
11,30,1,6.875362e+03
11,30,2,6.691388e+03
11,30,3,4.738156e+03
11,30,5,4.412710e+03
11,30,10,3.219072e+03
11,30,20,2.634374e+03
11,30,30,2.135253e+03
11,30,40,2.077411e+03
11,30,50,2.034637e+03
11,30,60,1.991020e+03
11,30,70,1.952306e+03
11,30,80,1.927434e+03
11,30,90,1.903905e+03
11,30,100,1.886758e+03
11,30,1,7.862122e+03
11,30,2,5.639631e+03
11,30,3,4.429466e+03
11,30,5,3.023030e+03
11,30,10,2.558512e+03
11,30,20,2.347259e+03
11,30,30,2.298344e+03
11,30,40,2.236218e+03
11,30,50,2.217277e+03
11,30,60,2.192570e+03
11,30,70,2.162514e+03
11,30,80,2.138577e+03
11,30,90,2.112415e+03
11,30,100,2.091894e+03
11,30,1,8.430490e+03
11,30,2,4.786628e+03
11,30,3,4.709871e+03
11,30,5,4.436303e+03
11,30,10,3.721899e+03
11,30,20,3.360776e+03
11,30,30,3.333190e+03
11,30,40,3.313121e+03
11,30,50,3.265497e+03
11,30,60,3.250892e+03
11,30,70,3.210511e+03
11,30,80,3.184758e+03
11,30,90,3.139969e+03
11,30,100,3.110593e+03
11,30,1,7.998100e+03
11,30,2,7.261592e+03
11,30,3,4.371984e+03
11,30,5,3.112624e+03
11,30,10,2.937260e+03
11,30,20,2.073507e+03
11,30,30,1.871300e+03
11,30,40,1.628636e+03
11,30,50,1.580449e+03
11,30,60,1.524989e+03
11,30,70,1.470283e+03
11,30,80,1.434671e+03
11,30,90,1.405965e+03
11,30,100,1.369471e+03
11,30,1,6.755742e+03
11,30,2,5.269550e+03
11,30,3,4.665720e+03
11,30,5,2.418407e+03
11,30,10,1.804957e+03
11,30,20,1.719069e+03
11,30,30,1.691683e+03
11,30,40,1.658717e+03
11,30,50,1.625097e+03
11,30,60,1.605187e+03
11,30,70,1.555264e+03
11,30,80,1.531393e+03
11,30,90,1.505395e+03
11,30,100,1.483148e+03
11,30,1,6.912673e+03
11,30,2,5.995668e+03
11,30,3,5.730460e+03
11,30,5,4.298346e+03
11,30,10,4.173562e+03
11,30,20,2.643832e+03
11,30,30,2.614798e+03
11,30,40,2.600084e+03
11,30,50,2.584839e+03
11,30,60,2.569602e+03
11,30,70,2.553256e+03
11,30,80,2.548038e+03
11,30,90,2.496492e+03
11,30,100,2.476066e+03
11,30,1,7.976950e+03
11,30,2,4.741848e+03
11,30,3,3.631055e+03
11,30,5,3.304891e+03
11,30,10,2.115330e+03
11,30,20,1.252347e+03
11,30,30,1.120395e+03
11,30,40,1.099727e+03
11,30,50,1.090178e+03
11,30,60,1.082784e+03
11,30,70,1.073804e+03
11,30,80,1.065977e+03
11,30,90,1.051811e+03
11,30,100,1.037640e+03
11,30,1,6.939285e+03
11,30,2,3.363128e+03
11,30,3,3.058105e+03
11,30,5,2.975036e+03
11,30,10,2.327552e+03
11,30,20,1.999327e+03
11,30,30,1.926926e+03
11,30,40,1.902132e+03
11,30,50,1.861137e+03
11,30,60,1.832734e+03
11,30,70,1.800237e+03
11,30,80,1.780151e+03
11,30,90,1.746706e+03
11,30,100,1.732535e+03
11,30,1,7.024955e+03
11,30,2,6.925584e+03
11,30,3,3.829126e+03
11,30,5,3.108685e+03
11,30,10,2.792926e+03
11,30,20,1.587927e+03
11,30,30,1.570318e+03
11,30,40,1.474057e+03
11,30,50,1.464731e+03
11,30,60,1.457695e+03
11,30,70,1.449612e+03
11,30,80,1.441671e+03
11,30,90,1.434247e+03
11,30,100,1.425010e+03
11,30,1,9.469806e+03
11,30,2,7.562487e+03
11,30,3,4.902140e+03
11,30,5,4.299816e+03
11,30,10,3.260647e+03
11,30,20,2.976790e+03
11,30,30,2.952887e+03
11,30,40,2.924979e+03
11,30,50,2.910247e+03
11,30,60,2.887640e+03
11,30,70,2.839559e+03
11,30,80,2.814578e+03
11,30,90,2.795955e+03
11,30,100,2.785212e+03
11,30,1,8.493909e+03
11,30,2,6.787830e+03
11,30,3,5.863702e+03
11,30,5,4.910998e+03
11,30,10,4.061283e+03
11,30,20,4.040035e+03
11,30,30,3.359766e+03
11,30,40,3.337246e+03
11,30,50,3.313647e+03
11,30,60,3.250566e+03
11,30,70,3.219549e+03
11,30,80,3.195988e+03
11,30,90,3.170877e+03
11,30,100,3.154928e+03
11,30,1,6.511938e+03
11,30,2,5.669689e+03
11,30,3,5.003670e+03
11,30,5,2.883760e+03
11,30,10,1.483202e+03
11,30,20,1.461123e+03
11,30,30,1.429199e+03
11,30,40,1.403023e+03
11,30,50,1.394459e+03
11,30,60,1.377245e+03
11,30,70,1.366743e+03
11,30,80,1.350637e+03
11,30,90,1.323596e+03
11,30,100,1.295767e+03
11,30,1,6.828088e+03
11,30,2,6.513617e+03
11,30,3,6.481321e+03
11,30,5,4.961887e+03
11,30,10,2.147633e+03
11,30,20,1.796380e+03
11,30,30,1.775097e+03
11,30,40,1.756005e+03
11,30,50,1.731985e+03
11,30,60,1.710052e+03
11,30,70,1.697270e+03
11,30,80,1.674164e+03
11,30,90,1.652279e+03
11,30,100,1.630082e+03
11,30,1,8.004513e+03
11,30,2,6.625171e+03
11,30,3,6.613595e+03
11,30,5,3.299718e+03
11,30,10,3.154148e+03
11,30,20,3.106269e+03
11,30,30,2.412645e+03
11,30,40,1.942593e+03
11,30,50,1.927765e+03
11,30,60,1.911980e+03
11,30,70,1.900612e+03
11,30,80,1.887646e+03
11,30,90,1.874506e+03
11,30,100,1.857580e+03
11,30,1,5.405694e+03
