funcid,dim,milestone,error
12,10,1,1.025099e+09
12,10,2,1.263908e+08
12,10,3,1.007035e+08
12,10,5,9.442666e+07
12,10,10,1.225714e+07
12,10,20,2.949124e+06
12,10,30,1.608786e+06
12,10,40,1.413806e+06
12,10,50,1.320557e+06
12,10,60,1.229690e+06
12,10,70,1.066593e+06
12,10,80,1.021162e+06
12,10,90,6.710736e+05
12,10,100,4.472528e+05
12,10,1,1.589103e+08
12,10,2,1.442581e+08
12,10,3,1.214872e+08
12,10,5,5.250859e+07
12,10,10,1.066078e+07
12,10,20,2.979114e+06
12,10,30,2.667636e+06
12,10,40,2.466820e+06
12,10,50,1.755399e+06
12,10,60,1.743899e+06
12,10,70,1.725336e+06
12,10,80,1.592856e+06
12,10,90,1.538807e+06
12,10,100,1.498377e+06
12,10,1,5.671146e+08
12,10,2,1.005102e+08
12,10,3,9.986003e+07
12,10,5,5.577098e+07
12,10,10,1.065624e+07
12,10,20,3.936835e+06
12,10,30,3.524751e+06
12,10,40,3.451817e+06
12,10,50,3.406403e+06
12,10,60,3.308339e+06
12,10,70,3.147163e+06
12,10,80,2.954616e+06
12,10,90,2.872068e+06
12,10,100,2.772054e+06
12,10,1,1.382925e+09
12,10,2,1.256446e+09
12,10,3,3.327590e+08
12,10,5,3.674723e+07
12,10,10,3.626347e+07
12,10,20,2.689346e+06
12,10,30,1.680545e+06
12,10,40,1.455904e+06
12,10,50,1.326016e+06
12,10,60,1.176718e+06
12,10,70,1.165286e+06
12,10,80,1.078700e+06
12,10,90,9.648444e+05
12,10,100,9.450342e+05
12,10,1,1.838955e+08
12,10,2,1.337166e+08
12,10,3,6.412459e+07
12,10,5,1.611258e+07
12,10,10,1.467863e+07
12,10,20,1.134646e+06
12,10,30,1.124228e+06
12,10,40,1.120343e+06
12,10,50,1.098793e+06
12,10,60,1.088319e+06
12,10,70,1.087700e+06
12,10,80,1.086376e+06
12,10,90,1.085998e+06
12,10,100,1.085803e+06
12,10,1,3.483012e+08
12,10,2,3.241517e+08
12,10,3,2.978764e+08
12,10,5,6.276003e+07
12,10,10,7.428292e+06
12,10,20,6.422043e+06
12,10,30,5.887488e+06
12,10,40,5.514655e+06
12,10,50,5.288493e+06
12,10,60,5.040235e+06
12,10,70,4.758052e+06
12,10,80,4.285020e+06
12,10,90,4.012678e+06
12,10,100,3.558610e+06
12,10,1,9.138847e+08
12,10,2,2.367350e+08
12,10,3,1.714249e+08
12,10,5,7.298428e+07
12,10,10,6.840181e+06
12,10,20,2.496714e+06
12,10,30,2.205002e+06
12,10,40,2.095310e+06
12,10,50,1.864452e+06
12,10,60,1.759574e+06
12,10,70,1.653688e+06
12,10,80,1.562052e+06
12,10,90,1.314407e+06
12,10,100,1.263821e+06
12,10,1,4.190083e+08
12,10,2,4.190083e+08
12,10,3,2.124152e+08
12,10,5,6.488717e+07
