funcid,dim,milestone,error
23,30,1,1.307178e+03
23,30,2,1.112855e+03
23,30,3,1.028402e+03
23,30,5,8.682396e+02
23,30,10,7.005746e+02
23,30,20,6.583873e+02
23,30,30,6.536403e+02
23,30,40,6.503072e+02
23,30,50,6.476544e+02
23,30,60,6.444390e+02
23,30,70,6.399662e+02
23,30,80,6.379780e+02
23,30,90,6.351512e+02
23,30,100,6.334444e+02
23,30,1,1.118618e+03
23,30,2,1.091473e+03
23,30,3,8.767191e+02
23,30,5,8.042179e+02
23,30,10,7.842951e+02
23,30,20,6.935900e+02
23,30,30,6.901825e+02
23,30,40,6.882965e+02
23,30,50,6.867645e+02
23,30,60,6.857931e+02
23,30,70,6.822812e+02
23,30,80,6.804663e+02
23,30,90,6.787163e+02
23,30,100,6.771326e+02
23,30,1,1.192868e+03
23,30,2,9.589929e+02
23,30,3,8.879275e+02
23,30,5,8.417085e+02
23,30,10,7.347821e+02
23,30,20,7.252859e+02
23,30,30,7.136173e+02
23,30,40,7.101767e+02
23,30,50,7.077507e+02
23,30,60,7.043820e+02
23,30,70,7.025137e+02
23,30,80,6.994950e+02
23,30,90,6.931036e+02
23,30,100,6.875615e+02
23,30,1,1.318112e+03
23,30,2,1.087851e+03
23,30,3,9.806859e+02
23,30,5,8.014196e+02
23,30,10,7.511268e+02
23,30,20,7.323408e+02
23,30,30,7.281630e+02
23,30,40,7.239051e+02
23,30,50,7.124777e+02
23,30,60,7.062440e+02
23,30,70,7.001324e+02
23,30,80,6.966819e+02
23,30,90,6.908019e+02
23,30,100,6.850421e+02
23,30,1,9.730320e+02
23,30,2,8.945664e+02
23,30,3,8.468245e+02
23,30,5,6.692446e+02
23,30,10,5.633015e+02
23,30,20,5.583429e+02
23,30,30,5.556493e+02
23,30,40,5.522725e+02
23,30,50,5.495848e+02
23,30,60,5.490623e+02
23,30,70,5.484142e+02
23,30,80,5.482263e+02
23,30,90,5.479397e+02
23,30,100,5.478561e+02
23,30,1,1.212863e+03
23,30,2,1.009957e+03
23,30,3,9.041792e+02
23,30,5,8.359476e+02
23,30,10,7.352463e+02
23,30,20,7.322328e+02
23,30,30,7.290723e+02
23,30,40,7.225845e+02
23,30,50,7.177580e+02
23,30,60,7.121435e+02
23,30,70,7.103414e+02
23,30,80,7.085006e+02
23,30,90,7.064625e+02
23,30,100,7.031310e+02
23,30,1,1.246206e+03
23,30,2,9.028708e+02
23,30,3,8.665716e+02
23,30,5,6.840666e+02
23,30,10,6.788469e+02
23,30,20,6.487385e+02
23,30,30,6.449304e+02
23,30,40,6.424506e+02
23,30,50,6.409322e+02
23,30,60,6.403604e+02
23,30,70,6.389880e+02
23,30,80,6.372031e+02
23,30,90,6.364414e+02
23,30,100,6.352920e+02
23,30,1,1.249648e+03
23,30,2,1.081179e+03
23,30,3,8.874647e+02
23,30,5,7.589240e+02
23,30,10,6.933254e+02
23,30,20,6.723268e+02
23,30,30,6.695920e+02
23,30,40,6.654158e+02
23,30,50,6.630192e+02
23,30,60,6.605479e+02
23,30,70,6.566296e+02
23,30,80,6.496922e+02
23,30,90,6.461599e+02
23,30,100,6.440932e+02
23,30,1,1.062703e+03
23,30,2,1.002693e+03
23,30,3,8.974163e+02
23,30,5,8.283679e+02
23,30,10,7.418940e+02
23,30,20,7.377458e+02
23,30,30,7.343719e+02
23,30,40,7.290633e+02
23,30,50,7.236581e+02
23,30,60,7.199462e+02
23,30,70,7.133295e+02
23,30,80,7.109723e+02
23,30,90,7.091793e+02
23,30,100,7.064726e+02
23,30,1,1.277750e+03
23,30,2,1.082808e+03
23,30,3,8.746859e+02
23,30,5,8.574899e+02
23,30,10,6.338378e+02
23,30,20,6.140471e+02
23,30,30,6.116922e+02
23,30,40,6.104869e+02
23,30,50,6.090133e+02
23,30,60,6.075274e+02
23,30,70,6.055633e+02
23,30,80,6.019858e+02
23,30,90,5.995646e+02
23,30,100,5.984697e+02
23,30,1,1.166877e+03
23,30,2,1.021130e+03
23,30,3,8.937446e+02
23,30,5,7.961358e+02
23,30,10,7.449350e+02
23,30,20,6.656361e+02
23,30,30,6.618477e+02
23,30,40,6.569836e+02
23,30,50,6.516010e+02
23,30,60,6.499115e+02
23,30,70,6.475383e+02
23,30,80,6.458680e+02
23,30,90,6.449517e+02
23,30,100,6.438687e+02
23,30,1,1.510776e+03
23,30,2,1.173209e+03
23,30,3,9.716847e+02
23,30,5,9.200487e+02
23,30,10,7.168672e+02
23,30,20,7.059195e+02
23,30,30,6.907375e+02
23,30,40,6.847591e+02
23,30,50,6.830760e+02
23,30,60,6.821961e+02
23,30,70,6.804031e+02
23,30,80,6.770283e+02
23,30,90,6.749503e+02
23,30,100,6.737560e+02
23,30,1,1.192672e+03
23,30,2,9.408110e+02
23,30,3,7.703456e+02
23,30,5,7.222592e+02
23,30,10,7.144473e+02
23,30,20,7.088415e+02
23,30,30,7.037203e+02
23,30,40,7.006519e+02
23,30,50,6.972007e+02
23,30,60,6.931418e+02
23,30,70,6.872266e+02
23,30,80,6.842473e+02
23,30,90,6.820201e+02
23,30,100,6.781814e+02
23,30,1,1.305995e+03
23,30,2,1.226635e+03
23,30,3,1.007979e+03
23,30,5,8.216914e+02
23,30,10,7.770472e+02
23,30,20,7.567416e+02
23,30,30,6.928938e+02
23,30,40,6.904941e+02
23,30,50,6.847184e+02
23,30,60,6.797099e+02
23,30,70,6.754111e+02
23,30,80,6.735505e+02
23,30,90,6.707301e+02
23,30,100,6.667242e+02
23,30,1,1.471342e+03
23,30,2,1.169933e+03
23,30,3,1.057713e+03
23,30,5,8.936785e+02
23,30,10,7.387697e+02
23,30,20,7.233120e+02
23,30,30,7.196496e+02
23,30,40,7.168080e+02
23,30,50,7.136295e+02
23,30,60,7.097272e+02
23,30,70,7.071139e+02
23,30,80,7.057462e+02
23,30,90,7.044735e+02
23,30,100,7.001840e+02
23,30,1,1.065262e+03
23,30,2,1.029756e+03
23,30,3,9.176346e+02
23,30,5,8.421052e+02
23,30,10,7.584994e+02
23,30,20,7.381132e+02
23,30,30,7.347652e+02
23,30,40,7.310250e+02
23,30,50,7.279773e+02
23,30,60,7.251263e+02
23,30,70,7.184441e+02
23,30,80,7.143188e+02
23,30,90,7.119798e+02
23,30,100,7.089026e+02
23,30,1,1.314679e+03
23,30,2,1.147076e+03
23,30,3,1.007263e+03
23,30,5,8.319864e+02
23,30,10,7.860179e+02
23,30,20,7.764579e+02
23,30,30,7.720767e+02
23,30,40,7.702292e+02
23,30,50,7.665281e+02
23,30,60,7.618503e+02
23,30,70,7.597392e+02
23,30,80,7.567787e+02
23,30,90,7.536414e+02
23,30,100,7.482843e+02
23,30,1,1.202096e+03
23,30,2,1.013645e+03
23,30,3,8.456857e+02
23,30,5,8.224446e+02
23,30,10,7.474310e+02
23,30,20,6.705252e+02
23,30,30,6.679065e+02
23,30,40,6.664997e+02
23,30,50,6.610200e+02
23,30,60,6.577546e+02
23,30,70,6.556368e+02
23,30,80,6.530060e+02
23,30,90,6.487801e+02
23,30,100,6.409138e+02
23,30,1,1.251837e+03
23,30,2,1.069077e+03
23,30,3,1.000348e+03
23,30,5,8.125943e+02
23,30,10,7.699220e+02
23,30,20,7.147076e+02
23,30,30,7.118086e+02
23,30,40,7.078326e+02
23,30,50,7.059594e+02
23,30,60,7.034113e+02
23,30,70,7.008353e+02
23,30,80,6.993814e+02
23,30,90,6.979115e+02
23,30,100,6.939679e+02
23,30,1,1.049236e+03
23,30,2,9.485793e+02
23,30,3,8.402392e+02
23,30,5,7.205994e+02
23,30,10,7.177830e+02
23,30,20,7.110027e+02
23,30,30,6.751842e+02
23,30,40,6.686108e+02
23,30,50,6.625700e+02
23,30,60,6.572949e+02
23,30,70,6.522081e+02
23,30,80,6.489197e+02
23,30,90,6.437460e+02
23,30,100,6.415331e+02
23,30,1,1.234628e+03
23,30,2,9.924479e+02
23,30,3,8.565397e+02
23,30,5,7.608087e+02
23,30,10,7.443297e+02
23,30,20,6.845830e+02
23,30,30,6.764700e+02
23,30,40,6.744610e+02
23,30,50,6.697110e+02
23,30,60,6.673550e+02
23,30,70,6.626757e+02
23,30,80,6.581623e+02
23,30,90,6.545414e+02
23,30,100,6.506676e+02
23,30,1,1.306110e+03
23,30,2,1.078947e+03
23,30,3,9.309134e+02
23,30,5,9.038791e+02
23,30,10,7.994073e+02
23,30,20,7.114085e+02
23,30,30,7.048755e+02
23,30,40,7.021156e+02
23,30,50,6.981445e+02
23,30,60,6.940225e+02
23,30,70,6.873127e+02
23,30,80,6.833879e+02
23,30,90,6.803346e+02
23,30,100,6.756780e+02
23,30,1,1.214506e+03
23,30,2,1.052775e+03
23,30,3,8.718351e+02
23,30,5,8.323177e+02
23,30,10,7.976030e+02
23,30,20,7.555280e+02
23,30,30,7.449766e+02
23,30,40,7.411633e+02
23,30,50,7.379665e+02
23,30,60,7.294114e+02
23,30,70,7.246405e+02
23,30,80,7.222949e+02
23,30,90,7.180528e+02
23,30,100,7.161072e+02
23,30,1,1.317955e+03
23,30,2,9.879039e+02
23,30,3,9.443094e+02
23,30,5,8.195595e+02
23,30,10,6.689440e+02
23,30,20,6.647000e+02
23,30,30,6.609787e+02
23,30,40,6.555715e+02
23,30,50,6.522740e+02
23,30,60,6.499701e+02
23,30,70,6.470607e+02
23,30,80,6.442076e+02
23,30,90,6.409232e+02
23,30,100,6.392403e+02
23,30,1,1.300429e+03
23,30,2,1.223854e+03
23,30,3,1.001970e+03
23,30,5,8.294041e+02
23,30,10,7.829974e+02
23,30,20,7.145827e+02
23,30,30,7.109777e+02
23,30,40,7.083613e+02
23,30,50,7.045110e+02
23,30,60,7.022624e+02
23,30,70,6.977432e+02
23,30,80,6.938637e+02
23,30,90,6.891091e+02
23,30,100,6.858789e+02
23,30,1,1.268573e+03
23,30,2,1.080452e+03
23,30,3,9.950240e+02
23,30,5,7.686907e+02
23,30,10,7.448587e+02
23,30,20,7.039870e+02
23,30,30,6.994275e+02
23,30,40,6.970554e+02
23,30,50,6.946397e+02
23,30,60,6.932359e+02
23,30,70,6.900953e+02
23,30,80,6.887714e+02
23,30,90,6.861627e+02
23,30,100,6.823457e+02
23,30,1,1.357899e+03
23,30,2,1.047210e+03
23,30,3,8.952510e+02
23,30,5,7.191376e+02
23,30,10,6.876487e+02
23,30,20,6.598921e+02
23,30,30,6.580098e+02
23,30,40,6.544896e+02
23,30,50,6.514205e+02
23,30,60,6.490399e+02
23,30,70,6.413271e+02
23,30,80,6.388825e+02
23,30,90,6.356604e+02
23,30,100,6.318626e+02
23,30,1,1.258809e+03
23,30,2,1.082698e+03
23,30,3,8.900901e+02
23,30,5,7.886626e+02
23,30,10,7.478868e+02
23,30,20,7.364710e+02
23,30,30,7.306424e+02
23,30,40,7.269214e+02
23,30,50,7.246058e+02
23,30,60,7.125603e+02
23,30,70,7.087205e+02
23,30,80,7.049011e+02
23,30,90,7.017715e+02
23,30,100,6.996305e+02
23,30,1,1.267914e+03
23,30,2,1.182924e+03
23,30,3,1.051840e+03
23,30,5,7.983413e+02
23,30,10,7.713307e+02
23,30,20,7.125663e+02
23,30,30,7.100719e+02
23,30,40,7.075355e+02
23,30,50,7.070868e+02
23,30,60,7.044973e+02
23,30,70,7.028558e+02
23,30,80,7.015253e+02
23,30,90,7.006211e+02
23,30,100,7.000746e+02
23,30,1,1.139579e+03
23,30,2,1.071728e+03
23,30,3,8.942603e+02
23,30,5,7.459737e+02
23,30,10,7.368055e+02
23,30,20,7.320445e+02
23,30,30,7.266135e+02
23,30,40,7.227678e+02
23,30,50,7.191387e+02
23,30,60,7.143731e+02
23,30,70,7.101076e+02
23,30,80,7.079939e+02
23,30,90,7.057737e+02
23,30,100,7.025901e+02
23,30,1,1.223321e+03
23,30,2,1.100205e+03
23,30,3,9.698927e+02
23,30,5,8.899414e+02
23,30,10,7.257055e+02
23,30,20,7.131879e+02
23,30,30,7.047444e+02
23,30,40,6.936837e+02
23,30,50,6.913847e+02
23,30,60,6.889113e+02
23,30,70,6.868156e+02
23,30,80,6.844149e+02
23,30,90,6.817285e+02
23,30,100,6.795806e+02
