funcid,dim,milestone,error
2,50,1,1.859228e+60
2,50,2,1.320369e+52
2,50,3,5.365112e+50
2,50,5,1.888180e+44
2,50,10,1.245287e+34
2,50,20,2.697076e+24
2,50,30,3.067736e+22
2,50,40,1.883243e+22
2,50,50,1.257462e+17
2,50,60,1.476821e+16
2,50,70,3.656194e+15
2,50,80,3.656160e+15
2,50,90,1.077941e+09
2,50,100,1.077938e+09
2,50,1,2.242172e+66
2,50,2,1.101729e+57
2,50,3,1.879630e+51
2,50,5,5.171565e+42
2,50,10,6.797510e+28
2,50,20,6.197568e+24
2,50,30,1.505530e+20
2,50,40,7.827096e+16
2,50,50,2.608082e+11
2,50,60,9.275645e+08
2,50,70,1.965285e+06
2,50,80,1.570000e+02
2,50,90,7.700000e+01
2,50,100,5.300000e+01
2,50,1,6.197203e+64
2,50,2,1.274610e+58
2,50,3,5.718765e+52
2,50,5,1.660128e+47
2,50,10,1.852030e+40
2,50,20,4.215874e+33
2,50,30,2.248385e+30
2,50,40,2.801739e+22
2,50,50,6.281450e+18
2,50,60,3.488702e+16
2,50,70,1.285373e+15
2,50,80,8.715893e+06
2,50,90,1.888541e+06
2,50,100,1.881485e+06
2,50,1,2.240306e+61
2,50,2,3.845842e+54
2,50,3,1.023747e+45
2,50,5,1.609567e+40
2,50,10,1.293248e+33
2,50,20,1.027001e+30
2,50,30,8.567860e+25
2,50,40,8.515353e+19
2,50,50,2.169151e+15
2,50,60,1.156973e+14
2,50,70,4.592544e+13
2,50,80,3.307132e+13
2,50,90,1.458900e+13
2,50,100,1.000951e+12
2,50,1,8.568388e+62
2,50,2,5.449277e+54
2,50,3,1.717937e+51
2,50,5,2.228016e+44
2,50,10,1.735754e+36
2,50,20,9.232927e+32
2,50,30,1.059863e+26
2,50,40,1.092253e+14
2,50,50,2.493014e+13
2,50,60,1.955111e+12
2,50,70,3.435977e+10
2,50,80,6.275765e+07
2,50,90,1.441000e+03
2,50,100,9.100000e+01
2,50,1,1.571558e+63
2,50,2,6.218301e+54
2,50,3,1.848732e+51
2,50,5,4.225012e+44
2,50,10,3.539055e+34
2,50,20,2.397239e+25
2,50,30,4.364516e+18
2,50,40,4.896068e+15
