funcid,dim,milestone,error
15,10,1,6.492345e+02
15,10,2,5.196244e+01
15,10,3,1.227266e+01
15,10,5,1.081795e+01
15,10,10,4.044205e+00
15,10,20,1.508984e+00
15,10,30,1.492397e+00
15,10,40,1.492353e+00
15,10,50,1.492353e+00
15,10,60,1.492353e+00
15,10,70,1.492353e+00
15,10,80,1.492353e+00
15,10,90,1.492353e+00
15,10,100,1.492353e+00
15,10,1,4.309430e+02
15,10,2,7.640487e+01
15,10,3,1.880299e+01
15,10,5,6.656635e+00
15,10,10,3.257204e+00
15,10,20,3.608110e-01
15,10,30,4.662161e-02
15,10,40,1.359252e-02
15,10,50,9.292975e-03
15,10,60,9.284877e-03
15,10,70,9.284840e-03
15,10,80,9.284836e-03
15,10,90,9.284830e-03
15,10,100,9.284828e-03
15,10,1,4.167210e+02
15,10,2,8.621116e+01
15,10,3,1.434586e+01
15,10,5,6.995772e+00
15,10,10,3.975408e+00
15,10,20,9.905917e-01
15,10,30,5.669296e-01
15,10,40,4.410768e-01
15,10,50,4.257743e-01
15,10,60,4.257517e-01
15,10,70,4.257517e-01
15,10,80,4.257517e-01
15,10,90,4.257517e-01
15,10,100,4.257517e-01
15,10,1,8.207358e+02
15,10,2,1.009540e+02
15,10,3,2.381212e+01
15,10,5,8.157181e+00
15,10,10,7.351801e+00
15,10,20,6.924950e-01
15,10,30,4.928901e-01
15,10,40,4.913578e-01
15,10,50,4.913405e-01
15,10,60,4.913404e-01
15,10,70,4.913404e-01
15,10,80,4.913404e-01
15,10,90,4.913404e-01
15,10,100,4.913404e-01
15,10,1,3.428578e+03
15,10,2,6.971196e+01
15,10,3,2.880131e+01
15,10,5,8.616474e+00
15,10,10,5.598353e+00
15,10,20,2.797587e-01
15,10,30,7.106134e-02
15,10,40,7.032106e-02
15,10,50,7.032029e-02
15,10,60,7.032028e-02
15,10,70,7.032027e-02
15,10,80,7.032027e-02
15,10,90,7.032026e-02
15,10,100,7.032025e-02
15,10,1,1.698626e+03
15,10,2,1.062322e+02
15,10,3,2.336666e+01
15,10,5,1.070608e+01
15,10,10,4.210154e+00
15,10,20,1.333076e-01
15,10,30,3.130248e-02
15,10,40,2.566659e-02
15,10,50,2.565701e-02
15,10,60,2.565699e-02
15,10,70,2.565699e-02
15,10,80,2.565698e-02
15,10,90,2.565697e-02
15,10,100,2.565697e-02
15,10,1,6.436257e+02
15,10,2,8.554181e+01
15,10,3,2.377961e+01
15,10,5,1.444138e+01
15,10,10,5.090293e+00
15,10,20,1.069100e+00
15,10,30,9.996097e-01
15,10,40,9.994688e-01
15,10,50,9.994685e-01
15,10,60,9.994685e-01
15,10,70,9.994685e-01
15,10,80,9.994685e-01
15,10,90,9.994685e-01
15,10,100,9.994685e-01
15,10,1,2.203391e+03
15,10,2,3.410024e+01
15,10,3,2.742845e+01
15,10,5,1.153224e+01
15,10,10,3.985965e+00
15,10,20,2.420848e-01
15,10,30,1.754400e-01
15,10,40,1.753097e-01
15,10,50,1.753095e-01
15,10,60,1.753095e-01
15,10,70,1.753095e-01
15,10,80,1.753095e-01
15,10,90,1.753095e-01
15,10,100,1.753095e-01
15,10,1,2.937200e+02
15,10,2,5.723432e+01
15,10,3,2.523262e+01
15,10,5,1.167463e+01
15,10,10,4.276034e+00
15,10,20,2.908631e-01
15,10,30,2.935555e-02
15,10,40,2.642862e-02
15,10,50,2.642818e-02
15,10,60,2.642817e-02
15,10,70,2.642816e-02
