funcid,dim,milestone,error
28,50,1,4.514360e+03
28,50,2,3.020689e+03
28,50,3,2.089741e+03
28,50,5,7.366919e+02
28,50,10,5.462751e+02
28,50,20,5.130315e+02
28,50,30,5.098699e+02
28,50,40,5.067595e+02
28,50,50,5.018882e+02
28,50,60,5.009432e+02
28,50,70,4.993869e+02
28,50,80,4.970081e+02
28,50,90,4.966783e+02
28,50,100,4.966698e+02
28,50,1,2.878065e+03
28,50,2,1.554094e+03
28,50,3,9.112408e+02
28,50,5,6.944485e+02
28,50,10,5.123873e+02
28,50,20,5.079430e+02
28,50,30,5.077900e+02
28,50,40,5.077325e+02
28,50,50,5.077099e+02
28,50,60,5.077004e+02
28,50,70,5.076967e+02
28,50,80,5.076956e+02
28,50,90,5.076950e+02
28,50,100,5.076948e+02
28,50,1,3.411255e+03
28,50,2,1.671909e+03
28,50,3,9.187993e+02
28,50,5,5.926465e+02
28,50,10,5.382172e+02
28,50,20,5.191977e+02
28,50,30,5.126392e+02
28,50,40,5.093747e+02
28,50,50,5.074129e+02
28,50,60,5.021220e+02
28,50,70,5.012201e+02
28,50,80,4.985101e+02
28,50,90,4.968490e+02
28,50,100,4.966905e+02
28,50,1,2.498371e+03
28,50,2,9.960879e+02
28,50,3,6.414992e+02
28,50,5,5.498301e+02
28,50,10,4.998501e+02
28,50,20,4.994285e+02
28,50,30,4.994279e+02
28,50,40,4.994279e+02
28,50,50,4.994279e+02
28,50,60,4.994279e+02
28,50,70,4.994279e+02
28,50,80,4.994279e+02
28,50,90,4.994279e+02
28,50,100,4.994279e+02
28,50,1,1.948526e+03
28,50,2,6.951498e+02
28,50,3,5.930151e+02
28,50,5,5.546702e+02
28,50,10,4.632148e+02
28,50,20,4.589543e+02
28,50,30,4.588500e+02
28,50,40,4.588487e+02
28,50,50,4.588487e+02
28,50,60,4.588487e+02
28,50,70,4.588487e+02
28,50,80,4.588487e+02
28,50,90,4.588487e+02
28,50,100,4.588487e+02
28,50,1,2.840065e+03
28,50,2,1.127469e+03
28,50,3,7.445367e+02
28,50,5,5.347526e+02
28,50,10,5.100180e+02
28,50,20,5.084876e+02
28,50,30,5.080885e+02
28,50,40,5.078155e+02
28,50,50,5.077498e+02
28,50,60,5.077175e+02
28,50,70,5.077022e+02
28,50,80,5.076971e+02
28,50,90,5.076953e+02
28,50,100,5.076950e+02
28,50,1,2.443349e+03
28,50,2,1.010646e+03
28,50,3,6.917599e+02
28,50,5,5.644285e+02
28,50,10,5.370032e+02
28,50,20,5.098447e+02
28,50,30,5.072144e+02
28,50,40,5.071591e+02
28,50,50,5.071519e+02
28,50,60,5.071448e+02
28,50,70,5.071392e+02
28,50,80,5.071335e+02
28,50,90,5.071298e+02
28,50,100,5.071278e+02
28,50,1,3.076500e+03
28,50,2,9.619181e+02
28,50,3,6.557095e+02
28,50,5,5.451104e+02
28,50,10,5.080976e+02
28,50,20,5.077701e+02
28,50,30,5.077257e+02
28,50,40,5.077089e+02
28,50,50,5.077010e+02
28,50,60,5.076974e+02
28,50,70,5.076957e+02
28,50,80,5.076950e+02
28,50,90,5.076948e+02
28,50,100,5.076947e+02
28,50,1,2.064196e+03
28,50,2,8.467515e+02
28,50,3,5.971282e+02
28,50,5,5.068809e+02
28,50,10,4.666598e+02
28,50,20,4.590043e+02
28,50,30,4.588523e+02
28,50,40,4.588488e+02
28,50,50,4.588487e+02
28,50,60,4.588487e+02
28,50,70,4.588487e+02
28,50,80,4.588487e+02
28,50,90,4.588487e+02
28,50,100,4.588487e+02
28,50,1,2.667316e+03
28,50,2,1.032855e+03
28,50,3,6.693090e+02
28,50,5,5.559990e+02
28,50,10,5.368934e+02
28,50,20,5.181832e+02
28,50,30,5.125853e+02
28,50,40,5.085071e+02
28,50,50,5.062441e+02
28,50,60,5.015944e+02
28,50,70,5.012356e+02
28,50,80,4.999127e+02
28,50,90,4.968367e+02
28,50,100,4.966846e+02
28,50,1,2.471230e+03
28,50,2,8.498600e+02
28,50,3,6.504419e+02
28,50,5,5.791402e+02
28,50,10,5.369596e+02
28,50,20,5.135309e+02
28,50,30,5.114564e+02
28,50,40,5.077247e+02
28,50,50,5.030020e+02
28,50,60,5.012606e+02
28,50,70,4.994452e+02
28,50,80,4.967764e+02
28,50,90,4.966798e+02
28,50,100,4.966706e+02
28,50,1,1.804464e+03
28,50,2,7.329595e+02
28,50,3,6.330251e+02
28,50,5,5.596528e+02
28,50,10,5.288661e+02
28,50,20,5.170799e+02
28,50,30,5.130338e+02
28,50,40,4.976995e+02
28,50,50,4.967145e+02
28,50,60,4.966738e+02
28,50,70,4.966699e+02
28,50,80,4.966693e+02
28,50,90,4.966693e+02
28,50,100,4.966693e+02
28,50,1,3.473638e+03
28,50,2,1.597483e+03
28,50,3,8.344540e+02
28,50,5,5.944640e+02
28,50,10,5.381181e+02
28,50,20,5.078156e+02
28,50,30,5.077308e+02
28,50,40,5.077096e+02
28,50,50,5.077005e+02
28,50,60,5.076968e+02
28,50,70,5.076955e+02
28,50,80,5.076950e+02
28,50,90,5.076949e+02
28,50,100,5.076948e+02
28,50,1,1.710139e+03
28,50,2,7.616364e+02
28,50,3,6.653180e+02
28,50,5,6.424313e+02
28,50,10,5.339199e+02
28,50,20,4.866905e+02
28,50,30,4.785416e+02
28,50,40,4.739813e+02
28,50,50,4.678630e+02
28,50,60,4.614057e+02
28,50,70,4.596784e+02
28,50,80,4.596148e+02
28,50,90,4.595645e+02
28,50,100,4.595003e+02
28,50,1,1.965529e+03
28,50,2,8.271027e+02
28,50,3,6.474214e+02
28,50,5,5.544818e+02
28,50,10,5.130060e+02
28,50,20,5.078646e+02
28,50,30,5.077087e+02
28,50,40,5.076991e+02
28,50,50,5.076967e+02
28,50,60,5.076954e+02
28,50,70,5.076949e+02
28,50,80,5.076948e+02
28,50,90,5.076947e+02
28,50,100,5.076947e+02
28,50,1,2.550718e+03
28,50,2,9.860223e+02
28,50,3,6.386281e+02
28,50,5,5.458330e+02
28,50,10,5.083541e+02
28,50,20,5.077060e+02
28,50,30,5.076985e+02
28,50,40,5.076961e+02
28,50,50,5.076954e+02
28,50,60,5.076949e+02
28,50,70,5.076948e+02
28,50,80,5.076947e+02
28,50,90,5.076947e+02
28,50,100,5.076947e+02
28,50,1,1.880149e+03
28,50,2,7.871823e+02
28,50,3,6.137900e+02
28,50,5,5.342015e+02
28,50,10,4.997546e+02
28,50,20,4.863205e+02
28,50,30,4.814396e+02
28,50,40,4.635052e+02
28,50,50,4.617651e+02
28,50,60,4.615571e+02
28,50,70,4.615525e+02
28,50,80,4.615523e+02
28,50,90,4.615522e+02
28,50,100,4.615522e+02
28,50,1,2.862490e+03
28,50,2,1.488472e+03
28,50,3,8.597555e+02
28,50,5,5.960391e+02
28,50,10,5.046943e+02
28,50,20,5.004061e+02
28,50,30,4.995222e+02
28,50,40,4.994282e+02
28,50,50,4.994279e+02
28,50,60,4.994279e+02
28,50,70,4.994279e+02
28,50,80,4.994279e+02
28,50,90,4.994279e+02
28,50,100,4.994279e+02
28,50,1,4.101412e+03
28,50,2,1.836335e+03
28,50,3,9.365164e+02
28,50,5,6.343579e+02
28,50,10,5.357226e+02
28,50,20,5.131113e+02
28,50,30,5.099126e+02
28,50,40,5.069989e+02
28,50,50,5.018411e+02
28,50,60,5.002411e+02
28,50,70,4.969039e+02
28,50,80,4.967074e+02
28,50,90,4.966733e+02
28,50,100,4.966695e+02
28,50,1,3.185240e+03
28,50,2,1.020176e+03
28,50,3,7.229768e+02
28,50,5,6.354883e+02
28,50,10,6.079789e+02
28,50,20,5.888396e+02
28,50,30,4.910767e+02
28,50,40,4.854455e+02
28,50,50,4.742382e+02
28,50,60,4.741311e+02
28,50,70,4.682453e+02
28,50,80,4.602794e+02
28,50,90,4.597706e+02
28,50,100,4.596895e+02
28,50,1,2.345746e+03
28,50,2,8.985397e+02
28,50,3,5.958257e+02
28,50,5,5.179009e+02
28,50,10,4.928503e+02
