funcid,dim,milestone,error
14,50,1,6.699769e+04
14,50,2,1.241280e+03
14,50,3,3.553019e+02
14,50,5,2.619689e+02
14,50,10,2.257930e+02
14,50,20,2.162982e+02
14,50,30,2.082567e+02
14,50,40,2.070845e+02
14,50,50,1.990220e+02
14,50,60,1.695067e+02
14,50,70,9.382877e+01
14,50,80,9.373244e+01
14,50,90,9.124287e+01
14,50,100,9.036330e+01
14,50,1,3.901883e+05
14,50,2,2.477505e+04
14,50,3,2.286488e+03
14,50,5,7.348648e+02
14,50,10,3.336874e+02
14,50,20,1.866776e+02
14,50,30,1.866776e+02
14,50,40,1.770279e+02
14,50,50,1.653661e+02
14,50,60,5.369355e+01
14,50,70,5.086926e+01
14,50,80,5.066492e+01
14,50,90,5.011537e+01
14,50,100,4.932212e+01
14,50,1,1.384676e+05
14,50,2,1.079985e+04
14,50,3,8.134194e+03
14,50,5,7.027989e+03
14,50,10,6.338176e+03
14,50,20,6.081520e+03
14,50,30,6.056439e+03
14,50,40,5.969339e+03
14,50,50,5.597186e+03
14,50,60,5.444773e+03
14,50,70,4.787784e+03
14,50,80,4.545343e+03
14,50,90,4.323003e+03
14,50,100,4.102588e+03
14,50,1,7.457538e+04
14,50,2,1.841469e+03
14,50,3,5.548762e+02
14,50,5,3.469458e+02
14,50,10,2.195425e+02
14,50,20,2.101506e+02
14,50,30,2.076278e+02
14,50,40,2.017732e+02
14,50,50,1.918732e+02
14,50,60,1.900447e+02
14,50,70,1.814654e+02
14,50,80,1.741761e+02
14,50,90,1.741761e+02
14,50,100,7.902067e+01
14,50,1,2.699457e+05
14,50,2,2.738879e+04
14,50,3,1.686807e+04
14,50,5,1.050682e+04
14,50,10,4.036311e+03
14,50,20,8.575131e+02
14,50,30,4.391306e+02
14,50,40,4.285930e+02
14,50,50,3.974042e+02
14,50,60,3.974042e+02
14,50,70,3.974042e+02
14,50,80,3.974042e+02
14,50,90,2.471870e+02
14,50,100,2.312685e+02
14,50,1,1.300655e+05
14,50,2,1.093729e+03
14,50,3,3.164677e+02
14,50,5,2.285272e+02
14,50,10,1.700776e+02
14,50,20,1.496495e+02
14,50,30,1.467649e+02
14,50,40,1.364540e+02
14,50,50,1.313631e+02
14,50,60,3.931963e+01
14,50,70,3.735411e+01
14,50,80,3.701531e+01
14,50,90,3.693470e+01
14,50,100,3.675177e+01
14,50,1,3.350505e+05
14,50,2,2.257418e+04
14,50,3,4.740993e+03
14,50,5,2.795905e+03
14,50,10,1.067910e+03
14,50,20,8.282295e+02
14,50,30,7.954057e+02
14,50,40,5.354760e+02
14,50,50,4.124840e+02
14,50,60,2.410011e+02
14,50,70,2.159419e+02
14,50,80,2.000444e+02
14,50,90,6.495675e+01
14,50,100,5.974485e+01
14,50,1,2.851336e+04
14,50,2,1.329438e+03
14,50,3,6.866714e+02
14,50,5,3.217455e+02
14,50,10,2.617098e+02
14,50,20,2.301263e+02
14,50,30,2.139994e+02
14,50,40,1.996063e+02
14,50,50,1.996063e+02
14,50,60,1.928329e+02
14,50,70,1.928329e+02
14,50,80,1.928329e+02
14,50,90,1.928329e+02
14,50,100,1.928329e+02
14,50,1,1.258450e+05
14,50,2,1.154450e+03
14,50,3,5.292223e+02
14,50,5,4.591988e+02
14,50,10,3.714282e+02
14,50,20,3.687567e+02
14,50,30,3.560691e+02
14,50,40,3.403564e+02
14,50,50,3.260170e+02
14,50,60,3.214958e+02
14,50,70,3.214958e+02
14,50,80,3.065425e+02
14,50,90,3.065425e+02
14,50,100,1.835868e+02
14,50,1,1.020698e+05
14,50,2,4.663604e+03
14,50,3,2.586849e+03
14,50,5,1.149676e+03
14,50,10,9.142691e+02
14,50,20,8.173556e+02
14,50,30,7.764731e+02
14,50,40,7.677819e+02
14,50,50,7.623259e+02
14,50,60,4.398592e+02
14,50,70,4.066506e+02
14,50,80,3.676649e+02
14,50,90,2.876004e+02
14,50,100,1.975206e+02
14,50,1,1.177761e+05
14,50,2,1.106871e+04
14,50,3,4.793760e+03
14,50,5,3.327247e+03
14,50,10,2.723640e+03
14,50,20,2.711921e+03
14,50,30,2.677683e+03
14,50,40,2.677683e+03
14,50,50,2.672315e+03
14,50,60,2.662223e+03
14,50,70,2.662223e+03
14,50,80,2.662223e+03
14,50,90,2.659880e+03
14,50,100,2.589372e+03
14,50,1,6.114323e+05
14,50,2,6.913779e+03
14,50,3,8.716012e+02
14,50,5,5.084258e+02
14,50,10,3.329109e+02
14,50,20,2.724029e+02
14,50,30,2.587699e+02
14,50,40,2.418881e+02
14,50,50,2.418881e+02
14,50,60,2.418881e+02
14,50,70,2.418881e+02
14,50,80,2.418881e+02
14,50,90,1.294742e+02
14,50,100,8.888874e+01
14,50,1,8.137701e+04
14,50,2,1.324376e+04
14,50,3,7.547274e+03
14,50,5,4.786071e+03
14,50,10,4.431471e+03
14,50,20,3.560490e+03
14,50,30,3.549795e+03
14,50,40,3.542222e+03
14,50,50,3.512943e+03
14,50,60,3.464117e+03
14,50,70,3.459509e+03
14,50,80,3.459509e+03
14,50,90,3.446056e+03
14,50,100,3.329072e+03
14,50,1,5.894507e+04
14,50,2,6.986373e+03
14,50,3,3.974745e+03
14,50,5,2.213497e+03
14,50,10,1.019673e+03
14,50,20,8.697815e+02
14,50,30,8.092333e+02
14,50,40,7.920284e+02
14,50,50,7.920284e+02
14,50,60,7.807594e+02
14,50,70,3.940383e+02
14,50,80,3.471149e+02
14,50,90,2.677398e+02
14,50,100,1.419346e+02
14,50,1,1.214608e+05
14,50,2,3.256098e+03
14,50,3,2.382981e+03
14,50,5,2.165085e+03
14,50,10,2.133362e+03
14,50,20,2.095056e+03
14,50,30,2.086282e+03
14,50,40,2.083655e+03
14,50,50,2.074252e+03
14,50,60,2.074252e+03
14,50,70,2.074252e+03
14,50,80,2.066163e+03
14,50,90,2.066163e+03
14,50,100,2.056297e+03
14,50,1,1.766024e+05
14,50,2,6.849443e+03
14,50,3,2.908003e+03
14,50,5,1.005530e+03
14,50,10,5.999596e+02
14,50,20,4.759120e+02
14,50,30,3.360820e+02
14,50,40,3.108770e+02
14,50,50,1.871820e+02
14,50,60,9.677942e+01
14,50,70,7.387242e+01
14,50,80,7.252502e+01
14,50,90,7.194341e+01
14,50,100,6.992029e+01
14,50,1,1.802107e+05
14,50,2,1.612133e+04
14,50,3,1.594865e+03
14,50,5,6.480355e+02
14,50,10,4.761982e+02
14,50,20,4.486623e+02
14,50,30,4.486623e+02
14,50,40,4.486623e+02
14,50,50,4.425967e+02
14,50,60,4.224131e+02
14,50,70,2.385776e+02
14,50,80,2.343448e+02
14,50,90,2.342288e+02
14,50,100,2.337958e+02
14,50,1,1.307842e+05
14,50,2,4.087103e+03
14,50,3,6.710890e+02
14,50,5,2.877642e+02
14,50,10,2.508077e+02
14,50,20,2.128085e+02
14,50,30,1.845001e+02
14,50,40,1.097608e+02
14,50,50,1.095275e+02
14,50,60,1.093806e+02
14,50,70,1.056071e+02
14,50,80,1.046619e+02
14,50,90,1.015533e+02
14,50,100,9.973228e+01
14,50,1,4.451187e+04
14,50,2,4.740326e+03
14,50,3,1.350859e+03
14,50,5,8.385092e+02
14,50,10,6.564712e+02
14,50,20,5.532765e+02
14,50,30,5.169075e+02
14,50,40,4.965249e+02
14,50,50,4.795609e+02
14,50,60,4.685290e+02
14,50,70,4.648659e+02
14,50,80,4.346094e+02
14,50,90,4.346094e+02
14,50,100,4.321453e+02
14,50,1,2.180237e+05
14,50,2,5.491069e+04
14,50,3,3.854155e+04
14,50,5,1.903638e+04
14,50,10,1.459584e+04
14,50,20,8.914385e+03
14,50,30,5.523553e+03
14,50,40,2.953102e+03
14,50,50,2.734717e+03
14,50,60,2.718648e+03
14,50,70,2.718648e+03
14,50,80,2.718648e+03
14,50,90,2.715560e+03
14,50,100,2.491652e+03
14,50,1,1.120930e+05
14,50,2,5.284361e+03
14,50,3,7.923831e+02
14,50,5,3.951690e+02
14,50,10,3.928458e+02
14,50,20,3.728453e+02
14,50,30,3.728453e+02
14,50,40,3.728453e+02
14,50,50,3.717092e+02
14,50,60,3.630770e+02
14,50,70,3.568597e+02
14,50,80,3.527326e+02
14,50,90,1.957732e+02
14,50,100,1.806746e+02
14,50,1,4.021835e+05
14,50,2,5.350572e+04
14,50,3,1.535433e+04
14,50,5,8.082898e+03
14,50,10,4.776749e+03
14,50,20,2.175243e+03
14,50,30,2.132595e+03
14,50,40,2.112061e+03
14,50,50,2.098655e+03
14,50,60,1.995675e+03
14,50,70,9.462107e+02
14,50,80,7.297590e+02
14,50,90,6.577592e+02
14,50,100,5.929690e+02
14,50,1,1.176696e+05
14,50,2,1.027639e+03
14,50,3,5.316525e+02
14,50,5,4.334665e+02
14,50,10,3.496643e+02
14,50,20,3.496643e+02
14,50,30,3.496643e+02
14,50,40,3.496643e+02
14,50,50,3.496643e+02
14,50,60,3.496643e+02
14,50,70,3.496643e+02
14,50,80,3.496643e+02
14,50,90,3.377917e+02
14,50,100,3.348676e+02
14,50,1,1.499442e+05
14,50,2,1.194525e+04
14,50,3,6.615134e+03
14,50,5,3.556076e+03
14,50,10,2.290094e+03
14,50,20,2.204762e+03
14,50,30,2.186684e+03
14,50,40,1.786460e+03
14,50,50,5.078643e+02
14,50,60,4.877417e+02
14,50,70,4.844320e+02
14,50,80,4.761688e+02
14,50,90,4.705757e+02
14,50,100,3.437493e+02
14,50,1,1.190713e+05
