funcid,dim,milestone,error
30,50,1,1.025715e+10
30,50,2,5.804494e+09
30,50,3,3.122914e+09
30,50,5,8.460760e+08
30,50,10,6.695441e+08
30,50,20,6.239140e+08
30,50,30,5.892765e+08
30,50,40,4.443346e+08
30,50,50,4.174432e+08
30,50,60,4.056834e+08
30,50,70,3.981251e+08
30,50,80,3.769985e+08
30,50,90,3.694573e+08
30,50,100,3.565889e+08
30,50,1,6.850033e+09
30,50,2,4.676707e+09
30,50,3,3.164416e+09
30,50,5,1.909512e+09
30,50,10,5.217553e+08
30,50,20,4.220501e+08
30,50,30,3.888397e+08
30,50,40,3.786218e+08
30,50,50,3.623391e+08
30,50,60,3.484087e+08
30,50,70,3.320906e+08
30,50,80,3.186124e+08
30,50,90,3.087904e+08
30,50,100,2.928503e+08
30,50,1,8.891431e+09
30,50,2,3.294591e+09
30,50,3,2.593336e+09
30,50,5,1.365357e+09
30,50,10,3.764872e+08
30,50,20,2.614679e+08
30,50,30,2.420395e+08
30,50,40,2.352307e+08
30,50,50,2.295034e+08
30,50,60,2.198705e+08
30,50,70,2.118485e+08
30,50,80,2.064088e+08
30,50,90,2.027431e+08
30,50,100,1.987123e+08
30,50,1,4.387035e+09
30,50,2,1.662141e+09
30,50,3,9.049617e+08
30,50,5,8.615654e+08
30,50,10,7.662904e+08
30,50,20,5.149537e+08
30,50,30,4.907543e+08
30,50,40,4.550492e+08
30,50,50,4.441216e+08
30,50,60,4.347455e+08
30,50,70,4.217120e+08
30,50,80,4.083710e+08
30,50,90,3.953736e+08
30,50,100,3.753956e+08
30,50,1,8.533181e+09
30,50,2,4.838968e+09
30,50,3,3.070671e+09
30,50,5,1.308090e+09
30,50,10,6.571080e+08
30,50,20,3.962454e+08
30,50,30,3.800716e+08
30,50,40,3.699510e+08
30,50,50,3.546083e+08
30,50,60,3.336188e+08
30,50,70,3.224546e+08
30,50,80,3.106611e+08
30,50,90,2.992910e+08
30,50,100,2.926783e+08
30,50,1,4.474438e+09
30,50,2,3.656499e+09
30,50,3,1.455570e+09
30,50,5,1.181089e+09
30,50,10,8.103368e+08
30,50,20,4.228756e+08
30,50,30,4.016920e+08
30,50,40,3.870160e+08
30,50,50,3.780477e+08
30,50,60,3.678306e+08
30,50,70,3.640160e+08
30,50,80,3.533551e+08
30,50,90,3.460966e+08
30,50,100,3.382077e+08
30,50,1,7.068923e+09
30,50,2,4.230051e+09
30,50,3,1.985189e+09
30,50,5,1.356930e+09
30,50,10,7.742278e+08
30,50,20,5.766436e+08
30,50,30,5.582701e+08
30,50,40,5.388895e+08
30,50,50,5.236118e+08
30,50,60,5.094149e+08
30,50,70,5.009650e+08
30,50,80,4.702030e+08
30,50,90,4.546884e+08
30,50,100,4.462621e+08
30,50,1,8.012275e+09
30,50,2,3.633769e+09
30,50,3,1.919910e+09
30,50,5,8.616266e+08
30,50,10,3.288033e+08
30,50,20,3.022057e+08
30,50,30,2.937358e+08
30,50,40,2.852300e+08
30,50,50,2.779421e+08
30,50,60,2.644283e+08
30,50,70,2.455409e+08
30,50,80,2.373274e+08
30,50,90,2.291704e+08
30,50,100,2.229038e+08
30,50,1,1.086519e+10
30,50,2,4.773971e+09
30,50,3,3.554180e+09
30,50,5,1.112453e+09
30,50,10,7.662838e+08
30,50,20,4.400708e+08
30,50,30,4.251174e+08
30,50,40,3.928432e+08
30,50,50,3.839938e+08
30,50,60,3.728588e+08
30,50,70,3.650897e+08
30,50,80,3.572111e+08
30,50,90,3.474825e+08
30,50,100,3.381462e+08
30,50,1,5.323001e+09
30,50,2,2.462870e+09
30,50,3,1.886422e+09
30,50,5,1.288419e+09
30,50,10,5.266439e+08
30,50,20,2.841791e+08
30,50,30,2.341751e+08
30,50,40,2.259865e+08
30,50,50,2.194688e+08
30,50,60,2.094666e+08
30,50,70,2.035383e+08
30,50,80,1.982778e+08
30,50,90,1.923419e+08
30,50,100,1.856616e+08
30,50,1,9.554784e+09
30,50,2,4.424224e+09
30,50,3,1.928990e+09
30,50,5,1.576934e+09
30,50,10,1.204467e+09
30,50,20,5.223098e+08
30,50,30,5.077932e+08
30,50,40,4.973539e+08
30,50,50,4.874866e+08
30,50,60,4.760772e+08
30,50,70,4.661797e+08
30,50,80,4.525446e+08
30,50,90,4.469764e+08
30,50,100,4.381930e+08
30,50,1,9.814501e+09
30,50,2,7.265772e+09
30,50,3,5.358635e+09
30,50,5,1.776654e+09
30,50,10,9.826854e+08
30,50,20,7.947241e+08
30,50,30,7.498872e+08
30,50,40,7.283697e+08
30,50,50,7.159486e+08
30,50,60,6.966812e+08
30,50,70,6.760667e+08
30,50,80,6.524449e+08
30,50,90,6.325766e+08
30,50,100,6.208186e+08
30,50,1,3.869469e+09
30,50,2,1.483406e+09
30,50,3,9.908979e+08
30,50,5,7.743492e+08
30,50,10,4.389015e+08
30,50,20,3.089845e+08
30,50,30,2.717305e+08
30,50,40,2.633743e+08
30,50,50,2.543993e+08
30,50,60,2.482271e+08
30,50,70,2.346590e+08
30,50,80,2.215887e+08
30,50,90,2.164779e+08
30,50,100,2.112039e+08
30,50,1,7.604977e+09
30,50,2,4.557137e+09
30,50,3,3.795737e+09
30,50,5,1.235596e+09
30,50,10,7.330151e+08
30,50,20,5.015215e+08
30,50,30,4.594815e+08
30,50,40,4.455039e+08
30,50,50,4.358872e+08
30,50,60,3.839257e+08
30,50,70,3.766379e+08
30,50,80,3.650057e+08
30,50,90,3.586757e+08
30,50,100,3.521406e+08
30,50,1,5.230640e+09
30,50,2,4.616325e+09
30,50,3,1.648417e+09
30,50,5,9.908121e+08
30,50,10,5.787613e+08
30,50,20,4.242279e+08
30,50,30,3.821657e+08
30,50,40,3.662565e+08
30,50,50,3.510896e+08
30,50,60,3.430095e+08
