funcid,dim,milestone,error
21,50,1,1.051224e+03
21,50,2,9.441353e+02
21,50,3,8.775650e+02
21,50,5,7.444942e+02
21,50,10,7.269626e+02
21,50,20,7.170685e+02
21,50,30,7.072102e+02
21,50,40,6.968533e+02
21,50,50,6.858772e+02
21,50,60,6.777370e+02
21,50,70,6.604175e+02
21,50,80,6.546035e+02
21,50,90,6.480281e+02
21,50,100,6.437602e+02
21,50,1,1.213689e+03
21,50,2,9.088095e+02
21,50,3,8.334933e+02
21,50,5,7.730006e+02
21,50,10,6.839427e+02
21,50,20,6.699334e+02
21,50,30,6.615232e+02
21,50,40,6.529159e+02
21,50,50,6.439554e+02
21,50,60,6.355082e+02
21,50,70,6.270690e+02
21,50,80,6.182109e+02
21,50,90,6.084582e+02
21,50,100,6.002592e+02
21,50,1,1.081508e+03
21,50,2,9.058392e+02
21,50,3,7.372265e+02
21,50,5,7.069917e+02
21,50,10,6.966741e+02
21,50,20,6.797168e+02
21,50,30,6.736934e+02
21,50,40,6.587144e+02
21,50,50,6.539336e+02
21,50,60,6.465774e+02
21,50,70,6.405930e+02
21,50,80,6.307592e+02
21,50,90,6.255368e+02
21,50,100,6.188851e+02
21,50,1,1.055968e+03
21,50,2,9.664459e+02
21,50,3,8.500897e+02
21,50,5,7.912140e+02
21,50,10,7.393047e+02
21,50,20,7.186745e+02
21,50,30,7.092827e+02
21,50,40,6.986825e+02
21,50,50,6.875607e+02
21,50,60,6.823385e+02
21,50,70,6.772272e+02
21,50,80,6.710274e+02
21,50,90,6.628349e+02
21,50,100,6.565380e+02
21,50,1,1.189100e+03
21,50,2,9.478846e+02
21,50,3,8.759684e+02
21,50,5,6.894619e+02
21,50,10,6.690466e+02
21,50,20,6.235880e+02
21,50,30,6.172782e+02
21,50,40,6.098400e+02
21,50,50,6.027917e+02
21,50,60,5.937959e+02
21,50,70,5.867610e+02
21,50,80,5.805031e+02
21,50,90,5.705344e+02
21,50,100,5.607439e+02
21,50,1,1.271738e+03
