funcid,dim,milestone,error
4,10,1,6.600475e+02
4,10,2,4.748385e+02
4,10,3,4.596351e+02
4,10,5,3.622914e+02
4,10,10,1.516516e+02
4,10,20,5.563330e+01
4,10,30,4.145673e+01
4,10,40,3.760625e+01
4,10,50,3.715301e+01
4,10,60,3.666376e+01
4,10,70,3.634815e+01
4,10,80,3.628628e+01
4,10,90,3.611631e+01
4,10,100,3.597522e+01
4,10,1,1.326008e+03
4,10,2,1.191401e+03
4,10,3,6.942667e+02
4,10,5,3.538500e+02
4,10,10,6.846536e+01
4,10,20,5.024736e+01
4,10,30,4.655330e+01
4,10,40,4.554704e+01
4,10,50,4.502399e+01
4,10,60,4.464414e+01
4,10,70,4.429671e+01
4,10,80,4.413698e+01
4,10,90,4.396164e+01
4,10,100,4.335510e+01
4,10,1,1.497619e+03
4,10,2,1.272401e+03
4,10,3,7.499996e+02
4,10,5,4.410906e+02
4,10,10,2.187424e+02
4,10,20,9.743528e+01
4,10,30,6.834690e+01
4,10,40,5.200080e+01
4,10,50,5.022411e+01
4,10,60,4.927147e+01
4,10,70,4.865077e+01
4,10,80,4.407565e+01
4,10,90,4.248320e+01
4,10,100,4.200595e+01
4,10,1,4.966401e+02
4,10,2,4.865484e+02
4,10,3,2.123257e+02
4,10,5,1.975550e+02
4,10,10,9.782445e+01
4,10,20,5.281572e+01
4,10,30,4.325681e+01
4,10,40,4.028469e+01
4,10,50,3.952022e+01
4,10,60,3.934165e+01
4,10,70,3.910203e+01
4,10,80,3.892331e+01
4,10,90,3.876172e+01
4,10,100,3.848325e+01
4,10,1,1.793942e+03
4,10,2,1.195750e+03
4,10,3,5.302538e+02
4,10,5,1.982580e+02
4,10,10,1.363716e+02
4,10,20,8.113264e+01
4,10,30,7.669365e+01
4,10,40,6.593585e+01
4,10,50,6.190510e+01
4,10,60,6.017390e+01
4,10,70,5.887027e+01
4,10,80,5.810079e+01
4,10,90,5.739923e+01
4,10,100,5.731926e+01
4,10,1,1.212401e+03
4,10,2,6.188685e+02
4,10,3,5.024080e+02
4,10,5,1.441846e+02
4,10,10,7.702124e+01
4,10,20,6.456352e+01
4,10,30,4.880377e+01
4,10,40,4.791326e+01
4,10,50,4.757829e+01
4,10,60,4.735648e+01
4,10,70,4.723372e+01
4,10,80,4.692917e+01
4,10,90,4.686307e+01
4,10,100,4.665686e+01
4,10,1,1.169880e+03
4,10,2,1.125404e+03
4,10,3,9.275941e+02
4,10,5,4.635595e+02
4,10,10,8.335516e+01
4,10,20,6.608051e+01
4,10,30,6.528351e+01
4,10,40,5.721280e+01
4,10,50,5.694305e+01
4,10,60,5.654724e+01
4,10,70,5.636192e+01
4,10,80,5.616690e+01
4,10,90,5.604548e+01
4,10,100,5.592993e+01
4,10,1,1.458324e+03
4,10,2,1.426406e+03
4,10,3,7.509293e+02
4,10,5,5.042086e+02
4,10,10,1.084296e+02
4,10,20,9.196857e+01
4,10,30,8.217245e+01
4,10,40,7.606023e+01
4,10,50,7.522009e+01
4,10,60,7.460887e+01
4,10,70,7.365520e+01
4,10,80,7.345260e+01
4,10,90,7.322585e+01
4,10,100,7.305239e+01
4,10,1,6.987459e+02
4,10,2,6.745775e+02
4,10,3,4.155486e+02
4,10,5,2.003428e+02
4,10,10,1.239623e+02
4,10,20,6.931208e+01
4,10,30,4.525706e+01
4,10,40,4.479341e+01
4,10,50,4.463015e+01
4,10,60,4.329064e+01
4,10,70,4.282143e+01
4,10,80,4.231225e+01
4,10,90,4.209077e+01
4,10,100,4.195576e+01
4,10,1,1.033559e+03
4,10,2,1.033559e+03
4,10,3,8.988585e+02
4,10,5,2.107413e+02
4,10,10,9.784388e+01
4,10,20,1.635766e+01
4,10,30,1.538022e+01
4,10,40,1.508881e+01
4,10,50,1.488462e+01
4,10,60,1.477627e+01
4,10,70,1.471196e+01
4,10,80,1.457641e+01
4,10,90,1.445924e+01
4,10,100,1.435336e+01
4,10,1,7.468716e+02
4,10,2,7.150288e+02
4,10,3,4.531024e+02
4,10,5,2.520059e+02
4,10,10,8.611221e+01
4,10,20,8.423470e+01
4,10,30,8.283330e+01
4,10,40,8.209307e+01
4,10,50,8.165061e+01
4,10,60,8.015862e+01
4,10,70,7.944774e+01
4,10,80,7.924975e+01
4,10,90,7.899380e+01
4,10,100,7.848528e+01
4,10,1,1.396027e+03
4,10,2,1.045395e+03
4,10,3,5.872127e+02
4,10,5,3.372827e+02
4,10,10,1.021831e+02
4,10,20,7.644598e+01
4,10,30,6.445045e+01
4,10,40,6.370219e+01
4,10,50,6.351570e+01
4,10,60,6.331289e+01
4,10,70,6.320300e+01
4,10,80,6.085268e+01
4,10,90,5.735719e+01
4,10,100,5.709147e+01
4,10,1,1.282244e+03
4,10,2,3.492482e+02
4,10,3,2.776880e+02
4,10,5,2.770034e+02
4,10,10,1.769501e+02
4,10,20,4.849325e+01
4,10,30,3.550206e+01
4,10,40,3.352488e+01
4,10,50,3.238112e+01
4,10,60,3.205129e+01
4,10,70,3.189569e+01
4,10,80,3.159525e+01
4,10,90,3.129050e+01
4,10,100,3.035984e+01
4,10,1,1.969737e+03
4,10,2,1.158279e+03
4,10,3,3.204702e+02
4,10,5,1.981818e+02
4,10,10,7.436483e+01
4,10,20,5.567285e+01
4,10,30,5.139189e+01
4,10,40,4.988790e+01
4,10,50,4.427726e+01
4,10,60,4.354439e+01
4,10,70,4.313888e+01
4,10,80,4.294352e+01
4,10,90,4.287356e+01
4,10,100,4.213124e+01
4,10,1,1.637285e+03
4,10,2,1.427546e+03
4,10,3,1.103990e+03
4,10,5,7.208016e+02
4,10,10,5.310168e+01
4,10,20,5.276252e+01
4,10,30,5.241324e+01
4,10,40,5.182518e+01
4,10,50,5.145495e+01
4,10,60,5.127999e+01
4,10,70,5.091249e+01
4,10,80,5.047835e+01
4,10,90,5.010278e+01
4,10,100,4.937155e+01
4,10,1,1.041444e+03
4,10,2,9.622428e+02
4,10,3,6.347974e+02
4,10,5,1.967814e+02
4,10,10,6.670655e+01
4,10,20,4.921571e+01
4,10,30,4.830805e+01
4,10,40,4.783281e+01
4,10,50,4.724678e+01
4,10,60,4.637956e+01
4,10,70,4.619199e+01
4,10,80,4.604935e+01
4,10,90,4.577815e+01
4,10,100,4.492256e+01
4,10,1,7.708467e+02
4,10,2,6.034219e+02
4,10,3,5.124992e+02
4,10,5,3.155795e+02
4,10,10,1.326997e+02
4,10,20,7.066547e+01
4,10,30,6.105241e+01
4,10,40,6.050333e+01
4,10,50,6.007762e+01
4,10,60,5.994217e+01
4,10,70,5.952975e+01
4,10,80,5.939010e+01
4,10,90,5.918955e+01
4,10,100,5.890425e+01
4,10,1,2.077015e+03
4,10,2,3.739537e+02
4,10,3,3.727845e+02
4,10,5,2.460923e+02
4,10,10,1.029691e+02
4,10,20,6.689001e+01
4,10,30,6.632846e+01
4,10,40,6.584507e+01
4,10,50,6.479681e+01
4,10,60,6.438642e+01
4,10,70,6.415240e+01
4,10,80,6.384106e+01
4,10,90,6.342395e+01
4,10,100,6.326117e+01
4,10,1,7.093308e+02
4,10,2,6.101716e+02
4,10,3,4.733674e+02
4,10,5,1.033833e+02
4,10,10,4.879048e+01
4,10,20,4.261982e+01
4,10,30,3.667734e+01
4,10,40,3.637391e+01
4,10,50,3.619684e+01
4,10,60,3.596316e+01
4,10,70,3.581543e+01
4,10,80,3.567523e+01
4,10,90,3.563507e+01
4,10,100,3.557393e+01
4,10,1,6.767598e+02
4,10,2,5.234055e+02
4,10,3,4.538791e+02
4,10,5,2.182649e+02
4,10,10,1.368506e+02
4,10,20,6.504023e+01
4,10,30,5.639434e+01
4,10,40,4.968434e+01
4,10,50,4.889316e+01
4,10,60,4.857945e+01
4,10,70,4.840946e+01
4,10,80,4.837654e+01
4,10,90,4.822264e+01
4,10,100,4.800217e+01
4,10,1,1.185534e+03
4,10,2,1.181605e+03
4,10,3,9.933253e+02
4,10,5,1.661880e+02
4,10,10,8.091739e+01
4,10,20,7.333307e+01
4,10,30,4.528500e+01
4,10,40,4.391634e+01
4,10,50,4.382102e+01
4,10,60,4.371179e+01
4,10,70,4.331759e+01
4,10,80,4.298223e+01
4,10,90,4.270119e+01
4,10,100,4.244241e+01
4,10,1,1.335984e+03
4,10,2,1.302992e+03
4,10,3,8.540915e+02
4,10,5,4.881190e+02
4,10,10,1.874133e+02
4,10,20,1.134515e+02
4,10,30,5.200403e+01
4,10,40,5.073321e+01
4,10,50,4.874721e+01
4,10,60,4.582818e+01
4,10,70,4.497280e+01
4,10,80,4.425121e+01
4,10,90,4.381753e+01
4,10,100,4.346408e+01
4,10,1,1.369547e+03
4,10,2,9.663950e+02
4,10,3,6.463899e+02
4,10,5,3.674864e+02
4,10,10,1.928506e+02
4,10,20,8.139585e+01
4,10,30,4.844633e+01
4,10,40,4.681198e+01
4,10,50,4.623710e+01
4,10,60,4.578765e+01
4,10,70,4.559371e+01
4,10,80,4.519446e+01
4,10,90,4.463576e+01
4,10,100,4.391633e+01
4,10,1,1.259282e+03
4,10,2,6.493635e+02
4,10,3,6.310949e+02
4,10,5,3.142445e+02
4,10,10,9.460025e+01
4,10,20,6.422006e+01
4,10,30,4.949865e+01
4,10,40,4.101459e+01
4,10,50,3.810650e+01
4,10,60,3.721214e+01
4,10,70,3.624410e+01
4,10,80,3.580954e+01
4,10,90,3.520409e+01
4,10,100,3.501687e+01
4,10,1,1.247133e+03
4,10,2,3.293311e+02
4,10,3,3.139333e+02
4,10,5,2.900254e+02
4,10,10,5.745105e+01
4,10,20,4.561683e+01
4,10,30,3.404950e+01
4,10,40,3.383750e+01
4,10,50,3.357574e+01
4,10,60,3.346875e+01
4,10,70,3.312744e+01
4,10,80,3.284126e+01
4,10,90,3.259138e+01
4,10,100,3.212115e+01
4,10,1,1.226495e+03
4,10,2,9.619002e+02
4,10,3,3.773348e+02
4,10,5,3.443995e+02
4,10,10,8.372106e+01
4,10,20,4.486379e+01
4,10,30,4.471257e+01
4,10,40,4.246959e+01
4,10,50,4.204820e+01
4,10,60,4.171862e+01
4,10,70,4.130034e+01
4,10,80,4.088218e+01
4,10,90,4.046187e+01
4,10,100,3.996050e+01
4,10,1,1.268597e+03
4,10,2,1.033658e+03
4,10,3,8.111855e+02
4,10,5,2.835235e+02
4,10,10,1.229497e+02
4,10,20,4.790485e+01
4,10,30,2.872495e+01
4,10,40,2.523296e+01
4,10,50,2.441610e+01
4,10,60,2.394867e+01
4,10,70,2.365169e+01
4,10,80,2.319570e+01
4,10,90,2.280564e+01
4,10,100,2.240981e+01
4,10,1,1.612285e+03
4,10,2,1.433783e+03
4,10,3,9.555743e+02
4,10,5,3.686594e+02
4,10,10,1.147463e+02
4,10,20,6.552919e+01
4,10,30,6.511777e+01
4,10,40,6.501545e+01
4,10,50,6.116762e+01
4,10,60,6.097512e+01
4,10,70,6.069396e+01
4,10,80,6.047289e+01
4,10,90,6.036632e+01
4,10,100,6.013911e+01
4,10,1,1.912413e+03
4,10,2,1.846248e+03
4,10,3,1.289259e+03
4,10,5,3.975614e+02
4,10,10,2.009167e+02
4,10,20,8.937795e+01
4,10,30,6.928659e+01
4,10,40,6.505558e+01
4,10,50,6.428334e+01
4,10,60,6.377760e+01
4,10,70,6.067603e+01
4,10,80,6.045966e+01
4,10,90,6.014674e+01
4,10,100,5.997214e+01
4,10,1,2.059356e+03
4,10,2,2.004398e+03
4,10,3,6.130728e+02
4,10,5,3.552968e+02
4,10,10,1.108047e+02
4,10,20,1.027105e+02
4,10,30,6.034338e+01
4,10,40,5.934508e+01
4,10,50,5.908631e+01
4,10,60,5.860784e+01
4,10,70,5.845545e+01
4,10,80,5.790673e+01
4,10,90,5.757920e+01
4,10,100,5.727062e+01
4,10,1,1.018745e+03
4,10,2,9.849279e+02
4,10,3,7.186785e+02
4,10,5,3.680359e+02
4,10,10,1.755230e+02
4,10,20,9.254760e+01
4,10,30,6.997738e+01
4,10,40,6.939398e+01
4,10,50,6.852031e+01
4,10,60,6.789910e+01
4,10,70,6.772928e+01
4,10,80,6.748583e+01
4,10,90,6.693654e+01
4,10,100,6.661402e+01
