funcid,dim,milestone,error
15,30,1,7.010139e+08
15,30,2,4.409911e+08
15,30,3,1.313891e+08
15,30,5,5.917394e+07
15,30,10,2.295233e+07
15,30,20,8.240798e+06
15,30,30,5.334494e+06
15,30,40,4.363408e+06
15,30,50,3.335435e+06
15,30,60,2.527744e+06
15,30,70,1.218923e+06
15,30,80,4.135114e+05
15,30,90,8.604691e+04
15,30,100,1.832449e+04
15,30,1,6.201673e+08
15,30,2,4.948624e+08
15,30,3,3.942319e+08
15,30,5,3.447622e+08
15,30,10,2.933793e+07
15,30,20,1.114437e+07
15,30,30,3.800426e+06
15,30,40,2.267801e+06
15,30,50,1.889056e+06
15,30,60,9.600718e+05
15,30,70,4.278550e+05
15,30,80,1.939062e+05
15,30,90,5.440444e+04
15,30,100,1.199688e+04
15,30,1,6.155842e+08
15,30,2,3.805791e+08
15,30,3,3.231882e+08
15,30,5,2.775850e+08
15,30,10,1.360421e+08
15,30,20,3.338870e+07
15,30,30,2.316742e+07
15,30,40,2.031647e+07
15,30,50,1.807155e+07
15,30,60,1.679686e+07
15,30,70,1.459316e+07
15,30,80,1.134795e+07
15,30,90,1.041303e+07
15,30,100,9.066685e+06
15,30,1,5.722935e+08
15,30,2,3.263307e+08
15,30,3,3.019797e+08
15,30,5,1.079077e+08
15,30,10,4.595957e+07
15,30,20,4.012214e+07
15,30,30,3.333503e+07
15,30,40,2.634728e+07
15,30,50,2.103519e+07
15,30,60,1.865753e+07
15,30,70,1.750398e+07
15,30,80,1.415578e+07
15,30,90,1.290975e+07
15,30,100,8.813816e+06
15,30,1,8.020161e+08
15,30,2,6.670209e+08
15,30,3,5.662262e+08
15,30,5,4.053683e+08
15,30,10,3.671503e+07
15,30,20,6.351604e+06
15,30,30,5.365640e+06
15,30,40,3.244901e+06
15,30,50,2.640361e+06
15,30,60,2.013934e+06
15,30,70,1.491772e+06
15,30,80,1.070714e+06
15,30,90,7.108103e+05
15,30,100,5.434209e+05
15,30,1,7.156878e+08
15,30,2,4.162379e+08
15,30,3,2.411708e+08
15,30,5,8.757426e+07
15,30,10,7.107193e+07
15,30,20,2.458391e+07
15,30,30,1.918082e+07
15,30,40,1.482840e+07
15,30,50,1.320054e+07
15,30,60,1.116268e+07
15,30,70,1.007124e+07
15,30,80,8.424960e+06
15,30,90,6.716937e+06
15,30,100,6.126268e+06
15,30,1,1.458548e+09
15,30,2,8.330467e+08
15,30,3,2.736220e+08
15,30,5,1.927319e+08
15,30,10,1.211412e+08
15,30,20,3.417008e+07
15,30,30,1.455629e+07
15,30,40,1.186526e+07
15,30,50,5.906854e+06
15,30,60,4.650733e+06
15,30,70,3.346149e+06
15,30,80,2.410474e+06
15,30,90,2.056388e+06
15,30,100,1.536749e+06
15,30,1,4.138119e+08
15,30,2,3.379353e+08
15,30,3,3.022050e+08
15,30,5,1.135490e+08
15,30,10,1.519343e+06
15,30,20,7.003443e+05
15,30,30,2.353978e+05
15,30,40,6.823457e+04
15,30,50,1.590738e+04
15,30,60,1.197041e+04
15,30,70,1.188908e+04
15,30,80,1.188908e+04
15,30,90,1.188746e+04
15,30,100,1.188746e+04
15,30,1,1.409087e+09
15,30,2,1.729426e+08
15,30,3,1.370207e+08
15,30,5,7.775623e+07
15,30,10,6.461060e+07
15,30,20,2.200884e+06
15,30,30,1.849892e+06
15,30,40,1.028356e+06
15,30,50,8.907819e+05
15,30,60,6.937750e+05
15,30,70,4.612127e+05
15,30,80,1.343648e+05
15,30,90,3.336406e+04
15,30,100,1.576046e+04
15,30,1,1.201356e+09
15,30,2,8.518883e+08
15,30,3,6.651598e+08
15,30,5,9.871672e+07
15,30,10,1.388047e+07
15,30,20,9.925620e+06
15,30,30,3.856852e+06
15,30,40,2.281159e+06
15,30,50,1.782890e+06
15,30,60,1.131192e+06
15,30,70,6.277369e+05
15,30,80,9.665466e+04
15,30,90,2.401955e+04
15,30,100,8.367835e+03
15,30,1,7.167490e+08
15,30,2,3.321423e+08
15,30,3,1.507884e+08
15,30,5,5.294139e+07
15,30,10,1.861968e+07
15,30,20,1.556296e+07
15,30,30,1.161358e+07
15,30,40,9.755719e+06
15,30,50,3.829263e+06
15,30,60,2.941769e+06
15,30,70,1.452834e+06
15,30,80,8.196753e+05
15,30,90,5.753275e+05
15,30,100,1.897121e+05
15,30,1,7.446973e+08
15,30,2,6.553061e+08
15,30,3,3.554861e+08
15,30,5,5.603552e+07
15,30,10,4.459087e+07
15,30,20,2.513653e+07
15,30,30,1.684047e+07
15,30,40,1.477848e+07
15,30,50,2.798211e+06
15,30,60,1.972014e+06
15,30,70,1.292156e+06
15,30,80,7.683459e+05
15,30,90,2.613126e+05
15,30,100,1.692604e+05
15,30,1,1.054603e+09
15,30,2,4.164756e+08
15,30,3,3.554456e+08
15,30,5,3.361154e+08
15,30,10,1.026091e+08
15,30,20,3.415614e+07
15,30,30,1.526681e+07
15,30,40,1.252278e+07
15,30,50,2.169102e+05
15,30,60,9.663668e+04
15,30,70,2.474339e+04
15,30,80,1.294602e+04
15,30,90,1.201124e+04
15,30,100,1.195288e+04
15,30,1,1.869688e+09
15,30,2,6.091983e+08
15,30,3,4.364277e+08
15,30,5,2.959560e+08
15,30,10,1.972133e+07
15,30,20,1.346758e+07
15,30,30,1.090627e+07
15,30,40,9.757615e+06
15,30,50,8.471869e+06
15,30,60,7.052578e+06
15,30,70,6.354668e+06
15,30,80,5.226917e+06
15,30,90,3.996653e+06
15,30,100,3.169859e+06
15,30,1,8.830129e+08
15,30,2,5.670132e+08
15,30,3,1.388296e+08
15,30,5,1.999697e+07
15,30,10,1.332218e+07
15,30,20,2.019518e+06
15,30,30,1.480953e+06
15,30,40,1.160155e+06
15,30,50,8.033427e+05
15,30,60,4.460301e+05
15,30,70,2.004845e+05
15,30,80,6.343639e+04
15,30,90,1.358202e+04
15,30,100,7.191136e+03
15,30,1,3.566624e+08
15,30,2,4.357834e+07
15,30,3,3.403387e+07
15,30,5,1.335995e+07
15,30,10,1.083687e+07
15,30,20,8.340814e+06
15,30,30,7.488913e+06
15,30,40,6.180326e+06
15,30,50,4.023949e+06
15,30,60,3.362292e+06
15,30,70,2.822319e+06
