funcid,dim,milestone,error
21,30,1,6.758185e+02
21,30,2,6.380248e+02
21,30,3,5.631114e+02
21,30,5,4.892495e+02
21,30,10,4.508505e+02
21,30,20,4.473111e+02
21,30,30,4.452571e+02
21,30,40,4.432809e+02
21,30,50,4.405322e+02
21,30,60,4.374923e+02
21,30,70,4.344184e+02
21,30,80,4.316666e+02
21,30,90,4.297517e+02
21,30,100,4.259010e+02
21,30,1,7.169992e+02
21,30,2,5.886834e+02
21,30,3,5.178342e+02
21,30,5,4.819568e+02
21,30,10,4.674724e+02
21,30,20,4.495664e+02
21,30,30,4.200027e+02
21,30,40,4.160402e+02
21,30,50,4.141470e+02
21,30,60,4.121076e+02
21,30,70,4.097475e+02
21,30,80,4.051808e+02
21,30,90,4.028991e+02
21,30,100,3.991132e+02
21,30,1,7.296931e+02
21,30,2,5.537720e+02
21,30,3,4.720571e+02
21,30,5,3.774556e+02
21,30,10,3.428028e+02
21,30,20,2.879590e+02
21,30,30,2.837148e+02
21,30,40,2.794103e+02
21,30,50,2.764159e+02
21,30,60,2.676816e+02
21,30,70,2.661703e+02
21,30,80,2.646853e+02
21,30,90,2.624999e+02
21,30,100,2.612049e+02
21,30,1,6.638625e+02
21,30,2,6.053730e+02
21,30,3,5.819032e+02
21,30,5,5.419509e+02
21,30,10,4.847119e+02
21,30,20,3.040573e+02
21,30,30,2.858103e+02
21,30,40,2.820202e+02
21,30,50,2.804926e+02
21,30,60,2.791410e+02
21,30,70,2.773013e+02
21,30,80,2.757744e+02
21,30,90,2.752095e+02
21,30,100,2.744297e+02
21,30,1,6.852492e+02
21,30,2,5.652345e+02
21,30,3,5.469198e+02
21,30,5,5.024776e+02
21,30,10,3.997766e+02
21,30,20,3.859641e+02
21,30,30,3.841955e+02
21,30,40,3.824233e+02
21,30,50,3.807886e+02
21,30,60,3.791022e+02
21,30,70,3.771090e+02
21,30,80,3.757153e+02
21,30,90,3.740717e+02
21,30,100,3.706436e+02
21,30,1,7.343106e+02
21,30,2,6.098026e+02
21,30,3,5.547390e+02
21,30,5,5.183485e+02
21,30,10,4.317256e+02
21,30,20,4.166868e+02
21,30,30,4.138121e+02
21,30,40,4.116549e+02
21,30,50,4.098331e+02
21,30,60,4.056724e+02
21,30,70,4.023409e+02
21,30,80,4.003259e+02
21,30,90,3.971248e+02
21,30,100,3.948164e+02
21,30,1,7.035120e+02
21,30,2,6.327329e+02
21,30,3,5.782679e+02
21,30,5,4.873836e+02
21,30,10,3.513479e+02
21,30,20,3.080431e+02
21,30,30,2.830224e+02
21,30,40,2.786448e+02
21,30,50,2.739153e+02
21,30,60,2.707951e+02
21,30,70,2.678675e+02
21,30,80,2.665894e+02
21,30,90,2.653971e+02
21,30,100,2.637692e+02
21,30,1,6.550747e+02
21,30,2,6.353803e+02
21,30,3,5.443396e+02
21,30,5,4.834696e+02
21,30,10,4.691924e+02
21,30,20,4.638233e+02
21,30,30,3.034404e+02
21,30,40,2.826346e+02
21,30,50,2.792282e+02
21,30,60,2.778182e+02
21,30,70,2.766262e+02
21,30,80,2.750432e+02
21,30,90,2.736639e+02
21,30,100,2.723307e+02
21,30,1,6.557633e+02
21,30,2,6.022780e+02
21,30,3,5.312391e+02
21,30,5,5.139827e+02
21,30,10,4.667637e+02
21,30,20,4.439698e+02
21,30,30,4.408673e+02
21,30,40,4.386142e+02
21,30,50,4.359782e+02
21,30,60,4.318930e+02
21,30,70,4.295241e+02
21,30,80,4.283041e+02
21,30,90,4.239050e+02
21,30,100,4.217734e+02
21,30,1,6.773852e+02
21,30,2,6.131668e+02
21,30,3,4.911514e+02
21,30,5,4.714979e+02
21,30,10,4.694605e+02
21,30,20,4.497398e+02
21,30,30,4.284744e+02
21,30,40,4.259489e+02
21,30,50,4.219872e+02
21,30,60,4.177484e+02
21,30,70,4.159462e+02
21,30,80,4.122591e+02
21,30,90,4.102919e+02
21,30,100,4.072296e+02
21,30,1,6.876971e+02
21,30,2,5.397417e+02
21,30,3,5.157974e+02
21,30,5,4.934626e+02
21,30,10,4.640895e+02
21,30,20,4.312802e+02
21,30,30,4.283106e+02
21,30,40,4.246758e+02
21,30,50,4.211389e+02
21,30,60,4.152344e+02
21,30,70,4.131941e+02
21,30,80,4.092377e+02
21,30,90,4.068984e+02
21,30,100,4.054603e+02
21,30,1,6.254909e+02
21,30,2,5.910605e+02
21,30,3,5.230590e+02
21,30,5,3.692511e+02
21,30,10,2.559107e+02
21,30,20,2.479234e+02
21,30,30,2.464865e+02
21,30,40,2.452841e+02
21,30,50,2.445096e+02
21,30,60,2.436822e+02
21,30,70,2.429870e+02
21,30,80,2.415876e+02
21,30,90,2.408355e+02
21,30,100,2.402291e+02
21,30,1,6.819051e+02
21,30,2,5.815457e+02
21,30,3,5.468326e+02
21,30,5,4.594237e+02
21,30,10,4.290769e+02
21,30,20,4.243422e+02
21,30,30,4.218386e+02
21,30,40,4.186582e+02
21,30,50,4.130499e+02
21,30,60,4.115132e+02
21,30,70,4.090238e+02
21,30,80,4.065953e+02
21,30,90,4.043726e+02
21,30,100,4.017372e+02
21,30,1,6.504227e+02
21,30,2,6.008851e+02
21,30,3,5.835883e+02
21,30,5,4.764098e+02
21,30,10,4.395844e+02
21,30,20,4.208660e+02
21,30,30,4.172772e+02
21,30,40,4.143373e+02
21,30,50,4.120211e+02
21,30,60,4.082052e+02
21,30,70,4.058817e+02
21,30,80,4.051537e+02
21,30,90,4.030553e+02
21,30,100,4.003558e+02
21,30,1,6.893031e+02
21,30,2,6.026970e+02
21,30,3,5.431038e+02
21,30,5,4.987914e+02
21,30,10,3.961654e+02
21,30,20,3.875312e+02
21,30,30,3.827394e+02
21,30,40,3.808090e+02
21,30,50,3.785956e+02
21,30,60,3.768172e+02
21,30,70,3.737027e+02
21,30,80,3.703035e+02
21,30,90,3.677731e+02
