funcid,dim,milestone,error
4,30,1,1.749551e+04
4,30,2,1.122837e+04
4,30,3,5.614273e+03
4,30,5,3.524027e+03
4,30,10,2.317841e+03
4,30,20,1.334572e+03
4,30,30,9.629358e+02
4,30,40,9.481262e+02
4,30,50,9.410395e+02
4,30,60,9.157985e+02
4,30,70,9.032889e+02
4,30,80,8.990770e+02
4,30,90,8.881930e+02
4,30,100,8.806798e+02
4,30,1,1.696684e+04
4,30,2,8.834589e+03
4,30,3,7.587147e+03
4,30,5,3.583767e+03
4,30,10,2.544893e+03
4,30,20,2.244200e+03
4,30,30,2.213666e+03
4,30,40,2.194905e+03
4,30,50,2.171115e+03
4,30,60,2.161829e+03
4,30,70,2.141156e+03
4,30,80,2.125452e+03
4,30,90,2.104910e+03
4,30,100,2.090337e+03
4,30,1,2.142254e+04
4,30,2,1.233238e+04
4,30,3,7.416395e+03
4,30,5,3.498198e+03
4,30,10,2.085476e+03
4,30,20,1.145877e+03
4,30,30,9.816584e+02
4,30,40,8.312062e+02
4,30,50,8.241761e+02
4,30,60,8.114185e+02
4,30,70,8.062176e+02
4,30,80,8.000999e+02
4,30,90,7.938608e+02
4,30,100,7.832503e+02
4,30,1,1.733478e+04
4,30,2,1.270176e+04
4,30,3,8.767157e+03
4,30,5,4.397488e+03
4,30,10,1.992842e+03
4,30,20,1.353175e+03
4,30,30,1.327657e+03
4,30,40,1.314641e+03
4,30,50,1.297480e+03
4,30,60,1.287130e+03
4,30,70,1.280181e+03
4,30,80,1.272352e+03
4,30,90,1.265185e+03
4,30,100,1.259189e+03
4,30,1,1.723372e+04
4,30,2,1.367631e+04
4,30,3,9.755741e+03
4,30,5,4.361608e+03
4,30,10,2.983719e+03
4,30,20,1.788662e+03
4,30,30,1.781443e+03
4,30,40,1.700828e+03
4,30,50,1.685237e+03
4,30,60,1.670855e+03
4,30,70,1.599989e+03
4,30,80,1.594722e+03
4,30,90,1.584050e+03
4,30,100,1.577072e+03
4,30,1,1.629011e+04
4,30,2,1.101083e+04
4,30,3,6.230971e+03
4,30,5,2.152057e+03
4,30,10,9.267527e+02
4,30,20,6.665212e+02
4,30,30,6.583407e+02
4,30,40,6.524951e+02
4,30,50,6.450632e+02
4,30,60,6.363424e+02
4,30,70,6.294533e+02
4,30,80,6.242090e+02
4,30,90,6.141302e+02
4,30,100,6.110222e+02
4,30,1,2.249717e+04
4,30,2,1.141982e+04
4,30,3,5.806431e+03
4,30,5,4.031986e+03
4,30,10,3.781318e+03
4,30,20,2.885945e+03
4,30,30,2.779737e+03
4,30,40,2.749046e+03
4,30,50,2.732333e+03
4,30,60,2.673735e+03
4,30,70,2.661279e+03
4,30,80,2.643814e+03
4,30,90,2.632716e+03
4,30,100,2.609366e+03
4,30,1,1.722800e+04
4,30,2,1.124590e+04
4,30,3,6.721270e+03
4,30,5,3.038124e+03
4,30,10,1.648146e+03
4,30,20,1.241382e+03
4,30,30,9.408229e+02
4,30,40,9.331101e+02
4,30,50,9.233909e+02
4,30,60,9.167500e+02
4,30,70,8.778214e+02
4,30,80,8.670621e+02
4,30,90,8.583498e+02
4,30,100,8.529727e+02
4,30,1,1.900289e+04
4,30,2,9.813502e+03
4,30,3,6.730358e+03
4,30,5,4.094129e+03
4,30,10,2.565881e+03
4,30,20,2.383289e+03
4,30,30,2.339230e+03
4,30,40,2.277021e+03
4,30,50,2.252745e+03
4,30,60,2.236263e+03
4,30,70,2.224900e+03
4,30,80,2.201844e+03
4,30,90,2.191148e+03
4,30,100,2.183276e+03
4,30,1,1.784841e+04
4,30,2,1.214404e+04
4,30,3,6.253154e+03
4,30,5,3.680567e+03
4,30,10,2.259113e+03
4,30,20,1.641339e+03
4,30,30,1.612666e+03
4,30,40,1.603178e+03
4,30,50,1.592138e+03
4,30,60,1.583386e+03
4,30,70,1.574699e+03
4,30,80,1.568034e+03
4,30,90,1.560804e+03
4,30,100,1.544862e+03
4,30,1,1.257930e+04
4,30,2,7.910950e+03
4,30,3,4.943116e+03
4,30,5,2.954688e+03
4,30,10,1.707030e+03
4,30,20,1.675186e+03
4,30,30,1.660376e+03
4,30,40,1.486693e+03
4,30,50,1.470457e+03
4,30,60,1.458231e+03
4,30,70,1.443668e+03
4,30,80,1.431147e+03
4,30,90,1.423337e+03
4,30,100,1.400706e+03
4,30,1,2.004062e+04
4,30,2,1.292746e+04
4,30,3,7.499427e+03
4,30,5,2.255631e+03
4,30,10,9.868671e+02
4,30,20,6.564439e+02
4,30,30,6.446158e+02
4,30,40,6.383357e+02
4,30,50,6.297502e+02
4,30,60,6.235249e+02
4,30,70,6.173053e+02
4,30,80,6.067547e+02
4,30,90,6.028366e+02
4,30,100,5.960049e+02
4,30,1,2.569829e+04
4,30,2,1.074884e+04
4,30,3,7.166407e+03
4,30,5,3.587843e+03
4,30,10,3.160976e+03
4,30,20,2.799274e+03
4,30,30,2.096580e+03
4,30,40,1.825708e+03
4,30,50,1.802249e+03
4,30,60,1.783900e+03
4,30,70,1.770116e+03
4,30,80,1.752462e+03
4,30,90,1.736568e+03
4,30,100,1.727922e+03
4,30,1,1.834771e+04
4,30,2,1.037069e+04
4,30,3,4.766472e+03
4,30,5,2.390977e+03
4,30,10,1.104984e+03
4,30,20,8.255715e+02
4,30,30,8.119065e+02
4,30,40,8.058566e+02
4,30,50,7.916696e+02
4,30,60,7.830185e+02
4,30,70,7.754704e+02
4,30,80,7.715638e+02
4,30,90,7.671684e+02
4,30,100,7.573197e+02
4,30,1,1.553092e+04
4,30,2,5.789693e+03
4,30,3,4.381283e+03
4,30,5,2.424577e+03
4,30,10,2.111191e+03
4,30,20,1.926972e+03
4,30,30,1.908187e+03
4,30,40,1.832025e+03
4,30,50,1.814634e+03
4,30,60,1.802324e+03
4,30,70,1.784604e+03
4,30,80,1.773134e+03
4,30,90,1.764558e+03
4,30,100,1.756408e+03
4,30,1,1.691040e+04
4,30,2,8.532300e+03
4,30,3,6.919553e+03
4,30,5,3.335884e+03
4,30,10,2.335541e+03
4,30,20,2.243994e+03
4,30,30,2.212265e+03
4,30,40,2.164573e+03
4,30,50,2.149586e+03
4,30,60,2.138794e+03
4,30,70,2.124976e+03
4,30,80,2.080464e+03
4,30,90,2.066060e+03
4,30,100,2.057163e+03
4,30,1,1.762010e+04
4,30,2,1.098630e+04
4,30,3,7.832699e+03
4,30,5,3.205451e+03
4,30,10,1.372825e+03
4,30,20,1.053884e+03
4,30,30,1.042603e+03
4,30,40,1.036598e+03
4,30,50,1.010796e+03
4,30,60,1.004046e+03
4,30,70,9.974621e+02
4,30,80,9.920907e+02
