alg,fitness
AM-ALL,-3.11207
AM-ALL,-3.12253
AM-ALL,-3.13526
AM-ALL,-3.15583
AM-ALL,-3.10739
AM-ALL,-3.10722
AM-ALL,-3.10643
AM-ALL,-3.10192
AM-ALL,-3.16377
AM-ALL,-3.05998
AM-ALL,-3.0271
AM-ALL,-3.0912
AM-ALL,-3.20033
AM-ALL,-3.20471
AM-ALL,-3.10361
AM-ALL,-3.10912
AM-ALL,-3.15303
AM-ALL,-3.0514
AM-ALL,-3.09171
AM-ALL,-3.08047
AM-ALL,-3.0951
AM-ALL,-3.0919
AM-ALL,-3.15545
AM-ALL,-3.13097
AM-ALL,-3.21619
AM-ALL,-3.13262
AM-ALL,-3.09538
AM-ALL,-3.12269
AM-ALL,-3.09643
AM-ALL,-3.1676
AM-ALL,-3.05686
AM-ALL,-3.11839
AM-ALL,-3.0843
AM-RAND,-2.81832
AM-RAND,-2.80664
AM-RAND,-2.83033
AM-RAND,-2.83117
AM-RAND,-2.81405
AM-RAND,-2.81546
AM-RAND,-2.81371
AM-RAND,-2.81612
AM-RAND,-2.81937
AM-RAND,-2.82493
AM-RAND,-2.83258
AM-RAND,-2.80637
AM-RAND,-2.81301
AM-RAND,-2.81585
AM-RAND,-2.82242
AM-RAND,-2.8248
AM-RAND,-2.82259
AM-RAND,-2.81088
AM-RAND,-2.82261
AM-RAND,-2.81626
AM-RAND,-2.8239
AM-RAND,-2.81532
AM-RAND,-2.83436
AM-RAND,-2.81276
AM-RAND,-2.82302
AM-RAND,-2.84701
AM-RAND,-2.83096
AM-RAND,-2.82958
AM-RAND,-2.82251
AM-RAND,-2.81998
AM-RAND,-2.83289
AM-RAND,-2.8216
AM-RAND,-2.81725
AM-RAND,-2.82175
AM-RAND,-2.81878
AM-RAND,-2.80276
AM-RAND,-2.83329
AM-RAND,-2.82407
AM-RAND,-2.82214
AM-RAND,-2.84373
AM-RAND,-2.84174
AM-RAND,-2.84531
AM-RAND,-2.81151
AM-RAND,-2.82418
AM-RAND,-2.83122
AM-RAND,-2.82081
AM-RAND,-2.80786
AM-RAND,-2.82166
AM-RAND,-2.83125
AM-RAND,-2.82388
AM-BEST,-2.81915
AM-BEST,-2.80359
AM-BEST,-2.8122
AM-BEST,-2.8152
AM-BEST,-2.81351
AM-BEST,-2.81982
AM-BEST,-2.80609
AM-BEST,-2.81981
AM-BEST,-2.80594
AM-BEST,-2.80977
AM-BEST,-2.81674
AM-BEST,-2.80637
AM-BEST,-2.81967
AM-BEST,-2.82441
AM-BEST,-2.81161
AM-BEST,-2.81184
AM-BEST,-2.81485
AM-BEST,-2.8131
AM-BEST,-2.81962
AM-BEST,-2.8198
AM-BEST,-2.81476
AM-BEST,-2.80947
AM-BEST,-2.83581
AM-BEST,-2.80422
AM-BEST,-2.81002
AM-BEST,-2.82533
AM-BEST,-2.81503
AM-BEST,-2.82402
AM-BEST,-2.80978
AM-BEST,-2.81387
AM-BEST,-2.8189
AM-BEST,-2.81035
AM-BEST,-2.8115
AM-BEST,-2.81245
AM-BEST,-2.80368
AM-BEST,-2.80365
AM-BEST,-2.81829
AM-BEST,-2.81858
AM-BEST,-2.82333
AM-BEST,-2.82365
AM-BEST,-2.84458
AM-BEST,-2.82773
AM-BEST,-2.81695
AM-BEST,-2.81548
AM-BEST,-2.82007
AM-BEST,-2.8122
AM-BEST,-2.82315
AM-BEST,-2.82141
AM-BEST,-2.81245
AM-BEST,-2.80861
AGG-GAUSS,-3.02063
AGG-GAUSS,-3.04543
AGG-GAUSS,-3.06453
AGG-GAUSS,-3.10084
AGG-GAUSS,-3.06827
AGG-GAUSS,-3.05068
AGG-GAUSS,-3.02132
AGG-GAUSS,-3.04902
AGG-GAUSS,-3.13958
AGG-GAUSS,-3.0652
AGG-GAUSS,-3.07485
AGG-GAUSS,-3.01146
AGG-GAUSS,-3.01996
AGG-GAUSS,-2.99101
AGG-GAUSS,-3.06281
AGG-GAUSS,-3.09056
AGG-GAUSS,-3.03073
AGG-GAUSS,-3.045
AGG-GAUSS,-3.07239
AGG-GAUSS,-3.06394
AGG-GAUSS,-3.05722
AGG-GAUSS,-3.05055
AGG-GAUSS,-3.09272
AGG-GAUSS,-3.03505
AGG-GAUSS,-3.04107
AGG-GAUSS,-3.09702
AGG-GAUSS,-3.01797
AGG-GAUSS,-2.98263
AGG-GAUSS,-3.10204
AGG-GAUSS,-3.07031
AGG-GAUSS,-3.086
AGG-GAUSS,-3.06799
AGG-GAUSS,-3.01397
AGG-GAUSS,-3.05291
AGG-GAUSS,-3.02287
AGG-GAUSS,-3.04102
AGG-GAUSS,-3.05071
AGG-GAUSS,-3.09603
AGG-GAUSS,-3.07729
AGG-GAUSS,-3.01958
AGG-GAUSS,-3.04273
AGG-GAUSS,-3.0519
AGG-GAUSS,-3.03363
AGG-GAUSS,-3.04306
AGG-GAUSS,-3.06425
AGG-GAUSS,-3.08099
AGG-GAUSS,-3.02294
AGG-GAUSS,-3.00859
AGG-GAUSS,-3.01238
AGG-GAUSS,-3.10175
AM-LSCH,-2.79238
AM-LSCH,-2.79102
AM-LSCH,-2.79162
AM-LSCH,-2.79105
AM-LSCH,-2.7911
AM-LSCH,-2.79073
AM-LSCH,-2.79137
AM-LSCH,-2.79079
AM-LSCH,-2.79211
AM-LSCH,-2.79119
AM-LSCH,-2.79106
AM-LSCH,-2.79095
AM-LSCH,-2.7908
AM-LSCH,-2.79081
AM-LSCH,-2.79101
AM-LSCH,-2.79139
AM-LSCH,-2.7926
AM-LSCH,-2.79078
AM-LSCH,-2.79098
AM-LSCH,-2.79097
AM-LSCH,-2.79082
AM-LSCH,-2.79094
AM-LSCH,-2.7914
AM-LSCH,-2.79083
AM-LSCH,-2.79258
AM-LSCH,-2.79205
AM-LSCH,-2.79582
AM-LSCH,-2.79398
AM-LSCH,-2.79089
AM-LSCH,-2.79083
AM-LSCH,-2.79089
AM-LSCH,-2.79141
AM-LSCH,-2.79082
AM-LSCH,-2.79168
AM-LSCH,-2.79097
AM-LSCH,-2.79102
AM-LSCH,-2.7915
AM-LSCH,-2.79082
AM-LSCH,-2.79077
AM-LSCH,-2.79276
AM-LSCH,-2.79174
AM-LSCH,-2.79102
AM-LSCH,-2.79249
AM-LSCH,-2.79082
AM-LSCH,-2.79157
AM-LSCH,-2.7915
AM-LSCH,-2.79092
AM-LSCH,-2.79117
AM-LSCH,-2.79078
AM-LSCH,-2.7916
DE,-2.81077
DE,-2.79461
DE,-2.79273
DE,-2.80213
DE,-2.79137
DE,-2.80787
DE,-2.79368
DE,-2.81845
DE,-2.79223
DE,-2.84121
DE,-2.86137
DE,-2.84033
DE,-2.79132
DE,-2.82822
DE,-2.8103
DE,-2.81473
DE,-2.79299
DE,-2.79219
DE,-2.83446
DE,-2.79139
DE,-2.82178
DE,-2.79474
DE,-2.79127
DE,-2.79146
DE,-2.82748
DE,-2.79401
DE,-2.79163
DE,-2.80265
DE,-2.8123
DE,-2.79469
DE,-2.80305
DE,-2.79114
DE,-2.79272
DE,-2.83254
DE,-2.79163
DE,-2.7933
DE,-2.792
DE,-2.7919
DE,-2.79096
DE,-2.8141
DE,-2.8586
DE,-2.80958
DE,-2.79226
DE,-2.80493
DE,-2.79162
DE,-2.79459
DE,-2.81395
DE,-2.80419
DE,-2.84689
DE,-2.79476
ES,-3.28663
ES,-3.33198
ES,-3.3052
ES,-3.28334
ES,-3.27418
ES,-3.30227
ES,-3.26613
ES,-3.28562
ES,-3.31943
ES,-3.34303
ES,-3.31367
ES,-3.25883
ES,-3.27773
ES,-3.23026
ES,-3.28508
ES,-3.31114
ES,-3.32191
ES,-3.30368
ES,-3.35458
ES,-3.2705
ES,-3.31941
ES,-3.32615
ES,-3.31125
ES,-3.26004
ES,-3.29555
ES,-3.27521
ES,-3.26865
ES,-3.24059
ES,-3.29636
ES,-3.2797
ES,-3.29335
ES,-3.29233
ES,-3.32738
ES,-3.32995
ES,-3.35299
ES,-3.2874
ES,-3.32474
ES,-3.30525
ES,-3.32289
ES,-3.25862
ES,-3.35209
ES,-3.30984
ES,-3.27476
ES,-3.31702
ES,-3.27928
ES,-3.34121
ES,-3.29448
ES,-3.35422
ES,-3.24521
ES,-3.32629
BMB,-2.98355
BMB,-3.10156
BMB,-2.98075
BMB,-2.98813
BMB,-2.94067
BMB,-2.99283
BMB,-2.97734
BMB,-2.96933
BMB,-3.10165
BMB,-3.04103
BMB,-2.97765
BMB,-2.96421
BMB,-2.99623
BMB,-3.03918
BMB,-2.99645
BMB,-2.95451
BMB,-3.09296
BMB,-3.06788
BMB,-3.00748
BMB,-3.05462
BMB,-2.99333
BMB,-2.99526
BMB,-2.9402
BMB,-2.99585
BMB,-2.97206
BMB,-2.99658
BMB,-3.03796
BMB,-2.96297
BMB,-3.08383
BMB,-2.95479
BMB,-3.05637
BMB,-2.99979
BMB,-2.95245
BMB,-3.03822
BMB,-3.04955
BMB,-2.99368
BMB,-2.97468
BMB,-3.00334
BMB,-3.01734
BMB,-2.98967
BMB,-2.98098
BMB,-2.96335
BMB,-2.98156
BMB,-3.00298
BMB,-2.95196
BMB,-3.15112
BMB,-3.06586
BMB,-2.96713
BMB,-2.98212
BMB,-2.99884
ILS,-3.15123
ILS,-3.16391
ILS,-3.04851
ILS,-3.11401
ILS,-3.0353
ILS,-3.14053
ILS,-2.97734
ILS,-3.19847
ILS,-3.1396
ILS,-3.15624
ILS,-3.24844
ILS,-2.96421
ILS,-3.10641
ILS,-3.03918
ILS,-2.99645
ILS,-3.10839
ILS,-3.19987
ILS,-3.06788
ILS,-3.17665
ILS,-3.10146
ILS,-3.12409
ILS,-3.19157
ILS,-3.16493
ILS,-3.10579
ILS,-3.05169
ILS,-2.99774
ILS,-3.11929
ILS,-3.02753
ILS,-3.08383
ILS,-2.95479
ILS,-3.20019
ILS,-3.211
ILS,-2.99289
ILS,-3.16974
ILS,-3.18269
ILS,-3.04485
ILS,-3.22522
ILS,-3.16432
ILS,-3.11902
ILS,-2.99656
ILS,-2.98346
ILS,-3.19464
ILS,-3.01752
ILS,-3.15875
ILS,-3.21353
ILS,-3.22003
ILS,-3.11461
ILS,-3.24499
ILS,-3.0632
ILS,-3.22915
ILS-ES,-3.28985
ILS-ES,-3.35984
ILS-ES,-3.28386
ILS-ES,-3.28698
ILS-ES,-3.22948
ILS-ES,-3.33017
ILS-ES,-3.29084
ILS-ES,-3.33075
ILS-ES,-3.38073
ILS-ES,-3.35781
ILS-ES,-3.33321
ILS-ES,-3.21772
ILS-ES,-3.33179
ILS-ES,-3.26317
ILS-ES,-3.31498
ILS-ES,-3.29309
ILS-ES,-3.36442
ILS-ES,-3.31854
ILS-ES,-3.35888
ILS-ES,-3.31002
ILS-ES,-3.28863
ILS-ES,-3.352
ILS-ES,-3.32048
ILS-ES,-3.28847
ILS-ES,-3.26859
ILS-ES,-3.31368
ILS-ES,-3.32014
ILS-ES,-3.24991
ILS-ES,-3.31464
ILS-ES,-3.2364
ILS-ES,-3.33221
ILS-ES,-3.26705
ILS-ES,-3.26974
ILS-ES,-3.32471
ILS-ES,-3.31862
ILS-ES,-3.29979
ILS-ES,-3.36568
ILS-ES,-3.34472
ILS-ES,-3.33093
ILS-ES,-3.2914
ILS-ES,-3.32507
ILS-ES,-3.33348
ILS-ES,-3.27947
ILS-ES,-3.33533
ILS-ES,-3.31026
ILS-ES,-3.38167
ILS-ES,-3.31487
ILS-ES,-3.3218
ILS-ES,-3.26336
ILS-ES,-3.35519
ILS-ES-CHC,-3.28663
ILS-ES-CHC,-3.32957
ILS-ES-CHC,-3.3052
ILS-ES-CHC,-3.28334
ILS-ES-CHC,-3.27418
ILS-ES-CHC,-3.30227
ILS-ES-CHC,-3.26613
ILS-ES-CHC,-3.28562
ILS-ES-CHC,-3.31943
ILS-ES-CHC,-3.34303
ILS-ES-CHC,-3.31191
ILS-ES-CHC,-3.25883
ILS-ES-CHC,-3.27773
ILS-ES-CHC,-3.23026
ILS-ES-CHC,-3.28508
ILS-ES-CHC,-3.31114
ILS-ES-CHC,-3.32191
ILS-ES-CHC,-3.30368
ILS-ES-CHC,-3.35458
ILS-ES-CHC,-3.2705
ILS-ES-CHC,-3.31941
ILS-ES-CHC,-3.32362
ILS-ES-CHC,-3.31125
ILS-ES-CHC,-3.26004
ILS-ES-CHC,-3.29555
ILS-ES-CHC,-3.27521
ILS-ES-CHC,-3.26865
ILS-ES-CHC,-3.24059
ILS-ES-CHC,-3.29636
ILS-ES-CHC,-3.2797
ILS-ES-CHC,-3.29335
ILS-ES-CHC,-3.29233
ILS-ES-CHC,-3.32738
ILS-ES-CHC,-3.32995
ILS-ES-CHC,-3.34833
ILS-ES-CHC,-3.2874
ILS-ES-CHC,-3.32474
ILS-ES-CHC,-3.30525
ILS-ES-CHC,-3.32289
ILS-ES-CHC,-3.25862
ILS-ES-CHC,-3.31256
ILS-ES-CHC,-3.30984
ILS-ES-CHC,-3.27476
ILS-ES-CHC,-3.31702
ILS-ES-CHC,-3.27928
ILS-ES-CHC,-3.31244
ILS-ES-CHC,-3.29448
ILS-ES-CHC,-3.31945
ILS-ES-CHC,-3.24517
ILS-ES-CHC,-3.31635
