funcid,dim,milestone,error
24,10,1,4.808811e+02
24,10,2,4.196682e+02
24,10,3,4.196681e+02
24,10,5,1.541348e+02
24,10,10,1.325402e+02
24,10,20,1.001576e+02
24,10,30,1.000056e+02
24,10,40,1.000003e+02
24,10,50,1.000001e+02
24,10,60,1.000000e+02
24,10,70,1.000000e+02
24,10,80,1.000000e+02
24,10,90,1.000000e+02
24,10,100,1.000000e+02
24,10,1,3.634649e+02
24,10,2,2.810000e+02
24,10,3,2.809612e+02
24,10,5,1.940092e+02
24,10,10,1.103917e+02
24,10,20,1.001319e+02
24,10,30,1.000049e+02
24,10,40,1.000004e+02
24,10,50,1.000001e+02
24,10,60,1.000001e+02
24,10,70,1.000000e+02
24,10,80,1.000000e+02
24,10,90,1.000000e+02
24,10,100,1.000000e+02
24,10,1,3.513182e+02
24,10,2,2.767892e+02
24,10,3,2.767619e+02
24,10,5,2.015702e+02
24,10,10,1.467130e+02
24,10,20,1.008936e+02
24,10,30,1.000107e+02
24,10,40,1.000008e+02
24,10,50,1.000002e+02
24,10,60,1.000001e+02
24,10,70,1.000000e+02
24,10,80,1.000000e+02
24,10,90,1.000000e+02
24,10,100,1.000000e+02
24,10,1,3.320912e+02
24,10,2,2.019146e+02
24,10,3,2.005025e+02
24,10,5,1.404697e+02
24,10,10,1.088872e+02
24,10,20,1.000648e+02
24,10,30,1.000038e+02
24,10,40,1.000005e+02
24,10,50,1.000001e+02
24,10,60,1.000001e+02
24,10,70,1.000000e+02
24,10,80,1.000000e+02
24,10,90,1.000000e+02
24,10,100,1.000000e+02
24,10,1,3.003264e+02
24,10,2,2.457783e+02
24,10,3,2.457230e+02
24,10,5,1.966841e+02
24,10,10,1.620271e+02
24,10,20,1.031874e+02
24,10,30,1.000145e+02
24,10,40,1.000011e+02
24,10,50,1.000002e+02
24,10,60,1.000001e+02
24,10,70,1.000000e+02
24,10,80,1.000000e+02
24,10,90,1.000000e+02
24,10,100,1.000000e+02
24,10,1,3.692001e+02
24,10,2,2.429996e+02
24,10,3,2.428928e+02
24,10,5,2.023153e+02
24,10,10,1.476379e+02
24,10,20,1.008724e+02
24,10,30,1.000073e+02
24,10,40,1.000004e+02
24,10,50,1.000002e+02
24,10,60,1.000001e+02
24,10,70,1.000000e+02
24,10,80,1.000000e+02
24,10,90,1.000000e+02
24,10,100,1.000000e+02
24,10,1,3.325549e+02
24,10,2,2.436325e+02
24,10,3,2.424991e+02
24,10,5,1.927222e+02
24,10,10,1.365184e+02
24,10,20,1.002642e+02
