funcid,dim,milestone,error
12,50,1,7.655166e+09
12,50,2,1.848689e+09
12,50,3,7.369381e+08
12,50,5,3.407394e+08
12,50,10,1.363160e+08
12,50,20,6.392621e+07
12,50,30,3.414786e+07
12,50,40,1.887956e+07
12,50,50,1.289880e+07
12,50,60,1.045793e+07
12,50,70,9.116263e+06
12,50,80,8.178280e+06
12,50,90,7.404300e+06
12,50,100,6.867997e+06
12,50,1,7.817566e+09
12,50,2,2.295403e+09
12,50,3,8.847158e+08
12,50,5,1.227520e+08
12,50,10,7.732579e+07
12,50,20,5.394183e+07
12,50,30,4.152017e+07
12,50,40,3.220411e+07
12,50,50,2.673573e+07
12,50,60,2.339506e+07
12,50,70,2.008155e+07
12,50,80,1.714764e+07
12,50,90,1.490965e+07
12,50,100,1.326189e+07
12,50,1,7.440602e+09
12,50,2,2.321896e+09
12,50,3,7.298216e+08
12,50,5,3.283097e+08
12,50,10,1.000772e+08
12,50,20,7.402455e+07
12,50,30,3.813248e+07
12,50,40,2.315486e+07
12,50,50,1.752481e+07
12,50,60,1.433796e+07
12,50,70,1.252043e+07
12,50,80,1.144472e+07
12,50,90,1.056868e+07
12,50,100,9.878279e+06
12,50,1,3.506699e+09
12,50,2,1.080489e+09
12,50,3,4.663158e+08
12,50,5,8.984658e+07
12,50,10,4.317031e+07
12,50,20,2.562725e+07
12,50,30,1.965013e+07
12,50,40,1.544333e+07
12,50,50,1.153417e+07
12,50,60,9.327886e+06
12,50,70,7.809501e+06
12,50,80,6.639444e+06
12,50,90,5.693413e+06
12,50,100,4.970885e+06
12,50,1,5.308705e+09
12,50,2,1.075073e+09
12,50,3,3.428974e+08
12,50,5,7.896063e+07
12,50,10,5.081629e+07
12,50,20,4.179961e+07
12,50,30,3.753085e+07
12,50,40,3.302404e+07
12,50,50,2.970881e+07
12,50,60,2.710198e+07
12,50,70,2.457738e+07
12,50,80,2.288170e+07
12,50,90,2.101652e+07
12,50,100,1.951132e+07
12,50,1,7.899646e+09
12,50,2,1.961189e+09
12,50,3,5.651756e+08
12,50,5,7.360017e+07
12,50,10,4.305066e+07
12,50,20,2.283371e+07
12,50,30,1.481164e+07
12,50,40,1.065888e+07
12,50,50,8.719874e+06
12,50,60,7.707359e+06
12,50,70,6.890006e+06
12,50,80,6.248347e+06
12,50,90,5.787556e+06
12,50,100,5.418167e+06
12,50,1,7.574095e+09
12,50,2,1.516947e+09
12,50,3,5.301690e+08
12,50,5,1.666418e+08
12,50,10,6.791971e+07
12,50,20,3.457489e+07
12,50,30,2.746319e+07
12,50,40,2.105685e+07
12,50,50,1.749856e+07
12,50,60,1.534279e+07
12,50,70,1.353173e+07
12,50,80,1.187670e+07
12,50,90,1.072604e+07
12,50,100,9.545721e+06
12,50,1,1.248292e+10
12,50,2,3.163145e+09
12,50,3,7.074778e+08
12,50,5,2.161845e+08
12,50,10,1.289468e+08
12,50,20,5.481268e+07
12,50,30,3.221393e+07
12,50,40,2.241002e+07
12,50,50,1.514657e+07
12,50,60,1.099818e+07
12,50,70,9.045044e+06
12,50,80,7.765651e+06
12,50,90,7.063740e+06
12,50,100,6.487663e+06
12,50,1,1.207974e+10
12,50,2,3.010466e+09
12,50,3,8.452590e+08
12,50,5,1.784044e+08
12,50,10,5.383297e+07
12,50,20,2.666674e+07
12,50,30,1.919226e+07
12,50,40,1.479122e+07
12,50,50,1.239763e+07
12,50,60,1.064224e+07
12,50,70,9.434644e+06
12,50,80,8.453254e+06
12,50,90,7.796877e+06
12,50,100,7.208596e+06
12,50,1,9.090777e+09
12,50,2,1.923514e+09
12,50,3,5.787611e+08
12,50,5,1.479674e+08
12,50,10,4.478477e+07
12,50,20,2.792004e+07
12,50,30,1.936491e+07
12,50,40,1.575767e+07
12,50,50,1.385763e+07
12,50,60,1.284455e+07
12,50,70,1.211407e+07
12,50,80,1.154276e+07
12,50,90,1.100001e+07
12,50,100,1.052386e+07
12,50,1,7.073482e+09
12,50,2,1.267926e+09
12,50,3,2.752009e+08
12,50,5,3.965032e+07
12,50,10,1.113521e+07
12,50,20,6.388325e+06
12,50,30,4.892224e+06
12,50,40,3.856887e+06
12,50,50,3.125261e+06
12,50,60,2.799450e+06
12,50,70,2.574283e+06
12,50,80,2.407718e+06
12,50,90,2.262342e+06
12,50,100,2.208619e+06
12,50,1,6.214367e+09
12,50,2,1.784071e+09
12,50,3,4.132921e+08
12,50,5,1.502801e+08
12,50,10,5.244417e+07
12,50,20,2.595876e+07
12,50,30,1.882521e+07
12,50,40,1.438069e+07
12,50,50,1.137232e+07
12,50,60,9.129063e+06
12,50,70,7.950449e+06
12,50,80,7.363767e+06
12,50,90,6.980046e+06
12,50,100,6.742491e+06
12,50,1,8.877792e+09
12,50,2,1.896125e+09
12,50,3,6.690926e+08
12,50,5,1.031553e+08
12,50,10,7.039562e+07
12,50,20,5.732209e+07
12,50,30,4.892817e+07
12,50,40,4.238941e+07
12,50,50,3.580297e+07
12,50,60,3.206697e+07
12,50,70,2.822779e+07
12,50,80,2.503600e+07
12,50,90,2.235934e+07
12,50,100,1.993730e+07
12,50,1,5.715332e+09
12,50,2,6.167696e+08
12,50,3,1.243302e+08
12,50,5,4.967690e+07
12,50,10,3.031989e+07
12,50,20,2.152441e+07
12,50,30,1.671513e+07
12,50,40,1.383486e+07
12,50,50,1.245096e+07
12,50,60,1.157978e+07
12,50,70,1.085697e+07
12,50,80,1.027102e+07
12,50,90,9.682949e+06
12,50,100,9.251338e+06
12,50,1,9.106478e+09
12,50,2,1.868530e+09
12,50,3,6.227250e+08
12,50,5,1.434816e+08
12,50,10,8.182805e+07
12,50,20,4.653259e+07
12,50,30,2.687482e+07
12,50,40,1.671150e+07
12,50,50,1.272824e+07
12,50,60,1.010644e+07
12,50,70,8.238641e+06
12,50,80,7.025720e+06
12,50,90,6.084144e+06
12,50,100,5.280930e+06
12,50,1,9.419261e+09
12,50,2,1.916044e+09
12,50,3,7.134918e+08
12,50,5,1.029522e+08
12,50,10,5.028925e+07
12,50,20,1.930090e+07
12,50,30,1.036281e+07
12,50,40,7.384782e+06
12,50,50,6.097073e+06
12,50,60,5.484282e+06
12,50,70,5.163873e+06
12,50,80,4.982713e+06
12,50,90,4.847063e+06
12,50,100,4.728370e+06
12,50,1,1.087168e+10
