funcid,dim,milestone,error
10,10,1,2.174114e+03
10,10,2,1.445753e+03
10,10,3,1.444836e+03
10,10,5,9.238948e+02
10,10,10,9.168141e+02
10,10,20,8.974685e+02
10,10,30,8.972081e+02
10,10,40,8.804347e+02
10,10,50,8.694580e+02
10,10,60,8.657935e+02
10,10,70,8.641965e+02
10,10,80,8.624272e+02
10,10,90,8.623426e+02
10,10,100,2.466685e+02
10,10,1,1.669962e+03
10,10,2,1.200440e+03
10,10,3,1.185716e+03
10,10,5,1.117622e+03
10,10,10,9.349266e+02
10,10,20,4.449747e+02
10,10,30,4.407445e+02
10,10,40,4.407429e+02
10,10,50,4.407429e+02
10,10,60,4.407429e+02
10,10,70,4.407429e+02
10,10,80,4.407429e+02
10,10,90,4.407429e+02
10,10,100,4.407429e+02
10,10,1,9.830104e+02
10,10,2,7.381830e+02
10,10,3,7.347772e+02
10,10,5,6.663751e+02
10,10,10,6.629249e+02
10,10,20,6.628766e+02
10,10,30,6.628766e+02
10,10,40,6.628765e+02
10,10,50,6.628765e+02
10,10,60,6.628765e+02
10,10,70,6.475499e+02
10,10,80,6.468053e+02
10,10,90,6.468043e+02
10,10,100,6.468043e+02
10,10,1,1.311740e+03
10,10,2,1.295679e+03
10,10,3,1.295663e+03
10,10,5,1.254492e+03
10,10,10,8.692388e+02
10,10,20,7.302583e+02
10,10,30,6.151695e+02
10,10,40,5.305441e+02
10,10,50,5.238493e+02
10,10,60,5.226371e+02
10,10,70,5.179232e+02
10,10,80,5.173341e+02
10,10,90,5.167328e+02
10,10,100,5.141787e+02
10,10,1,1.751571e+03
10,10,2,1.533517e+03
10,10,3,1.532808e+03
10,10,5,1.375203e+03
10,10,10,9.181391e+02
10,10,20,8.013842e+02
10,10,30,8.013715e+02
10,10,40,8.013714e+02
10,10,50,8.013714e+02
10,10,60,8.013714e+02
10,10,70,5.713706e+02
10,10,80,5.713440e+02
10,10,90,5.713440e+02
10,10,100,5.713440e+02
10,10,1,1.792408e+03
10,10,2,1.526592e+03
10,10,3,1.506141e+03
10,10,5,1.270318e+03
10,10,10,1.192736e+03
